gene	ESR1_mutant	First_line	Resistant	Second_line	WM-2d	Tam-2d	Fulv-2d	Lted	Lted_Tam-7d	Lted_Fulv-7d	Lted_Palbo-7d	Lted_CDK7i-7d	TamR	TamR_WM-7d	TamR_Fulv-7d	TamR_Palbo-7d	TamR_CDK7i-7d	FulvR	D538G_WM-2d	D538G_RM	neoadj_score	neoadj_pvalue	neoadj_pvalue_BH	neoadj_lasso_est	neoadj_rf_imp	neoadj_class
E2F2	-1.1812390106863144	-1.6440812010846735	-1.2585200347135657	-0.5585629062173686	-1.601065971056292	-1.4291073182663843	-1.9020703139313444	-1.5786624713341229	-0.06359106764063671	-0.30782893901394803	-0.7018662800104798	0.5680896041710397	-0.8429157448223947	-0.2899400749376466	-0.8111305488726117	-1.177020526828889	0.2612651063809626	-1.3539818879841796	-0.41308614956376444	-1.1812390106863144	-1.9683994163769205	0.04903737248825468	0.13262380286596154	0	0.00205128205128205	nc
E2F3	-1.366982303408905	-2.026182001372395	-1.5049174891043353	-0.56604867794357006	-1.942956024639719	-1.8234112207778461	-2.3121787586996194	-1.8081464160281717	0.04748424629349993	-0.12346795308438624	-0.502027143600548	0.5158020051400358	-1.0435363887349602	-0.31528768439204063	-1.0357029834737204	-1.467290549404225	-0.19034876850874727	-1.6630696625498742	-0.6467981322816134	-1.366982303408905	-1.9890949205203696	0.04670579064309266	0.12826128661218522	0	-0.00123076923076922	nc
E2F4	-1.1936286874460695	-1.7787876909456661	-0.9114723682005444	-0.8617949174060665	-1.6289981928856263	-1.5280443138403004	-2.1793205661110715	-0.9323247926652048	-0.04702380189319333	-0.6095874581537605	-1.2308233565501818	-0.6878965487793911	-0.6352024953743981	-0.1965048832515477	-1.2849255578843544	-1.8019044467033614	-0.941659876279219	-1.1668898165620305	-0.7121072026541028	-1.1936286874460695	-3.6270735972394417	2.874411921290139e-4	0.00247268688168814	0	0.00166666666666666	down
E2F5	-0.5048472052928543	-0.5982420440639873	-0.6460623745231261	-0.16253498037386468	-0.5216262220737597	-0.4643536576090018	-0.8087462525092002	-0.7754876183382137	-0.1399550770941329	-0.11958362221600126	-0.20535432694620154	0.2002981991508344	-0.6404989542747704	-0.021650279534523934	-0.17867142480275308	-0.3099951516495754	-0.08570665080018074	-0.5222005509563941	-0.09720724089874322	-0.5048472052928543	-1.16371335604583	0.2445555714162013	0.4217697536018544	NA	NA	nc
E2F6	4.572149378729195	-1.8340670738286682	-1.4708837805567774	-0.3328127856877282	-1.6152955261651214	-2.071492413071139	-1.815413282249744	-0.7349346874861492	-0.9695402274329221	-1.102443310219152	-0.612472821966248	-0.19654468082408977	-2.184775290620184	0.13666986387608038	0.18527726482695783	0.36563251678891473	0.8370407350935775	-1.492941363563999	0.4546288332599717	4.572149378729195	-0.591887615175553	0.55393325795638515	0.7087963193205358	NA	NA	nc
EBF1	0.39696450417832385	0.11014102864774049	0.10664959907858965	-0.043646513142219484	0.3400249968224306	0.07144990349398608	-0.08105181437319522	0.06106206495531187	-0.031342695923850195	0.00453957996737522	-0.13111550802729344	-0.027236391870973743	0.06283748565582703	0.02226680485416998	-0.05981812622184866	-0.0664091335018698	-0.1022425848539758	0.19604924662463002	-0.11520773728998798	0.39696450417832385	5.018126854345956	5.267353228931002e-7	9.17290294013838e-6	0	0	up
EGR1	0.5609956970248859	0.28293834236233295	-0.4015980446014916	0.5634864654952929	0.7518501496280843	-0.06805041394406923	0.16501529140298385	-0.3241954756691823	0.1789089640907857	0.8631000419245554	1.0510268789560544	1.0459760844233257	-0.7043662454829632	0.2602257168259897	0.3228084505233378	0.7048487406510346	1.2882795891771412	-0.17623241265232933	-0.25597855254937235	0.5609956970248859	6.687385413121621	2.338474540108756e-11	1.1926220154554654e-9	0	7.692307692307687e-4	up
EGR2	0.2111261593947509	0.32763174576302306	0.42814455987821737	0.3062871934180163	0.3714525080488427	0.0713009152832032	0.5401418139570233	0.3963760029025014	0.12285200327568893	-0.056069170213157105	0.07633872019859839	-0.11205325075212313	-0.1003280455795933	0.43052155842333323	0.33705540469238693	0.9270246441312475	1.4106175710681108	0.988385722311744	0.1763522389490154	0.2111261593947509	3.455949638402582	5.496185839967157e-4	0.00421965235455543	0	0.0015553494124922601	up
EGR3	-0.1956128218645144	0.3017154243221105	-0.01862954363038075	0.21268172136722696	0.37414195340719714	0.2638238038841674	0.267180515674967	-0.013475692488780514	0.002698529511531385	0.274513586547023	0.37549061792279775	-0.32927878754531065	-0.029448619862600472	0.08781340447069777	0.28943549784019273	0.2461386919111191	0.09991799442474747	-0.012964318539761266	0.03213845185915892	-0.1956128218645144	2.9421006322688465	0.0032640817395394	0.01607278870366299	0	0	up
ELF1	0.091466995046612	0.07763890032021116	0.07618027153076565	0.07594014814706551	0.10810874421917485	0.03667229995894214	0.0881356567825165	0.07803922232393933	0.0917842640628401	0.15263284763979962	0.1564503482369868	-0.2834054793362702	0.12161549341639338	-0.05681639514826256	-0.06277524797167632	0.17436507206270543	-0.14079045383387676	0.028886098851964234	-0.046684793196937566	0.091466995046612	3.708939462930861	2.0875257779282775e-4	0.001840115315359	0	0	up
ELF3	-0.3897448484627851	0.08364586718831679	-0.29855077887021325	0.5577018198073731	0.22285035150104654	0.018812206422541278	0.009275043641362557	-0.2510190492361418	0.25652580904290273	0.9161039098864584	1.1160279452634256	0.3242477582492017	-0.665313336653842	0.1612121152134704	0.27480012240997265	0.6215410170280087	-0.019552685066729136	0.02068004927934408	0.06243561189015129	-0.3897448484627851	0.3257271397075428	0.7446345829221094	0.8548781918704066	0	0	nc
ELF4	0.3390472426616603	-0.08105440215895877	0.22926580814221265	0.233701061747565	-0.23550937474244565	-0.13362479834079127	0.1259709666063606	0.36359549527780993	0.049784189848359583	0.4133433984388738	0.8859449823968213	1.2153301543032022	-0.07670653509652305	0.06501221152235573	-0.05560055874274314	0.04372214702172267	0.2583041298639405	0.4009084642453511	-0.07597493405519429	0.3390472426616603	3.30947939314432	9.365261419715e-4	0.00597035415506831	0	7.14285714285715e-4	up
ELK1	0.05372601776977015	0.8961537543705209	0.37674603531559386	0.38913783272126506	0.7923753922455878	0.6697460153311462	1.2263398555348288	0.6265175966499534	0.4156141873912687	0.45245232011807207	0.5819196097878503	0.9521837278698364	0.28731855685354757	0.17681348348470638	0.47755063199574815	0.23047676354994476	0.7468944573520178	0.21640195244328064	0.10777014535712937	0.05372601776977015	3.913583373275803	9.127000553614732e-5	9.178420275043548e-4	NA	NA	up
ELK3	-0.49102687412823376	-0.3192746639910683	-0.34772980257282815	0.3079682550381971	-0.058207145361751866	-0.2239720763821899	-0.6756447702292632	-0.1422316335744802	-0.16638730673683583	1.122274302991851	0.6040839032443873	-0.831852240918824	-0.895374851219912	0.1644909706675326	-0.2316952210756637	0.3550428811379111	0.14846522667619516	-0.005582922924092237	-0.05171764043691803	-0.49102687412823376	-1.8175471979462583	0.0691499336325152	0.17263305109655894	NA	NA	nc
ENO1	-0.6755869306920674	-0.3794085848978922	-0.7440506890009034	0.10647991114717914	-0.2828914903726233	-0.3896033282632783	-0.46573093605777505	-0.6919178959771138	-0.24056123095738915	0.13060960323234325	0.5892393783005222	0.2876011169177486	-0.7490652622846168	0.07266743240305851	-0.01673433850989571	0.10365862241443571	0.25533597190971924	-0.7911689087409797	-0.02063643915012977	-0.6755869306920674	-0.7672081225818912	0.44296781533059815	0.6101980203911488	NA	NA	nc
EP300	-0.09182087889199986	-0.522294679319904	-0.6821153538661623	0.188712756798886	-0.14972264736950835	-0.7441461727694441	-0.6730152178207598	-0.6377596817182022	-0.04221569521999656	0.5020897187230864	1.083124974815739	1.6746841075065189	-1.0108038073067656	-0.10085060897722908	-0.18489169014997786	-0.1249801583983059	1.2875771109999405	-0.39778257257351907	-0.015143015673195481	-0.09182087889199986	2.4571574574747808	0.01401346369666189	0.05379361870654082	0	9.090909090909094e-4	nc
EPAS1	-0.23128341236818759	0.2512813324227853	0.25647597489347684	0.48522202918539115	0.32512261002863796	0.04710386356214022	0.3816175236775777	-0.045331387016701474	0.02468239470601788	0.769054379419562	1.2160666549718413	0.4834769943992804	0.23003552841015115	0.08077077933248242	0.08040876148995017	0.7403492051924931	0.30063053926260963	0.5847237832869808	0.19627626617871172	-0.23128341236818759	1.6721538303581254	0.09451131736722	0.2108783768756096	0	-7.692307692307699e-4	nc
ERG	-0.8347550665338301	-0.34728733738395395	-0.5178329817940294	0.17228542562885035	-0.5055873122813117	-0.4930512756332196	-0.04322342423733061	-0.7869767457489885	-0.21205314513023404	0.12988673158183442	-0.12368386319238184	-0.7115371494858791	-0.6462115839328714	0.022111999209749742	0.18332725063665495	1.034123580667479	-0.0863463568015566	-0.12031061570022827	0.050027901444239103	-0.8347550665338301	1.890178115198048	0.05875014201699148	0.15478819704845723	0	0	nc
ESR1	1.849977792462834	-2.033614137310105	-1.983497756535861	-0.18177599561427002	-1.7543006284611822	-1.845738971395895	-2.5008028120732377	-1.6506283387454468	-0.055152940990002786	-0.6183432568096663	-0.43793824093607314	-0.27189533187870163	-2.518694984388814	0.04250421071292676	-0.28777771876912484	0.2660519731063201	0.6942117784545059	-1.7811699464733222	-1.3115343362257863	1.849977792462834	0.4141356348061684	0.6787796957339907	0.8073698817854265	NA	NA	nc
ESR2	2.026922371677474	-0.7928701962689128	-0.7639368330541192	0.14871478595916607	-0.3323653094561622	-1.0122214850706206	-1.0340237942799555	0.11054055560697346	-0.12793138090782136	-0.055725599798644276	0.2869064019959703	1.5319480095910567	-1.7872892689382154	0.29892772254275335	0.11543777607007644	0.37467379585266203	1.9514740950905143	-0.6150617858311157	0.5961302763520417	2.026922371677474	0.8168653465131045	0.4140161600807005	0.5842046211415419	0	0	nc
ESRRA	4.578034602216325	-2.5973255935357407	-2.180068304332245	-0.41080244510271235	-2.3414440468099347	-2.820522565827198	-2.630010167970089	-1.287044861312591	-0.9558062780482133	-1.2086483915242292	-0.6749158603328798	-0.08001107996918838	-2.839582135589642	0.08611671821871125	0.08713778453981957	0.20130135653051728	0.8001615573997871	-2.413577916094502	0.3957642222660205	4.578034602216325	-1.440425252493881	0.14976446144190622	0.29952892288381244	NA	NA	nc
ETS1	-0.2923474430302849	0.7465670086058916	-0.3093413037972436	0.7529403005983539	1.5571665056588981	0.09016689349314874	0.592367626665628	-0.27418828875582246	0.056504444534948586	0.9132590045091615	1.343301662116831	1.1219963729618512	-0.7450972898553185	0.47633158590134916	0.7604787542662071	0.9677663522616263	1.240095381771343	0.09126166721941015	0.38701780333493196	-0.2923474430302849	6.619583025369115	3.70346078421943e-11	1.7113382383970152e-9	0	-7.692307692307687e-4	up
ETS2	-0.13767823061907253	0.4157017659076334	-0.08430995686743235	0.7233321277657995	0.6917621511523282	0.03651936479170779	0.5188237817788642	0.0011966918991041867	0.280686437314309	0.964330197250006	1.4790888246459535	1.656994862160757	-0.508898854556071	0.1768759451128064	0.46101694307497065	0.9779944191967512	1.3538656728795906	0.2547722920546697	0.07018535966527743	-0.13767823061907253	5.2961539689112405	1.1965261576765278e-7	2.373110212725113e-6	0	0	up
ETV4	0.08203785490902801	0.7551817656152888	0.34931979754198506	0.3161582309644229	1.2104779061247808	0.41919895521007494	0.6358684355110107	0.24539201429652371	-0.0465145670311724	0.43107175715235113	0.4228558222923904	0.9518406225600196	-0.03734991976210977	0.2082983778308958	0.38456091493703015	0.4966770806050423	1.2416867465433072	0.8399172980915413	0.3054548869781123	0.08203785490902801	4.620085292024522	3.862319235702967e-6	5.686190348274587e-5	0	0	up
ETV6	0.06745385160614398	0.7532852996157053	0.5644938589763574	0.41044198222021316	0.5889949233220674	0.43898564291128483	1.231875332613764	0.21333412609295369	0.10436591296548253	0.6060564744836743	0.43938884501168984	1.1916633894810147	0.03749761535685592	0.3172915469999897	0.42779591343329837	0.5677532004271444	2.26648700134301	1.4426498354792625	0.23581760029584883	0.06745385160614398	0.0754751424365075	0.93983751068928	0.9572667369930756	NA	NA	nc
EWSR1	-0.2608696942928914	-0.4766015310872818	-0.32916746585109047	-0.06114960661500867	-0.46644804390521094	-0.36333119413048953	-0.600025355226145	-0.3285852263057626	-0.18611578203650583	0.4147582782729108	-0.038647656944899744	-0.8642669031282505	-0.43374064113077043	-0.07267814176804585	-0.3015503098719439	-0.18266402734156748	-1.3230047367667312	-0.22517653011673838	-0.24000121145605852	-0.2608696942928914	0.1665746665969596	0.867706593392691	0.9246903099737036	0	0	nc
EZH2	-1.3645866341912032	-1.4642792816991497	-1.2625078962015288	-0.24445112044476183	-1.4304843985302127	-1.4448892805073794	-1.517464166059857	-1.2612533663468255	-0.023708681032391772	-0.3213502432811946	-0.3138110842308782	-0.7105357728720573	-1.1698399486487756	-0.08875971036525816	-0.39785187830440827	-0.32122512545444004	-1.157845542131328	-1.356430373608985	-0.06406185756804694	-1.3645866341912032	0.9260915413980684	0.35441078628044465	0.5327144321112843	NA	NA	nc
FLI1	-0.3773398357948127	-0.3925970580409093	-0.23370377070995602	-0.12145566270116405	-0.2576129160860894	-0.6079847791344763	-0.31219347890216215	0.11532756026914076	-0.08593338520003474	-0.1653608097847438	-0.3568593152223953	0.1753132761275354	-0.32443217145570236	0.1715636000952473	-0.13824342359316105	-0.15390064250189675	0.941691341981371	-0.49200670094330645	-0.06711025397409587	-0.3773398357948127	3.1068480598378923	0.00189386770614355	0.01040170417066537	0	0	up
FOS	0.04583728595092229	0.24816950283012465	-0.58955059764745	0.3624656174363836	0.8836234594818296	0.08663600007055738	-0.22575095106201304	-0.5698478324849393	-0.18618232805226945	0.4506911538336507	0.590183981424806	-0.13571237839514846	-1.0595819505047608	0.33799569645926997	0.3261130717682583	0.6559921291845863	-0.3436402212415551	-0.13922200995264988	-0.03866355411930478	0.04583728595092229	5.170825832750132	2.355493413138546e-7	4.3035085592851416e-6	0	8.333333333333337e-4	up
FOSB	-0.06357981240308602	0.4634147609631482	-0.5150284715697541	0.2126020762020962	2.075968198560832	-0.03114923684520271	-0.6545746788261845	-0.6222409044155708	-0.12396073090856741	0.14604342452173985	0.8514157212058555	0.8903222997362156	-0.7209284294110216	0.050494433039929953	-0.17520529817417918	0.5268249075277985	0.039327111585091196	-0.20191608088266988	0.0891328092827619	-0.06357981240308602	0.5738218820625844	0.5660954865403962	0.7192031626153789	0	0	nc
FOSL1	2.263771378898534	-0.2596631275187685	-0.13579229525757644	0.2045886542806012	-0.20949173016615297	-0.36898033495549043	-0.20051731743466214	-0.30712992317836535	-5.5759386027198765e-5	0.3300385456274751	0.46311301628787394	-0.32973534971978663	-0.2543363549821329	0.17330624928245283	0.0775366972909258	0.18359317658090663	-0.15028890650087312	0.15408939238776898	-1.9671884259632821	2.263771378898534	0.3380534525921751	0.735326837090335	0.8481799057875593	0	0	nc
FOSL2	-0.20785516955302077	0.060494057996131535	0.06656687967777601	0.19295574066405102	-0.26779001036424976	-0.0850542380992465	0.5343264224518909	0.17075704196903235	-0.04145765452047579	0.4221577533609053	0.21076313375865763	0.06902845408996985	0.14247070978366655	0.04904944399725619	0.17246184639600623	0.34475992099195657	0.0322535233899938	-0.11352711271937085	0.2103351725583497	-0.20785516955302077	-0.26514375252744904	0.7909017500345037	0.8777617521035025	NA	NA	nc
FOXA1	8.753880675351203	-2.636156694166485	-1.565284712894096	-0.4146385577286586	-2.234698303410816	-2.870027429860636	-2.8037443492280034	-1.6984337402663912	-0.30634196227814336	-1.0561429331937258	-0.8612023866792904	0.04879406567730005	-2.54796036377206	0.006021805638024347	-0.41695069885798475	0.14678482899916823	0.8632502412174525	-0.44946003464383755	0.09501269538040269	8.753880675351203	-3.3536460027065855	7.991831196874648e-4	0.00533286679866214	0	0	down
FOXA2	2.7347451333111157	-1.3823910362167935	-1.2795030051322556	-0.054686657922293914	-1.1361144883243193	-1.6012591766840596	-1.4097994436420014	-0.47091573857912145	-0.1530869442457719	-0.5822900676725551	-0.21850491422797086	-0.5053630191898697	-1.9126342495508215	0.09644093154605149	0.09276412561794967	0.4365569214485332	1.4189978031663886	-1.454959027266824	0.46211828664454435	2.7347451333111157	0.9917917773435724	0.321312399364625	0.49765087450399625	0	0	nc
FOXC1	0.15582847767284097	-0.07285470534195496	0.10626013251563562	0.08847358822769542	-0.08642196327702144	-0.16292497109105397	0.030782818342210524	0.35763923243295076	-0.20482160601544808	0.26717405320340815	0.4354738746098892	0.8293039668836332	-0.08282506107754518	-0.024266174567418183	-0.005248810950127553	0.06253019308586902	0.16272938366905884	0.04396622619150129	-0.24066208938427558	0.15582847767284097	2.9977402352004243	0.00272359407112484	0.01399026019268447	0	0	up
FOXC2	0.414187109362829	0.39161318302091275	0.30175101787904995	0.17459939789599574	0.489345062415677	0.22784344122215275	0.4576510454249084	0.1652628327766692	-0.06325274923925518	0.39974533369414517	0.40766409211874066	1.2157374129226883	0.1357655596854283	-0.036856309277237376	0.09897279490850516	0.24132322517107593	0.3903865314974204	0.6042246611750524	-0.05393128432335528	0.414187109362829	1.159639407922705	0.246210982664101	0.4231127048022297	NA	NA	nc
FOXL2	0.18113483353076215	0.5625175969909142	0.4332375778539123	0.373929576816104	0.5483933633910227	0.40996823342839983	0.7291911941533199	0.5499710863397109	0.3023025628921463	0.4322364191678678	0.5578419860991275	0.5960986144723359	0.3038469053782961	0.16690609046857402	0.29749617661551014	0.48679422565339825	0.6902280242166097	0.4458947418437299	0.2996893346573884	0.18113483353076215	-2.2332994413526364	0.02554140590031184	0.08053076949199013	NA	NA	nc
FOXM1	-0.40892619279601083	-0.2712999768912221	-0.18506524001802235	0.10465935827147493	-0.15644165217927497	-0.3346166823221346	-0.32284159617225666	0.0019165923452039157	0.13690826746824591	0.18627442435035874	0.7606488722237001	0.16060793072419322	-0.2983917936125522	-0.057002003069450115	-0.24285444480223564	-0.15601896654176947	0.7898937582319748	-0.2587205187867188	-0.09787674188166637	-0.40892619279601083	0.6120608117725601	0.5405052305490408	0.6997014297778829	NA	NA	nc
FOXN1	-0.0167219154344615	0.2669014253688807	0.30821287367558375	0.019858183920417077	0.23559924852903003	0.2060115053187993	0.35909352225881264	0.5374148835133871	-0.10341781638023656	-0.019152019318292662	0.3073142652845431	0.36311631866669114	0.27681444645770925	0.024769420267844306	-0.007167611810311969	-0.08319713452104374	-0.1681494902398937	0.11040929105565497	0.030446591871677364	-0.0167219154344615	0.921073469731838	0.3570243756394915	0.5344138452968489	NA	NA	nc
FOXO1	0.8854855945513094	1.1329994107507306	0.8660848020951878	0.46656328595426877	1.1037514640098331	0.8391238282404134	1.4561229400019453	0.5683847282038094	-0.1109803996553494	1.0072031335271876	0.8537405591470115	0.6059056449544176	0.7404507807875694	0.008287007515089123	0.5287030654292776	0.5124263497623962	1.0866452523447718	1.2894188972941847	0.20983744838608273	0.8854855945513094	7.563887293508607	4.0993891538228345e-14	2.660876232572276e-12	0	0.00796037296037295	up
FOXO3	6.490740239648348	0.6073411838975277	1.190296431622959	0.5797320224425669	0.7571946528998651	-0.08692013624802719	1.151749035040745	1.4807621707499723	0.008772243571373461	0.5074920843092459	0.7823250954338552	-0.4113576073778436	-0.1569309582947036	0.6841071888344477	0.7111559433585573	0.7845395791479224	1.6283680559424525	2.247058082413608	0.5930571943775149	6.490740239648348	4.066840396745423	4.785702957776427e-5	5.423796685479951e-4	0	-0.00222727272727272	up
FOXO4	0.08180136855947348	0.2796521137796885	0.09832945572464248	0.047526358864212775	0.5857366844528736	0.08336387474437547	0.16985578214181646	0.13205515667104234	-0.03916806242581843	-0.025971954267170756	-0.0113208669508679	0.6545095270565447	0.024131535792065895	0.08429375656037406	0.10856734485322878	0.1687579354155309	0.4755533214122796	0.1388016747108192	0.09964769493273795	0.08180136855947348	1.2252721152716592	0.2204886927512851	0.388713399072636	NA	NA	nc
FOXP3	0.3808532261635468	0.28844352679704954	0.057493161847232264	0.1912480480131806	0.2009114810522581	0.0881543992846012	0.5762647000542893	0.1313968006293357	0.18067948596775457	0.13235359019670265	0.28962113747016294	0.7447522775567649	-0.01343532707193118	0.07681413385581753	0.20577105287731148	0.2622488877113344	1.673971845484651	0.054518011984292264	0.2049388092722105	0.3808532261635468	-0.30190277773916646	0.7627296550541155	0.8658012300614284	NA	NA	nc
GABPA	-0.6585720637253907	-0.25936612395100245	-0.23796648049460742	-0.10232192630038864	-0.22494451358083625	-0.1182620633386762	-0.43489179493349484	-0.20465983176138133	0.027293965298949008	-0.11169040985071874	-0.2663932199098794	NA	-0.16919291727421634	-0.008379780551876798	-0.07487329279727248	-0.17988881999153342	-0.6534080860624488	-0.3400466924482246	-0.07975393892206467	-0.6585720637253907	0.2422195506672059	0.8086127976089887	0.8863357535042587	NA	NA	nc
GATA1	0.459336390848735	-0.15117510746159696	-0.5583704273007183	0.007165751940754232	0.21556530492403603	-0.2733101523042455	-0.3957804750045814	-0.5446828534864931	-0.23581952552803181	-0.13063160792990353	0.2883010492110847	1.6392659893966897	-0.7823103796606886	0.059803153904562645	-0.0735606019782532	0.1349020439650666	1.9394894221774235	-0.3481180487549732	0.04998317713816702	0.459336390848735	0.943853813314518	0.3452569850980275	0.5222743376271008	NA	NA	nc
GATA2	-0.3835699987932787	0.14791348100954255	0.2654382932995297	-0.03513841750283183	0.20462846292924225	0.04097132307207642	0.19814065702730893	0.22597519970902596	0.1171922531978677	-0.15487597549303417	-0.17521151453580236	1.1285842625448215	0.2002818986706671	0.10413735043264329	-0.151628216615521	0.04955559799685555	1.4449484294991393	0.3700577815188961	0.15489661414271172	-0.3835699987932787	5.16647117689144	2.410929164865626e-7	4.3035085592851416e-6	0	0	up
GATA3	-0.8924243098863026	-0.5029722524708028	-1.0674879065258518	0.09850118634833649	-0.551295349755631	-0.16051325976973974	-0.7971081478870377	-1.0180192719474217	-0.02819612446121203	0.33454406170550705	0.3886352358385975	-0.4898814600916804	-1.0924194043762145	-0.04730767840390865	-0.06714614363556395	0.010477767046599057	-0.3877381003494851	-1.0920250432539194	0.02602357655968285	-0.8924243098863026	0.08150868622170523	0.9350383206354302	0.9544652853158389	NA	NA	nc
GATA4	-0.3822469045858506	0.19338770628496477	0.263492153005777	0.2659954067634957	0.03867707689211082	0.1589256171813293	0.38256042478145413	0.015590864135202914	0.20896918141327264	0.3390670993339774	0.4793187602555365	-0.04279239931078086	-0.06144849911039669	-0.03176357476980425	0.08643031057430925	0.5139506637736827	0.20738177415817738	0.8363340939925248	0.030310044185307083	-0.3822469045858506	1.0037629868227274	0.3155063194083918	0.4918591966322964	NA	NA	nc
GATA6	2.7332833210460232	-1.9071189073693446	-1.7088836428589842	-0.052315540746172784	-1.5168465303727403	-2.2352261828813824	-1.969284008853911	-1.0634904085528676	-0.5470446128750792	-0.8610409901427742	-0.21163660166312315	-0.03933059488183374	-2.407139352236123	0.16533083443065566	0.1334996384085403	1.006998487364744	1.0248201400180883	-1.6560211677879622	0.5901970668233378	2.7332833210460232	0.7365427783893825	0.4614100124546404	0.6285144019785709	0	0	nc
GFI1	0.2438560468963898	0.08957743564731564	0.21990087339225448	0.08221953099068936	0.1993717165223291	0.02204681343174339	0.04731377698787445	0.2781348477216196	0.3776316860306023	-0.03124367108957907	-0.09804789378088748	-0.48666396689242747	0.29678892990262284	0.12030323834332644	0.0886362801446776	0.036037546295996356	-1.2661992200742016	0.084778842552521	-0.07052346107840886	0.2438560468963898	1.6088906576210191	0.10765773431549186	0.23222846616695225	NA	NA	nc
GLI1	-0.5883820896963486	-0.11186007632658274	-0.34731966440340556	0.2735971444205419	0.11332239589873072	-0.3494657863503505	-0.0994368385281284	-0.36197658164569596	4.280197341418022e-4	0.6633501344877295	0.9304647678102013	-0.23888228136266657	-0.6231441428393081	0.005885626308575254	-0.008409612145910184	0.049863930328513634	-0.6843182081509406	-0.05683826872521264	0.9964292218001034	-0.5883820896963486	4.265667319917343	2.0031961874606808e-5	2.554075139012368e-4	0	0	up
GLI2	-1.0635003063761839	-1.0845943207752078	-0.8359687024869562	-0.4220495503126406	-0.9862961054040487	-0.9159011125502968	-1.3515857443712782	-0.864562738078025	0.020441820001989103	-0.8662859952932566	-0.7020872761740556	-0.1619615035946243	-0.6723549903784795	-0.06647010913266202	-0.43494562495370354	-0.48295011632415463	-0.7845366160015403	-0.9709883790043641	-0.20590039268108506	-1.0635003063761839	1.654474831393522	0.09804845322484627	0.2174117875855287	NA	NA	nc
GLI3	-0.20847382378992188	0.4494383269369876	-0.18059786089898355	0.2927717460080456	0.22652351452553562	0.2549022450389826	0.8668892212464445	-0.23376605330165742	0.10090743342507676	0.1367532200416781	0.5325908705718231	0.06125241933429229	-0.15547362583315602	-0.09582505232780965	0.6014893479791565	0.48071465635834887	-0.17355616584846334	-0.15255390356213724	0.14387383018111205	-0.20847382378992188	0.98454406145423	0.3248612697975485	0.5020583260507567	NA	NA	nc
GTF2I	-0.4115252127624523	-0.16404728294132093	-0.6237674480844287	0.24799397909154272	-0.26068382439868393	-0.063813798062142435	-0.16764422636313642	-0.6011340822389237	-0.0018951299448842149	0.005650448953890101	0.41008318293346174	-0.3235813808527524	-0.7465575163599694	-0.04303251107557135	0.3483960720880291	0.768761811594331	-0.11213788597084606	-0.523610745654393	-0.14954129621798906	-0.4115252127624523	0.6426622479510308	0.5204514421019955	0.683092517758869	NA	NA	nc
GTF3A	-0.24686672604182158	-0.4906244949869525	-0.6167060344977748	0.13600208534667274	-0.1612206723019327	-0.46165942121402015	-0.8489933914449046	-0.6493033372159817	-0.03760755194598768	0.4197297328351909	0.7419953213846593	1.1694900698090849	-0.6989681859180146	-0.07911384247927561	-0.24941163952960924	0.020420491815058867	0.19183435939208868	-0.5018465803593283	0.2366319894325981	-0.24686672604182158	0.6241128277277017	0.5325613746140994	0.6913614935899398	NA	NA	nc
HAND2	0.09864467071928087	-0.2829706665223526	-0.059157817083723876	0.059878854977252975	-0.36109836277063284	-0.21877631852024745	-0.26903731827617744	0.023752736351575855	0.3861234629461102	0.02883998070917397	0.3137649965392911	0.2683055261849391	-0.10943311041397977	0.0419813592609863	-0.13298883757731028	-0.27844783201473344	0.17311812557329892	-0.09179307718876771	-0.11315006616361206	0.09864467071928087	3.2578037459683524	0.0011248537710977	0.00704513677687511	0	-3.8461538461538434e-4	up
HBP1	0.0840120503952041	0.7247084484821354	0.3933131895786392	0.24460716461904922	1.1525378361508356	0.42808600242496986	0.593501506870601	0.48036791231376724	0.2150508788458389	0.494339512216763	0.6180191203566587	-0.5225849919520567	0.24896752315486925	0.20716222048717298	0.17548933900027913	-0.24241808319241748	-1.444837549561384	0.45060413326728105	0.35509234608719287	0.0840120503952041	2.031903916338087	0.04217799335931746	0.11856333566359316	NA	NA	nc
HDAC1	-2.3622932646456563	1.4417568186019525	1.319854912604606	0.27380463120514215	1.5074426219337034	1.5503407118367478	1.2674871220354063	0.6000090099879832	0.6849535025216319	0.9778187438180235	0.5705132951824072	-0.6938286123382068	1.7703962390920385	-0.2378109830038726	-0.22708972853699794	-0.1255570427503393	-1.1126061962831928	1.589159488733796	-0.16746982394020415	-2.3622932646456563	-0.39876929768279695	0.6900679168680135	0.8143942027169615	NA	NA	nc
HDAC3	-0.07929275363502192	-0.24586660691230758	-0.15331179856069918	-0.39060482504704597	0.15855600609618528	-0.32794186836562766	-0.5682139584674804	0.1941911797048829	-0.269941986722521	-0.6644087697277339	-0.7815791021011924	-0.27290594331037943	-0.22890325928030214	0.0593625868573882	-0.3270410882554456	-0.3600205903327711	0.07605318088479951	-0.4252233161066783	0.06473046120084877	-0.07929275363502192	-0.9551141864989564	0.3395327415827015	0.5191142986938948	NA	NA	nc
