gs_name	gene	species
moghal-2023_DTP-up_scrnaseq	Ctsb	mouse
moghal-2023_DTP-up_scrnaseq	Ctsd	mouse
moghal-2023_DTP-up_scrnaseq	Gm49369	mouse
moghal-2023_DTP-up_scrnaseq	Ctsf	mouse
moghal-2023_DTP-up_scrnaseq	Ctss	mouse
moghal-2023_DTP-up_scrnaseq	Cuta	mouse
moghal-2023_DTP-up_scrnaseq	Cx3cl1	mouse
moghal-2023_DTP-up_scrnaseq	Cxxc5	mouse
moghal-2023_DTP-up_scrnaseq	Cyb5a	mouse
moghal-2023_DTP-up_scrnaseq	Cyb5r1	mouse
moghal-2023_DTP-up_scrnaseq	Daam1	mouse
moghal-2023_DTP-up_scrnaseq	Dapp1	mouse
moghal-2023_DTP-up_scrnaseq	Dbnl	mouse
moghal-2023_DTP-up_scrnaseq	Ddr1	mouse
moghal-2023_DTP-up_scrnaseq	Ddx27	mouse
moghal-2023_DTP-up_scrnaseq	Ddx3x	mouse
moghal-2023_DTP-up_scrnaseq	D1Pas1	mouse
moghal-2023_DTP-up_scrnaseq	Ddx5	mouse
moghal-2023_DTP-up_scrnaseq	Degs2	mouse
moghal-2023_DTP-up_scrnaseq	Dhrs1	mouse
moghal-2023_DTP-up_scrnaseq	Dhrs3	mouse
moghal-2023_DTP-up_scrnaseq	Dhrs7	mouse
moghal-2023_DTP-up_scrnaseq	Gm4756	mouse
moghal-2023_DTP-up_scrnaseq	Dhrs9	mouse
moghal-2023_DTP-up_scrnaseq	Dnajb6	mouse
moghal-2023_DTP-up_scrnaseq	Dnajc22	mouse
moghal-2023_DTP-up_scrnaseq	Dnm3	mouse
moghal-2023_DTP-up_scrnaseq	Dpf3	mouse
moghal-2023_DTP-up_scrnaseq	Dpm3	mouse
moghal-2023_DTP-up_scrnaseq	Dpp4	mouse
moghal-2023_DTP-up_scrnaseq	Dsc2	mouse
moghal-2023_DTP-up_scrnaseq	Dusp1	mouse
moghal-2023_DTP-up_scrnaseq	Dusp14	mouse
moghal-2023_DTP-up_scrnaseq	Dusp23	mouse
moghal-2023_DTP-up_scrnaseq	Dusp5	mouse
moghal-2023_DTP-up_scrnaseq	Dync1i2	mouse
moghal-2023_DTP-up_scrnaseq	Dynlrb1	mouse
moghal-2023_DTP-up_scrnaseq	Ece1	mouse
moghal-2023_DTP-up_scrnaseq	Ecm1	mouse
moghal-2023_DTP-up_scrnaseq	Efemp1	mouse
moghal-2023_DTP-up_scrnaseq	Efhd2	mouse
moghal-2023_DTP-up_scrnaseq	Egfl6	mouse
moghal-2023_DTP-up_scrnaseq	Ehf	mouse
moghal-2023_DTP-up_scrnaseq	Eid1	mouse
moghal-2023_DTP-up_scrnaseq	Eif4g2	mouse
moghal-2023_DTP-up_scrnaseq	Eif5	mouse
moghal-2023_DTP-up_scrnaseq	Eif5b	mouse
moghal-2023_DTP-up_scrnaseq	Elf3	mouse
moghal-2023_DTP-up_scrnaseq	Emp1	mouse
moghal-2023_DTP-up_scrnaseq	Epha2	mouse
moghal-2023_DTP-up_scrnaseq	Epha4	mouse
moghal-2023_DTP-up_scrnaseq	Ephx1	mouse
moghal-2023_DTP-up_scrnaseq	Eps8l1	mouse
moghal-2023_DTP-up_scrnaseq	Erbb2	mouse
moghal-2023_DTP-up_scrnaseq	Erbb3	mouse
moghal-2023_DTP-up_scrnaseq	Errfi1	mouse
moghal-2023_DTP-up_scrnaseq	Evpl	mouse
moghal-2023_DTP-up_scrnaseq	Ezr	mouse
moghal-2023_DTP-up_scrnaseq	F11r	mouse
moghal-2023_DTP-up_scrnaseq	F3	mouse
moghal-2023_DTP-up_scrnaseq	Fam102a	mouse
moghal-2023_DTP-up_scrnaseq	Fam107b	mouse
moghal-2023_DTP-up_scrnaseq	Fam133b	mouse
moghal-2023_DTP-up_scrnaseq	Fam174a	mouse
moghal-2023_DTP-up_scrnaseq	Fam177a2	mouse
moghal-2023_DTP-up_scrnaseq	Fam177a	mouse
moghal-2023_DTP-up_scrnaseq	Fam20a	mouse
moghal-2023_DTP-up_scrnaseq	Fam3b	mouse
moghal-2023_DTP-up_scrnaseq	Fam3c	mouse
moghal-2023_DTP-up_scrnaseq	Oit1	mouse
moghal-2023_DTP-up_scrnaseq	Fam83a	mouse
moghal-2023_DTP-up_scrnaseq	Fam89b	mouse
moghal-2023_DTP-up_scrnaseq	Fam91a1	mouse
moghal-2023_DTP-up_scrnaseq	Fbxo32	mouse
moghal-2023_DTP-up_scrnaseq	Fbxo33	mouse
moghal-2023_DTP-up_scrnaseq	Fbxo7	mouse
moghal-2023_DTP-up_scrnaseq	Fbxw5	mouse
moghal-2023_DTP-up_scrnaseq	Fkbp1a	mouse
moghal-2023_DTP-up_scrnaseq	Fkbp2	mouse
moghal-2023_DTP-up_scrnaseq	Fnbp1	mouse
moghal-2023_DTP-up_scrnaseq	Folr1	mouse
moghal-2023_DTP-up_scrnaseq	Fosb	mouse
moghal-2023_DTP-up_scrnaseq	Fosl2	mouse
moghal-2023_DTP-up_scrnaseq	Foxg1	mouse
moghal-2023_DTP-up_scrnaseq	Fth1	mouse
moghal-2023_DTP-up_scrnaseq	Fuca1	mouse
moghal-2023_DTP-up_scrnaseq	Fxyd3	mouse
moghal-2023_DTP-up_scrnaseq	Gadd45b	mouse
moghal-2023_DTP-up_scrnaseq	Galnt1	mouse
moghal-2023_DTP-up_scrnaseq	Galnt3	mouse
moghal-2023_DTP-up_scrnaseq	Galnt5	mouse
moghal-2023_DTP-up_scrnaseq	Garem1	mouse
moghal-2023_DTP-up_scrnaseq	Gcnt3	mouse
moghal-2023_DTP-up_scrnaseq	Gdf15	mouse
moghal-2023_DTP-up_scrnaseq	Gipc1	mouse
moghal-2023_DTP-up_scrnaseq	Gja4	mouse
moghal-2023_DTP-up_scrnaseq	Gjb3	mouse
moghal-2023_DTP-up_scrnaseq	Gls	mouse
moghal-2023_DTP-up_scrnaseq	Gm4356	mouse
moghal-2023_DTP-up_scrnaseq	Gns	mouse
moghal-2023_DTP-up_scrnaseq	Golm1	mouse
moghal-2023_DTP-up_scrnaseq	Gprc5a	mouse
moghal-2023_DTP-up_scrnaseq	Gprc5c	mouse
moghal-2023_DTP-up_scrnaseq	Gramd3	mouse
moghal-2023_DTP-up_scrnaseq	Grhl1	mouse
moghal-2023_DTP-up_scrnaseq	Grina	mouse
moghal-2023_DTP-up_scrnaseq	Grn	mouse
moghal-2023_DTP-up_scrnaseq	Gsn	mouse
moghal-2023_DTP-up_scrnaseq	Gspt1	mouse
moghal-2023_DTP-up_scrnaseq	Gtf2i	mouse
moghal-2023_DTP-up_scrnaseq	Gulp1	mouse
moghal-2023_DTP-up_scrnaseq	Gusb	mouse
moghal-2023_DTP-up_scrnaseq	Hbegf	mouse
moghal-2023_DTP-up_scrnaseq	Hcfc1r1	mouse
moghal-2023_DTP-up_scrnaseq	Hebp1	mouse
moghal-2023_DTP-up_scrnaseq	Hebp2	mouse
moghal-2023_DTP-up_scrnaseq	H2-DMb2	mouse
moghal-2023_DTP-up_scrnaseq	H2-DMb1	mouse
moghal-2023_DTP-up_scrnaseq	H2-Ab1	mouse
moghal-2023_DTP-up_scrnaseq	H2-Ea-ps	mouse
moghal-2023_DTP-up_scrnaseq	H2-Eb2	mouse
moghal-2023_DTP-up_scrnaseq	H13	mouse
moghal-2023_DTP-up_scrnaseq	Hmgn3	mouse
moghal-2023_DTP-up_scrnaseq	Hopx	mouse
moghal-2023_DTP-up_scrnaseq	Hspa8	mouse
moghal-2023_DTP-up_scrnaseq	Hspb1	mouse
moghal-2023_DTP-up_scrnaseq	Id1	mouse
moghal-2023_DTP-up_scrnaseq	Id2	mouse
moghal-2023_DTP-up_scrnaseq	Id3	mouse
moghal-2023_DTP-up_scrnaseq	Id4	mouse
moghal-2023_DTP-up_scrnaseq	Ids	mouse
moghal-2023_DTP-up_scrnaseq	Ier2	mouse
moghal-2023_DTP-up_scrnaseq	Ifrd1	mouse
moghal-2023_DTP-up_scrnaseq	Igfbp4	mouse
moghal-2023_DTP-up_scrnaseq	Igsf1	mouse
moghal-2023_DTP-up_scrnaseq	Il1b	mouse
moghal-2023_DTP-up_scrnaseq	Il1rn	mouse
moghal-2023_DTP-up_scrnaseq	Iqgap1	mouse
moghal-2023_DTP-up_scrnaseq	Iscu	mouse
moghal-2023_DTP-up_scrnaseq	Itfg1	mouse
moghal-2023_DTP-up_scrnaseq	Itgb1	mouse
moghal-2023_DTP-up_scrnaseq	Itm2b	mouse
moghal-2023_DTP-up_scrnaseq	Itm2c	mouse
moghal-2023_DTP-up_scrnaseq	Jun	mouse
moghal-2023_DTP-up_scrnaseq	Junb	mouse
moghal-2023_DTP-up_scrnaseq	Jund	mouse
moghal-2023_DTP-up_scrnaseq	Jup	mouse
moghal-2023_DTP-up_scrnaseq	Kdelr3	mouse
moghal-2023_DTP-up_scrnaseq	Kdm2a	mouse
moghal-2023_DTP-up_scrnaseq	Kdm7a	mouse
moghal-2023_DTP-up_scrnaseq	Khnyn	mouse
moghal-2023_DTP-up_scrnaseq	Kif21a	mouse
moghal-2023_DTP-up_scrnaseq	Klf10	mouse
moghal-2023_DTP-up_scrnaseq	Klf4	mouse
moghal-2023_DTP-up_scrnaseq	Klf5	mouse
moghal-2023_DTP-up_scrnaseq	Klf6	mouse
moghal-2023_DTP-up_scrnaseq	Klk11	mouse
moghal-2023_DTP-up_scrnaseq	Krt10	mouse
moghal-2023_DTP-up_scrnaseq	Krt19	mouse
moghal-2023_DTP-up_scrnaseq	Krt4	mouse
moghal-2023_DTP-up_scrnaseq	Krt7	mouse
moghal-2023_DTP-up_scrnaseq	Krt78	mouse
moghal-2023_DTP-up_scrnaseq	Krtcap2	mouse
moghal-2023_DTP-up_scrnaseq	Ktn1	mouse
moghal-2023_DTP-up_scrnaseq	Lad1	mouse
moghal-2023_DTP-up_scrnaseq	Lamp1	mouse
moghal-2023_DTP-up_scrnaseq	Lamp2	mouse
moghal-2023_DTP-up_scrnaseq	Lancl2	mouse
moghal-2023_DTP-up_scrnaseq	Laptm4a	mouse
moghal-2023_DTP-up_scrnaseq	Lasp1	mouse
moghal-2023_DTP-up_scrnaseq	Lcn2	mouse
moghal-2023_DTP-up_scrnaseq	Leng8	mouse
moghal-2023_DTP-up_scrnaseq	Leprot	mouse
moghal-2023_DTP-up_scrnaseq	Lgals3	mouse
moghal-2023_DTP-up_scrnaseq	Lgmn	mouse
moghal-2023_DTP-up_scrnaseq	Liph	mouse
moghal-2023_DTP-up_scrnaseq	Litaf	mouse
moghal-2023_DTP-up_scrnaseq	Lmo7	mouse
moghal-2023_DTP-up_scrnaseq	Lpcat3	mouse
moghal-2023_DTP-up_scrnaseq	Lrp10	mouse
moghal-2023_DTP-up_scrnaseq	Lrpap1	mouse
moghal-2023_DTP-up_scrnaseq	Lrrfip1	mouse
moghal-2023_DTP-up_scrnaseq	Ltbr	mouse
moghal-2023_DTP-up_scrnaseq	Ly6e	mouse
moghal-2023_DTP-up_scrnaseq	Lypd3	mouse
moghal-2023_DTP-up_scrnaseq	Maff	mouse
moghal-2023_DTP-up_scrnaseq	Maged1	mouse
moghal-2023_DTP-up_scrnaseq	Maged2	mouse
moghal-2023_DTP-up_scrnaseq	Mal2	mouse
moghal-2023_DTP-up_scrnaseq	Mall	mouse
moghal-2023_DTP-up_scrnaseq	Man1a2	mouse
moghal-2023_DTP-up_scrnaseq	Map2	mouse
moghal-2023_DTP-up_scrnaseq	Map3k13	mouse
moghal-2023_DTP-up_scrnaseq	Mapk13	mouse
moghal-2023_DTP-up_scrnaseq	Marcksl1	mouse
moghal-2023_DTP-up_scrnaseq	Mb	mouse
moghal-2023_DTP-up_scrnaseq	Mbd6	mouse
moghal-2023_DTP-up_scrnaseq	Mboat2	mouse
moghal-2023_DTP-up_scrnaseq	Mcl1	mouse
moghal-2023_DTP-up_scrnaseq	Med19	mouse
moghal-2023_DTP-up_scrnaseq	Metrnl	mouse
moghal-2023_DTP-up_scrnaseq	Mettl9	mouse
moghal-2023_DTP-up_scrnaseq	Mgat1	mouse
moghal-2023_DTP-up_scrnaseq	Mgst2	mouse
moghal-2023_DTP-up_scrnaseq	Midn	mouse
moghal-2023_DTP-up_scrnaseq	Mif	mouse
moghal-2023_DTP-up_scrnaseq	Mpzl2	mouse
moghal-2023_DTP-up_scrnaseq	Mpzl3	mouse
moghal-2023_DTP-up_scrnaseq	Mrpl33	mouse
moghal-2023_DTP-up_scrnaseq	Mrpl52	mouse
moghal-2023_DTP-up_scrnaseq	Mrpl54	mouse
moghal-2023_DTP-up_scrnaseq	Msmb	mouse
moghal-2023_DTP-up_scrnaseq	mt-Co1	mouse
moghal-2023_DTP-up_scrnaseq	mt-Nd3	mouse
moghal-2023_DTP-up_scrnaseq	mt-Nd4l	mouse
moghal-2023_DTP-up_scrnaseq	mt-Nd5	mouse
moghal-2023_DTP-up_scrnaseq	Mtch1	mouse
moghal-2023_DTP-up_scrnaseq	Mtif3	mouse
moghal-2023_DTP-up_scrnaseq	Muc15	mouse
moghal-2023_DTP-up_scrnaseq	Gm9573	mouse
moghal-2023_DTP-up_scrnaseq	Muc4	mouse
moghal-2023_DTP-up_scrnaseq	Muc5ac	mouse
moghal-2023_DTP-up_scrnaseq	Mvp	mouse
moghal-2023_DTP-up_scrnaseq	Myh14	mouse
moghal-2023_DTP-up_scrnaseq	Myl12a	mouse
moghal-2023_DTP-up_scrnaseq	Myl12b	mouse
moghal-2023_DTP-up_scrnaseq	Mylip	mouse
moghal-2023_DTP-up_scrnaseq	Myo10	mouse
moghal-2023_DTP-up_scrnaseq	Myo5b	mouse
moghal-2023_DTP-up_scrnaseq	Myo6	mouse
moghal-2023_DTP-up_scrnaseq	Naa38	mouse
moghal-2023_DTP-up_scrnaseq	Nab2	mouse
moghal-2023_DTP-up_scrnaseq	Nabp1	mouse
moghal-2023_DTP-up_scrnaseq	Nagk	mouse
moghal-2023_DTP-up_scrnaseq	Naprt	mouse
moghal-2023_DTP-up_scrnaseq	Nbl1	mouse
moghal-2023_DTP-up_scrnaseq	Ncstn	mouse
moghal-2023_DTP-up_scrnaseq	Ndfip1	mouse
moghal-2023_DTP-up_scrnaseq	Ndufa1	mouse
moghal-2023_DTP-up_scrnaseq	Ndufa11	mouse
moghal-2023_DTP-up_scrnaseq	Ndufa13	mouse
moghal-2023_DTP-up_scrnaseq	Ndufa3	mouse
moghal-2023_DTP-up_scrnaseq	Ndufb1-ps	mouse
moghal-2023_DTP-up_scrnaseq	Ndufb2	mouse
moghal-2023_DTP-up_scrnaseq	Ndufb7	mouse
moghal-2023_DTP-up_scrnaseq	Ndufc2	mouse
moghal-2023_DTP-up_scrnaseq	Nectin2	mouse
moghal-2023_DTP-up_scrnaseq	Nectin4	mouse
moghal-2023_DTP-up_scrnaseq	Nedd4l	mouse
moghal-2023_DTP-up_scrnaseq	Nfkbia	mouse
moghal-2023_DTP-up_scrnaseq	Nkx2-9	mouse
moghal-2023_DTP-up_scrnaseq	Nop10	mouse
moghal-2023_DTP-up_scrnaseq	Npc2	mouse
moghal-2023_DTP-up_scrnaseq	Odf2l	mouse
moghal-2023_DTP-up_scrnaseq	Ogfrl1	mouse
moghal-2023_DTP-up_scrnaseq	Ogt	mouse
moghal-2023_DTP-up_scrnaseq	Ormdl2	mouse
moghal-2023_DTP-up_scrnaseq	Os9	mouse
moghal-2023_DTP-up_scrnaseq	Ost4	mouse
moghal-2023_DTP-up_scrnaseq	Ovol1	mouse
moghal-2023_DTP-up_scrnaseq	Pabpn1	mouse
moghal-2023_DTP-up_scrnaseq	Pard6b	mouse
moghal-2023_DTP-up_scrnaseq	Parm1	mouse
moghal-2023_DTP-up_scrnaseq	Pax9	mouse
moghal-2023_DTP-up_scrnaseq	Pbxip1	mouse
moghal-2023_DTP-up_scrnaseq	Pcbp1	mouse
moghal-2023_DTP-up_scrnaseq	Perp	mouse
moghal-2023_DTP-up_scrnaseq	Pet100	mouse
moghal-2023_DTP-up_scrnaseq	Pfkfb3	mouse
moghal-2023_DTP-up_scrnaseq	Phlda2	mouse
moghal-2023_DTP-up_scrnaseq	Pigt	mouse
moghal-2023_DTP-up_scrnaseq	Pin4	mouse
moghal-2023_DTP-up_scrnaseq	Pla2g10	mouse
moghal-2023_DTP-up_scrnaseq	Plcg2	mouse
moghal-2023_DTP-up_scrnaseq	Plekha1	mouse
moghal-2023_DTP-up_scrnaseq	Plk2	mouse
moghal-2023_DTP-up_scrnaseq	Plxnb2	mouse
moghal-2023_DTP-up_scrnaseq	Pnmt	mouse
moghal-2023_DTP-up_scrnaseq	Pnpla2	mouse
moghal-2023_DTP-up_scrnaseq	Podxl2	mouse
moghal-2023_DTP-up_scrnaseq	Polr2l	mouse
moghal-2023_DTP-up_scrnaseq	Pon3	mouse
moghal-2023_DTP-up_scrnaseq	Por	mouse
moghal-2023_DTP-up_scrnaseq	Ppcs	mouse
moghal-2023_DTP-up_scrnaseq	Ppdpf	mouse
moghal-2023_DTP-up_scrnaseq	Ppic	mouse
moghal-2023_DTP-up_scrnaseq	Ppm1k	mouse
moghal-2023_DTP-up_scrnaseq	Ppp2cb	mouse
moghal-2023_DTP-up_scrnaseq	Ppp2r5c	mouse
moghal-2023_DTP-up_scrnaseq	Prcp	mouse
moghal-2023_DTP-up_scrnaseq	Prdm1	mouse
moghal-2023_DTP-up_scrnaseq	Prkar1a	mouse
moghal-2023_DTP-up_scrnaseq	Prrg4	mouse
moghal-2023_DTP-up_scrnaseq	Prss23	mouse
moghal-2023_DTP-up_scrnaseq	Prss8	mouse
moghal-2023_DTP-up_scrnaseq	Psap	mouse
moghal-2023_DTP-up_scrnaseq	Psd3	mouse
moghal-2023_DTP-up_scrnaseq	Ptbp3	mouse
moghal-2023_DTP-up_scrnaseq	Ptpn3	mouse
moghal-2023_DTP-up_scrnaseq	Pttg1ip	mouse
moghal-2023_DTP-up_scrnaseq	Qprt	mouse
moghal-2023_DTP-up_scrnaseq	Qsox1	mouse
moghal-2023_DTP-up_scrnaseq	Rab11fip1	mouse
moghal-2023_DTP-up_scrnaseq	Rab25	mouse
moghal-2023_DTP-up_scrnaseq	Rab3ip	mouse
moghal-2023_DTP-up_scrnaseq	Rab9	mouse
moghal-2023_DTP-up_scrnaseq	Rabgap1l	mouse
moghal-2023_DTP-up_scrnaseq	Rad23b	mouse
moghal-2023_DTP-up_scrnaseq	Rasd1	mouse
moghal-2023_DTP-up_scrnaseq	Rasgef1b	mouse
moghal-2023_DTP-up_scrnaseq	Rassf7	mouse
moghal-2023_DTP-up_scrnaseq	Rbm39	mouse
moghal-2023_DTP-up_scrnaseq	Rbm47	mouse
moghal-2023_DTP-up_scrnaseq	Rbms1	mouse
moghal-2023_DTP-up_scrnaseq	Rdh10	mouse
moghal-2023_DTP-up_scrnaseq	Recql5	mouse
moghal-2023_DTP-up_scrnaseq	Reep5	mouse
moghal-2023_DTP-up_scrnaseq	Rer1	mouse
moghal-2023_DTP-up_scrnaseq	Rex1bd	mouse
moghal-2023_DTP-up_scrnaseq	Rgcc	mouse
moghal-2023_DTP-up_scrnaseq	Rgs1	mouse
moghal-2023_DTP-up_scrnaseq	Rgs6	mouse
moghal-2023_DTP-up_scrnaseq	Rhbdd2	mouse
moghal-2023_DTP-up_scrnaseq	Rhob	mouse
moghal-2023_DTP-up_scrnaseq	Rhod	mouse
moghal-2023_DTP-up_scrnaseq	Rnd3	mouse
moghal-2023_DTP-up_scrnaseq	Rnf11	mouse
moghal-2023_DTP-up_scrnaseq	Rnf144b	mouse
moghal-2023_DTP-up_scrnaseq	Rnf145	mouse
moghal-2023_DTP-up_scrnaseq	Romo1	mouse
moghal-2023_DTP-up_scrnaseq	Rps27l	mouse
moghal-2023_DTP-up_scrnaseq	Rps6ka5	mouse
moghal-2023_DTP-up_scrnaseq	Rrbp1	mouse
moghal-2023_DTP-up_scrnaseq	Rtcb	mouse
moghal-2023_DTP-up_scrnaseq	Rtn4	mouse
moghal-2023_DTP-up_scrnaseq	S100a11	mouse
moghal-2023_DTP-up_scrnaseq	S100a13	mouse
moghal-2023_DTP-up_scrnaseq	S100a14	mouse
moghal-2023_DTP-up_scrnaseq	S100a4	mouse
moghal-2023_DTP-up_scrnaseq	S100a6	mouse
moghal-2023_DTP-up_scrnaseq	Saraf	mouse
moghal-2023_DTP-up_scrnaseq	Sbds	mouse
moghal-2023_DTP-up_scrnaseq	Scand1	mouse
moghal-2023_DTP-up_scrnaseq	Scarb2	mouse
moghal-2023_DTP-up_scrnaseq	Scel	mouse
moghal-2023_DTP-up_scrnaseq	Scgb2a2	mouse
moghal-2023_DTP-up_scrnaseq	Scnn1a	mouse
moghal-2023_DTP-up_scrnaseq	Sdc4	mouse
moghal-2023_DTP-up_scrnaseq	Sdcbp2	mouse
moghal-2023_DTP-up_scrnaseq	Sdf2	mouse
moghal-2023_DTP-up_scrnaseq	Sdr16c5	mouse
moghal-2023_DTP-up_scrnaseq	Sec11c	mouse
moghal-2023_DTP-up_scrnaseq	Sec62	mouse
moghal-2023_DTP-up_scrnaseq	Selenbp1	mouse
moghal-2023_DTP-up_scrnaseq	Selenbp2	mouse
moghal-2023_DTP-up_scrnaseq	Selenok	mouse
moghal-2023_DTP-up_scrnaseq	Selenop	mouse
moghal-2023_DTP-up_scrnaseq	Selenos	mouse
moghal-2023_DTP-up_scrnaseq	Selenot	mouse
moghal-2023_DTP-up_scrnaseq	Serf2	mouse
moghal-2023_DTP-up_scrnaseq	Serinc1	mouse
moghal-2023_DTP-up_scrnaseq	Serinc2	mouse
moghal-2023_DTP-up_scrnaseq	Serinc3	mouse
moghal-2023_DTP-up_scrnaseq	Serpinb6b	mouse
moghal-2023_DTP-up_scrnaseq	Serpinb6d	mouse
moghal-2023_DTP-up_scrnaseq	Serpinb6c	mouse
moghal-2023_DTP-up_scrnaseq	Serpinb6a	mouse
moghal-2023_DTP-up_scrnaseq	Serpinb6e	mouse
moghal-2023_DTP-up_scrnaseq	Serpind1	mouse
moghal-2023_DTP-up_scrnaseq	Sertad1	mouse
moghal-2023_DTP-up_scrnaseq	Sez6l2	mouse
moghal-2023_DTP-up_scrnaseq	Sh3bgrl3	mouse
moghal-2023_DTP-up_scrnaseq	Sh3glb1	mouse
moghal-2023_DTP-up_scrnaseq	Sh3yl1	mouse
moghal-2023_DTP-up_scrnaseq	Sil1	mouse
moghal-2023_DTP-up_scrnaseq	Sirt7	mouse
moghal-2023_DTP-up_scrnaseq	Slc15a3	mouse
moghal-2023_DTP-up_scrnaseq	Slc16a3	mouse
moghal-2023_DTP-up_scrnaseq	Slc20a1	mouse
moghal-2023_DTP-up_scrnaseq	Slc35c1	mouse
moghal-2023_DTP-up_scrnaseq	Slc35f6	mouse
moghal-2023_DTP-up_scrnaseq	Slc38a1	mouse
moghal-2023_DTP-up_scrnaseq	Slc38a2	mouse
moghal-2023_DTP-up_scrnaseq	Slc39a9	mouse
moghal-2023_DTP-up_scrnaseq	Slc3a2	mouse
moghal-2023_DTP-up_scrnaseq	Slc44a1	mouse
moghal-2023_DTP-up_scrnaseq	Slc44a4	mouse
moghal-2023_DTP-up_scrnaseq	Slc9a1	mouse
moghal-2023_DTP-up_scrnaseq	Slc9a3r2	mouse
moghal-2023_DTP-up_scrnaseq	Slirp	mouse
moghal-2023_DTP-up_scrnaseq	Slpi	mouse
moghal-2023_DTP-up_scrnaseq	Smim14	mouse
moghal-2023_DTP-up_scrnaseq	Smim22	mouse
moghal-2023_DTP-up_scrnaseq	Smim26	mouse
moghal-2023_DTP-up_scrnaseq	Smim4	mouse
moghal-2023_DTP-up_scrnaseq	Smim5	mouse
moghal-2023_DTP-up_scrnaseq	Smpd1	mouse
moghal-2023_DTP-up_scrnaseq	Sncg	mouse
moghal-2023_DTP-up_scrnaseq	Snrpn	mouse
moghal-2023_DTP-up_scrnaseq	Snx29	mouse
moghal-2023_DTP-up_scrnaseq	Son	mouse
moghal-2023_DTP-up_scrnaseq	Sorbs2	mouse
moghal-2023_DTP-up_scrnaseq	Sox4	mouse
moghal-2023_DTP-up_scrnaseq	Spats2l	mouse
moghal-2023_DTP-up_scrnaseq	Sphk1	mouse
moghal-2023_DTP-up_scrnaseq	Spink5	mouse
moghal-2023_DTP-up_scrnaseq	Spint1	mouse
moghal-2023_DTP-up_scrnaseq	Spint2	mouse
moghal-2023_DTP-up_scrnaseq	Spryd4	mouse
moghal-2023_DTP-up_scrnaseq	Sptan1	mouse
moghal-2023_DTP-up_scrnaseq	Sptbn2	mouse
moghal-2023_DTP-up_scrnaseq	Sptlc3	mouse
moghal-2023_DTP-up_scrnaseq	Sra1	mouse
moghal-2023_DTP-up_scrnaseq	Srd5a3	mouse
moghal-2023_DTP-up_scrnaseq	Srgap1	mouse
moghal-2023_DTP-up_scrnaseq	Sri	mouse
moghal-2023_DTP-up_scrnaseq	Srp14	mouse
moghal-2023_DTP-up_scrnaseq	St6galnac1	mouse
moghal-2023_DTP-up_scrnaseq	St6galnac4	mouse
moghal-2023_DTP-up_scrnaseq	Stat6	mouse
moghal-2023_DTP-up_scrnaseq	Steap4	mouse
moghal-2023_DTP-up_scrnaseq	Stim2	mouse
moghal-2023_DTP-up_scrnaseq	Stk17b	mouse
moghal-2023_DTP-up_scrnaseq	Suco	mouse
moghal-2023_DTP-up_scrnaseq	Svil	mouse
moghal-2023_DTP-up_scrnaseq	Svip	mouse
moghal-2023_DTP-up_scrnaseq	Syngr2	mouse
moghal-2023_DTP-up_scrnaseq	Sytl2	mouse
moghal-2023_DTP-up_scrnaseq	Tacstd2	mouse
moghal-2023_DTP-up_scrnaseq	Tapbp	mouse
moghal-2023_DTP-up_scrnaseq	Tax1bp1	mouse
moghal-2023_DTP-up_scrnaseq	Tax1bp3	mouse
moghal-2023_DTP-up_scrnaseq	Tc2n	mouse
moghal-2023_DTP-up_scrnaseq	Tent5a	mouse
moghal-2023_DTP-up_scrnaseq	Tes	mouse
moghal-2023_DTP-up_scrnaseq	Gm4907	mouse
moghal-2023_DTP-up_scrnaseq	Gm4985	mouse
moghal-2023_DTP-up_scrnaseq	Tescl	mouse
moghal-2023_DTP-up_scrnaseq	Tgm2	mouse
moghal-2023_DTP-up_scrnaseq	Tgoln1	mouse
moghal-2023_DTP-up_scrnaseq	Thoc3	mouse
moghal-2023_DTP-up_scrnaseq	Tinagl1	mouse
moghal-2023_DTP-up_scrnaseq	Gm20219	mouse
moghal-2023_DTP-up_scrnaseq	Tle3	mouse
moghal-2023_DTP-up_scrnaseq	Tle4	mouse
moghal-2023_DTP-up_scrnaseq	Tm4sf1	mouse
moghal-2023_DTP-up_scrnaseq	Tm9sf3	mouse
moghal-2023_DTP-up_scrnaseq	Tmbim1	mouse
moghal-2023_DTP-up_scrnaseq	Tmbim4	mouse
moghal-2023_DTP-up_scrnaseq	Tmbim6	mouse
moghal-2023_DTP-up_scrnaseq	Tmc4	mouse
moghal-2023_DTP-up_scrnaseq	Tmc6	mouse
moghal-2023_DTP-up_scrnaseq	Tmed1	mouse
moghal-2023_DTP-up_scrnaseq	Tmed10	mouse
moghal-2023_DTP-up_scrnaseq	Tmed7	mouse
moghal-2023_DTP-up_scrnaseq	Tmem127	mouse
moghal-2023_DTP-up_scrnaseq	Tmem141	mouse
moghal-2023_DTP-up_scrnaseq	Tmem165	mouse
moghal-2023_DTP-up_scrnaseq	Tmem179b	mouse
moghal-2023_DTP-up_scrnaseq	Gm20431	mouse
moghal-2023_DTP-up_scrnaseq	Tmem189	mouse
moghal-2023_DTP-up_scrnaseq	Tmem208	mouse
moghal-2023_DTP-up_scrnaseq	Tmem219	mouse
moghal-2023_DTP-up_scrnaseq	Tmem258	mouse
moghal-2023_DTP-up_scrnaseq	Tmem50a	mouse
moghal-2023_DTP-up_scrnaseq	Tmem54	mouse
