gene	First_line	Resistant	Second_line	LNCaP_WM-7d	LNCaP95	LNCaP95_Enz-7d	LNCaP95_WM-7d
NKX3-1	-0.15510330453763344	-0.26482958632092135	0.150530911914123	-0.15510330453763344	-0.26482958632092135	0.2583533146485614	0.04270850917968454
NKX3-2	0.06035300929578513	0.10446177118177513	-0.053194352230273134	0.06035300929578513	0.10446177118177513	-0.0686222344454609	-0.037766470015085374
NKX6-1	-0.08388848882119193	0.3633370013836077	-0.04560421979963564	-0.08388848882119193	0.3633370013836077	-0.0360550959568714	-0.05515334364239988
NONO	-0.14485166088537205	0.35432773103835813	-0.07538561747647321	-0.14485166088537205	0.35432773103835813	-0.026875574857794904	-0.12389566009515152
NOTCH1	0.3239186524969916	0.21043444019186763	0.05568818134787812	0.3239186524969916	0.21043444019186763	0.04367713112817584	0.0676992315675804
NOTO	-0.07750784160591573	-0.007834699598811223	-0.044676905850366544	-0.07750784160591573	-0.007834699598811223	-0.058622015737844646	-0.030731795962888442
NPAS2	-0.35035237492090293	-0.20143928347068646	-0.13646096107320316	-0.35035237492090293	-0.20143928347068646	-0.10570837355171558	-0.16721354859469073
NPM1	-0.015559655161598407	-0.33222886182919265	0.043989012773516745	-0.015559655161598407	-0.33222886182919265	0.10483866668489306	-0.016860641137859567
NR0B1	0.12098636611860164	-0.1315819937403666	-0.09673318855345571	0.12098636611860164	-0.1315819937403666	-0.1975684071905721	0.004102030083660668
NR0B2	0.37336395741524264	0.2916901782417245	0.050192107529108854	0.37336395741524264	0.2916901782417245	-2.6520643478322725e-4	0.10064942149300093
NR1D1	-0.08100199389926288	-0.34125703244848227	0.3497680538353133	-0.08100199389926288	-0.34125703244848227	0.34552741769401296	0.3540086899766136
NR1D2	0.43636948158001687	0.14298756079240948	0.12498733942838447	0.43636948158001687	0.14298756079240948	-0.007539573801291111	0.25751425265806005
NR1H2	0.8918029178073392	0.36780819134424536	-0.13209200525817433	0.8918029178073392	0.36780819134424536	-0.37595955426561445	0.11177554374926581
NR1H3	1.2478577013641843	0.6548730928773702	-0.3188259778621735	1.2478577013641843	0.6548730928773702	-0.6471221338763286	0.009470178151981631
NR1H4	0.3977500127682961	0.28718688490095756	-0.20922895356650184	0.3977500127682961	0.28718688490095756	-0.22297675451815002	-0.19548115261485366
NR1I2	0.1267004197626274	0.09998939316855429	0.17438942744548303	0.1267004197626274	0.09998939316855429	0.20122663869021962	0.14755221620074643
NR1I3	0.2586466213348627	0.3913326879765181	-0.050642356948458755	0.2586466213348627	0.3913326879765181	-0.08186447875149294	-0.01942023514542457
NR2C1	-0.28401115023985896	-0.43626468730132345	-0.02288536442439898	-0.28401115023985896	-0.43626468730132345	0.020423055394168665	-0.06619378424296662
NR2C2	0.7696236454657361	0.5313780218676825	-0.24076398131500107	0.7696236454657361	0.5313780218676825	-0.3066110975672442	-0.17491686506275794
NR2E1	-0.006131804424691745	-0.03208289237393136	-0.1012103015572372	-0.006131804424691745	-0.03208289237393136	-0.12212069773220569	-0.08029990538226872
NR2E3	0.04383379167395507	0.3752342827382699	-0.4843691107814263	0.04383379167395507	0.3752342827382699	-0.4831594394932491	-0.48557878206960353
NR2F1	-0.1885219724555367	-0.4574442824936882	0.056304136816155204	-0.1885219724555367	-0.4574442824936882	0.05881880208393486	0.053789471548375545
NR2F2	0.27536929664870663	0.19162834677891105	-0.025729724972469115	0.27536929664870663	0.19162834677891105	0.022733528659913405	-0.07419297860485163
NR2F6	0.26067318099126213	0.8668458089775066	-0.27953534700034005	0.26067318099126213	0.8668458089775066	-0.3197805592829144	-0.23929013471776572
NR3C1	0.06399717879067601	0.0029674352573284546	-0.032099349856727744	0.06399717879067601	0.0029674352573284546	0.058998181145251793	-0.12319688085870728
NR3C2	0.23100575578783922	0.025498755436869525	0.1373859247336267	0.23100575578783922	0.025498755436869525	0.16169060375684596	0.11308124571040745
NR4A1	0.19956416821766162	0.1630382417853371	-0.056900516958263744	0.19956416821766162	0.1630382417853371	-0.014976230218490011	-0.09882480369803748
NR4A2	0.5018791058964183	0.667033082232597	-0.22199451963728112	0.5018791058964183	0.667033082232597	-0.3081083100875893	-0.13588072918697292
NR4A3	0.010928399846234504	-0.017062713664718177	0.1716539101906368	0.010928399846234504	-0.017062713664718177	0.2591295979065138	0.08417822247475981
NR5A1	0.21457540684361426	-0.07532065808610255	-0.1336057773139853	0.21457540684361426	-0.07532065808610255	-0.15156662795021003	-0.11564492667776055
NR5A2	0.5529561278402765	0.24913746194071196	-0.09811298938488267	0.5529561278402765	0.24913746194071196	-0.25391092386050573	0.0576849450907404
NR6A1	0.004236326637013038	-0.03827995222004499	0.005008205622654249	0.004236326637013038	-0.03827995222004499	-0.009551814471978837	0.019568225717287335
NRF1	-0.29662157913396925	0.14713617368519571	0.1765814968051027	-0.29662157913396925	0.14713617368519571	0.25322795557339983	0.09993503803680559
NRG1	-0.16071939392757667	-0.2269673321523421	0.23327855938525321	-0.16071939392757667	-0.2269673321523421	0.2599048671094576	0.20665225166104884
NRL	0.17371925632863328	0.12323473554224229	-0.14010033076696143	0.17371925632863328	0.12323473554224229	-0.2007252373049726	-0.07947542422895026
NSD2	0.2851341501626547	0.9127571556999501	0.5990544627891687	0.2851341501626547	0.9127571556999501	0.66034648015757	0.5377624454207675
NUPR1	0.013137176385140448	-0.14146801111017204	-0.19709156634201164	0.013137176385140448	-0.14146801111017204	-0.18057155737671193	-0.21361157530731134
OLIG1	0.013831053948072436	0.2474359344120336	-0.09945747063362206	0.013831053948072436	0.2474359344120336	-0.10124614321939884	-0.09766879804784528
OLIG2	-0.27896016056860234	0.22733678100452398	-0.10702550507123058	-0.27896016056860234	0.22733678100452398	-0.07181218410111664	-0.14223882604134452
ONECUT1	0.19994167615949543	-0.16112017771443998	0.08138215942114468	0.19994167615949543	-0.16112017771443998	0.12457274600240109	0.03819157283988828
OTX2	0.15080273686545542	0.13131806435433058	-0.23272638618000063	0.15080273686545542	0.13131806435433058	-0.30098704643377117	-0.1644657259262301
OVOL1	0.31522741145120986	0.48133796968313874	0.1845787496861233	0.31522741145120986	0.48133796968313874	0.14020457289784813	0.22895292647439852
PA2G4	-0.06331657410306457	-0.14035093809008958	0.05619271005865739	-0.06331657410306457	-0.14035093809008958	-0.1638134506172917	0.27619887073460647
PARK7	0.22678069749958318	0.5118230365115604	0.13708909236448363	0.22678069749958318	0.5118230365115604	0.2143799553740342	0.059798229354933063
PATZ1	-0.0316343312188998	-0.039679256080973335	0.05471241006290828	-0.0316343312188998	-0.039679256080973335	0.0780845085718258	0.03134031155399075
PAX2	0.19253461336366234	-0.23833147531746313	-0.09775996439003787	0.19253461336366234	-0.23833147531746313	-0.13753969147116918	-0.05798023730890656
PAX3	-0.20315116447156456	-0.04796319848766539	-0.12464139229985927	-0.20315116447156456	-0.04796319848766539	-0.1329837790219327	-0.11629900557778583
PAX4	-0.16379934212537195	0.46322894212418475	0.05924221540882188	-0.16379934212537195	0.46322894212418475	0.0807153858333825	0.03776904498426125
PAX5	0.3577319967261675	0.5221750177534055	-0.25117487540072525	0.3577319967261675	0.5221750177534055	-0.3564553423901694	-0.1458944084112811
PAX6	0.3892394581324222	0.3273296997765134	-0.08009921849337903	0.3892394581324222	0.3273296997765134	-0.07318458560613272	-0.08701385138062534
PAX7	0.3158464765140421	0.5858181978075625	0.6370459350661617	0.3158464765140421	0.5858181978075625	0.6451164116662665	0.6289754584660567
PAX8	-0.024782137528657606	-0.35812549497875956	0.1355025989216433	-0.024782137528657606	-0.35812549497875956	0.1471780512758455	0.1238271465674411
PAX9	-0.20270835885285565	0.14583011278032565	-0.0013518093563112121	-0.20270835885285565	0.14583011278032565	-0.005704411299122747	0.0030007925865003227
PBRM1	0.2997765300753514	0.18612713736244912	0.03903474468391512	0.2997765300753514	0.18612713736244912	-0.019027037533339383	0.09709652690116963
PBX1	0.3297114143252965	0.321361593836193	-0.03431067730019344	0.3297114143252965	0.321361593836193	-0.08843012615053392	0.019808771550147042
PBX2	0.044611634147603024	0.23257566862123075	-0.2422678883992005	0.044611634147603024	0.23257566862123075	-0.4345009512485219	-0.05003482554987912
PDX1	0.1439762545404167	-0.42809612909368666	0.17207822227781305	0.1439762545404167	-0.42809612909368666	0.15413500996469387	0.19002143459093224
PEG3	0.08591303524657895	0.16319347989698313	-0.07044392718974665	0.08591303524657895	0.16319347989698313	-0.09912482750827548	-0.04176302687121783
PGR	-0.08886145625210884	0.29690553947662157	0.09547686085157447	-0.08886145625210884	0.29690553947662157	0.2668309425910793	-0.07587722088793036
PHF20	0.112171258579563	0.16047362132602927	-0.11113781586734284	0.112171258579563	0.16047362132602927	-0.11649113721580273	-0.10578449451888294
PHOX2A	-0.0789973087861025	-0.03359204122777204	0.2173384379510223	-0.0789973087861025	-0.03359204122777204	0.1823663039520675	0.25231057194997714
PHOX2B	0.1091588109951552	-0.09038870832414969	0.13182724423965875	0.1091588109951552	-0.09038870832414969	0.09823858859318801	0.16541589988612945
PIAS1	0.24632790432439933	0.15720266324081456	-0.08124069705978659	0.24632790432439933	0.15720266324081456	-0.13344770207007828	-0.029033692049494908
PIN1	-0.24389007223425296	-0.1049763457562537	0.30152728059410083	-0.24389007223425296	-0.1049763457562537	0.4339564813392295	0.16909807984897218
PITX1	-0.11469517539216989	-0.06597416366500486	-0.09810942921371388	-0.11469517539216989	-0.06597416366500486	-0.21716824356541914	0.020949385137991383
PITX2	0.3665001356650329	0.5098631240338476	-0.18707624018750402	0.3665001356650329	0.5098631240338476	-0.302752984447609	-0.07139949592739903
PKNOX1	-0.4809286974176221	-0.3216196240842111	0.21032148370675413	-0.4809286974176221	-0.3216196240842111	0.5611837954266364	-0.14054082801312817
PLAG1	0.3007034182132449	0.17740289056953296	-0.0036845798015913145	0.3007034182132449	0.17740289056953296	-0.06927265596461774	0.061903496361435106
PLAGL1	0.5118288109943113	0.2937838540590332	-0.263271399916328	0.5118288109943113	0.2937838540590332	-0.34294804905153486	-0.18359475078112109
PLAGL2	-0.05252572513762242	0.03292872060489534	-0.009711412707426498	-0.05252572513762242	0.03292872060489534	-0.03156693317630582	0.012144107761452824
PML	0.06601609968408143	0.029261791194936868	-0.11935130457845064	0.06601609968408143	0.029261791194936868	-0.18984171829750593	-0.04886089085939534
POU1F1	-0.2430320711614754	-0.4450719047724623	0.051770914139638996	-0.2430320711614754	-0.4450719047724623	0.20253381211349686	-0.09899198383421887
POU2F1	-0.05014021708416061	0.41921091018153633	0.17129632744366605	-0.05014021708416061	0.41921091018153633	0.172430300217214	0.1701623546701181
POU2F2	0.024491205860177057	0.20446004311656518	0.08519321574284128	0.024491205860177057	0.20446004311656518	0.0782299894246351	0.09215644206104745
POU2F3	0.15500038322740983	0.4571439528782819	-0.021147873510945714	0.15500038322740983	0.4571439528782819	-0.08781354745177516	0.04551780042988374
POU3F1	-0.07734775696244839	-0.24199475731752285	-0.17068208217348518	-0.07734775696244839	-0.24199475731752285	-0.18734465888235075	-0.15401950546461962
POU3F2	0.4514712193544184	0.4298826297543584	-0.1254600049943861	0.4514712193544184	0.4298826297543584	-0.22307812364632418	-0.027841886342447997
POU4F1	0.3735798327840665	-0.14231891555852116	0.026392263966477203	0.3735798327840665	-0.14231891555852116	0.14125969790101278	-0.08847516996805838
POU4F2	0.5513960338156902	0.10734607495306725	-0.06380323035733615	0.5513960338156902	0.10734607495306725	0.057936549220931166	-0.18554300993560346
POU5F1	-0.10071927566459205	0.08761633673977676	-0.12131832837924772	-0.10071927566459205	0.08761633673977676	-0.14978734490747525	-0.09284931185102019
PPARA	0.05181141737003503	0.22314969091440784	-0.19929988111858604	0.05181141737003503	0.22314969091440784	-0.27867299476471596	-0.11992676747245612
PPARD	0.05667020261516664	0.256932298359392	0.10410597513548747	0.05667020261516664	0.256932298359392	0.1371533430692573	0.07105860720171764
PPARG	0.07871237071056508	0.025083665856753257	-0.2511697211000327	0.07871237071056508	0.025083665856753257	-0.3398380608250813	-0.16250138137498416
PPARGC1A	-0.4310632963272729	-0.5763232442135073	-0.1196755357246202	-0.4310632963272729	-0.5763232442135073	-0.10630619491328086	-0.13304487653595953
PRDM1	0.19622294447076138	0.5295059035989668	0.025212767124318802	0.19622294447076138	0.5295059035989668	0.051245743492979834	-8.202092443422293e-4
PRDM2	0.09271891111764419	0.22490625360848382	-0.009486329606695487	0.09271891111764419	0.22490625360848382	-0.026040726294056293	0.007068067080665319
PRDM4	0.07130713022567017	-0.13480280714280118	0.08014264950610475	0.07130713022567017	-0.13480280714280118	0.03518550881686609	0.1250997901953434
PREB	0.062202049094742584	-0.023865491966107655	-0.04532498334582813	0.062202049094742584	-0.023865491966107655	-0.03956268507996197	-0.05108728161169429
PROP1	0.17243461980333993	-0.12493468226086868	0.07662640513403973	0.17243461980333993	-0.12493468226086868	0.07356147881609815	0.07969133145198132
PROX1	0.10934242605288252	0.1676954139755218	-0.15105512269630259	0.10934242605288252	0.1676954139755218	-0.18815630149190288	-0.11395394390070229
PRRX1	0.05670219170713853	0.04347095591269079	-0.0952203713919838	0.05670219170713853	0.04347095591269079	-0.12047859522097981	-0.0699621475629878
PTF1A	0.04279236478781989	0.14174907927061464	-0.18751430988417872	0.04279236478781989	0.14174907927061464	-0.20972097300479753	-0.1653076467635599
PURA	-0.10018827285724524	-0.020250530263154598	0.10798418763652763	-0.10018827285724524	-0.020250530263154598	0.07247756587126528	0.14349080940179
RARA	0.6912352755322173	0.3315688796312921	-0.1344369625596944	0.6912352755322173	0.3315688796312921	-0.19843164529365698	-0.07044227982573181
RARB	0.20793849151065802	0.5222387959713135	-0.06283573212766007	0.20793849151065802	0.5222387959713135	-0.004046156056987826	-0.12162530819833231
RARG	0.207709907224082	0.03471421938834207	-0.13390378009947101	0.207709907224082	0.03471421938834207	-0.1389908843392771	-0.12881667585966494
RB1	0.2885627231035892	0.5614448326144251	-0.375841398891553	0.2885627231035892	0.5614448326144251	-0.37832194328551333	-0.3733608544975927
RBPJ	0.09374545249894473	-0.057997611434797314	0.17624238938195302	0.09374545249894473	-0.057997611434797314	0.2741329251147009	0.07835185364920516
RCOR2	0.029103664969401866	-0.03505722767279762	-0.1643706333009971	0.029103664969401866	-0.03505722767279762	-0.17661113752883884	-0.15213012907315537
REL	0.5976790681269649	0.6538022458536006	0.14025913312590038	0.5976790681269649	0.6538022458536006	0.20141862189171472	0.07909964436008604
RELA	0.5490255010453153	0.2742887004606418	0.11147770131491563	0.5490255010453153	0.2742887004606418	0.22920394138180789	-0.006248538751976618
RELB	0.3344939706466048	0.14138600806799717	0.05665047864513251	0.3344939706466048	0.14138600806799717	0.15137974334386084	-0.038078786053595826
REST	-0.4286916427498402	-0.4754104806372963	0.17772299714248563	-0.4286916427498402	-0.4754104806372963	0.2461102857102515	0.10933570857471975
RFX1	0.49528217044569056	0.09782670474741706	-0.11325364486908834	0.49528217044569056	0.09782670474741706	-0.19213052927864938	-0.03437676045952731
RFX3	0.05399390265076803	0.02129706994387659	0.018452455878490606	0.05399390265076803	0.02129706994387659	-0.004064762580124781	0.040969674337105993
RFX5	0.1228117261959184	-0.08192427979718542	-0.09999851917965774	0.1228117261959184	-0.08192427979718542	-0.09716765808718775	-0.10282938027212774
RFXANK	0.2170062213198185	0.052674624369489775	-0.04308234571844982	0.2170062213198185	0.052674624369489775	-0.06478753613778365	-0.02137715529911599
RFXAP	0.09261776175632785	-0.10172106536388503	-0.013687742955879045	0.09261776175632785	-0.10172106536388503	-0.010914818657768777	-0.016460667253989314
RORA	0.27181141721867624	0.18816580041402187	-0.1060582167027736	0.27181141721867624	0.18816580041402187	-0.20111295555769382	-0.011003477847853382
RORC	0.02886338803588895	-0.043911954305454526	0.029421327756550902	0.02886338803588895	-0.043911954305454526	0.05305810785371107	0.0057845476593907375
RREB1	-0.07471448841697081	0.20242760030142695	0.057435605117719724	-0.07471448841697081	0.20242760030142695	0.04037623537553919	0.07449497485990025
RUNX1	0.43131668250979793	0.4334870360451577	-0.07761626756700635	0.43131668250979793	0.4334870360451577	-0.08204619408404756	-0.07318634104996513
RUNX2	-0.010879858868554582	0.2975156085420002	0.023857512200229025	-0.010879858868554582	0.2975156085420002	0.08603160851944613	-0.038316584118988084
RUNX3	0.3020456516046842	0.3416846186989942	-0.12126721543265556	0.3020456516046842	0.3416846186989942	-0.1735857725236643	-0.06894865834164682
RXRA	-0.06924946571701907	-0.19878096582527438	-0.19773868221091573	-0.06924946571701907	-0.19878096582527438	-0.30047663741789465	-0.0950007270039368
RXRB	0.06403708526783414	0.013943258669268488	-0.18304526184492542	0.06403708526783414	0.013943258669268488	-0.24033910352921806	-0.1257514201606328
RXRG	0.10294028920393444	-0.053314914611509556	-0.07481054291182734	0.10294028920393444	-0.053314914611509556	-0.054130052961981145	-0.09549103286167354
SALL1	0.06745711227715068	0.011434190081431428	-0.11479076632273011	0.06745711227715068	0.011434190081431428	-0.13556189643756023	-0.09401963620789999
SALL2	0.10829225124639784	0.06529612389938275	-0.017868315031204136	0.10829225124639784	0.06529612389938275	0.05209601489705206	-0.08783264495946033
SALL3	-0.5185794716115779	-0.7915912030158414	-0.07923847660942429	-0.5185794716115779	-0.7915912030158414	0.004718733946170506	-0.1631956871650191
SALL4	-0.038316026682320814	0.06977517329002647	-0.08938525062747182	-0.038316026682320814	0.06977517329002647	-0.07740603641486543	-0.10136446484007822
SATB1	0.19047345139838798	0.13310000065831157	-0.060053743203812605	0.19047345139838798	0.13310000065831157	-0.038640270066950255	-0.08146721634067496
SATB2	0.045322820678227016	-0.09249241070887548	-0.06015382880852049	0.045322820678227016	-0.09249241070887548	-0.053261428638350816	-0.06704622897869017
SF1	0.06346503724383298	0.0676950339637368	-0.06628426750090388	0.06346503724383298	0.0676950339637368	-0.08387477166554128	-0.04869376333626649
SFPQ	-0.17930858552263684	0.5183627033634113	-0.02512607142499168	-0.17930858552263684	0.5183627033634113	0.1546494822924167	-0.20490162514240007
SHOX2	0.08161566350022187	0.05616852130176653	-0.09122662578217433	0.08161566350022187	0.05616852130176653	-0.10912100297515726	-0.0733322485891914
SIM2	0.3687200865115549	0.28505357092319733	0.01685075432704186	0.3687200865115549	0.28505357092319733	0.015640225618585246	0.018061283035498477
SIN3A	0.2866292590291585	0.08761783100685294	0.02273300743146578	0.2866292590291585	0.08761783100685294	-0.06303362384204647	0.10849963870497803
SIRT1	-0.05376909729580831	-0.3786922256718272	-0.1084128876819414	-0.05376909729580831	-0.3786922256718272	-0.189273329021875	-0.02755244634200782
SIX1	-0.033495982745848085	-0.025488084328011973	0.01270126310516878	-0.033495982745848085	-0.025488084328011973	0.06744877183092979	-0.042046245620592226
SIX4	0.04547989970563915	-0.2643049113642748	-0.13101108865009525	0.04547989970563915	-0.2643049113642748	-0.19402620369341195	-0.06799597360677856
SKIL	-0.009113281464810608	0.0670542923914117	-0.08614393867199832	-0.009113281464810608	0.0670542923914117	-0.027417807667281302	-0.14487006967671534
SMAD1	0.06322739923647025	0.2260839342798764	0.590955727185045	0.06322739923647025	0.2260839342798764	0.6338172193062912	0.5480942350637986
SMAD2	0.3149616460388338	0.4138827168531436	-0.003132775801301335	0.3149616460388338	0.4138827168531436	-0.048821504358602	0.04255595275599933
SMAD3	0.6859186930809692	0.7008859674356092	0.1875363284289922	0.6859186930809692	0.7008859674356092	0.14992114588029626	0.22515151097768815
SMAD4	0.4801562433492568	0.2506446444331947	0.351361858570716	0.4801562433492568	0.2506446444331947	0.35949878432826154	0.34322493281317046
SMAD5	0.30490216414756754	0.5082640389787308	0.8266140285178007	0.30490216414756754	0.5082640389787308	0.8173040763499633	0.8359239806856382
SMAD6	0.08749281240642806	0.08627085976436238	0.0049300088715683536	0.08749281240642806	0.08627085976436238	-0.003988905846004524	0.013848923589141231
SMAD7	-0.01795061391187225	-0.10447606670805232	0.06530818181314568	-0.01795061391187225	-0.10447606670805232	-0.04874377349649961	0.17936013712279097
SMAD9	0.307156637713409	0.7519386355606473	1.030550084423167	0.307156637713409	0.7519386355606473	1.0279582934703742	1.0331418753759598
SMARCA1	-0.36199547455227277	-0.41877786774918524	0.09415392137291029	-0.36199547455227277	-0.41877786774918524	0.2042788584032802	-0.01597101565745962
SMARCA4	0.20424126910317847	0.26262279214833945	-0.2059817773896127	0.20424126910317847	0.26262279214833945	-0.22061667961977677	-0.19134687515944865
SMARCA5	-0.015133197471485837	0.06016130254020183	0.008093551678954994	-0.015133197471485837	0.06016130254020183	0.04980608798870467	-0.033618984630794685
SMARCB1	0.150643513048451	0.07698749039570335	0.00229223106904905	0.150643513048451	0.07698749039570335	-6.178506833769415e-4	0.005202312821475041
SMARCC1	0.035073411062470417	0.5827743678069905	0.07877748834269016	0.035073411062470417	0.5827743678069905	0.17186891434941254	-0.014313937664032217
SNAI1	0.35263060235197585	0.05276553448427679	0.05565991817497351	0.35263060235197585	0.05276553448427679	0.027617504316773234	0.08370233203317379
SNAI2	-0.3224375504776147	-0.3274959593445317	-0.10351820536533696	-0.3224375504776147	-0.3274959593445317	-0.13305082103198584	-0.07398558969868807
SOX10	0.2678961012816734	0.38568851956621264	-0.15910798895023992	0.2678961012816734	0.38568851956621264	-0.17913597632702005	-0.1390800015734598
SOX11	0.10073212637340423	-0.01199397329861257	0.011606030835589837	0.10073212637340423	-0.01199397329861257	0.013831135598944555	0.009380926072235118
SOX17	0.011561870641820127	0.1583622510776237	-0.19320009515461145	0.011561870641820127	0.1583622510776237	-0.18829355464963293	-0.19810663565958997
SOX2	0.10365708275523522	0.475156254895567	-0.036487946513870106	0.10365708275523522	0.475156254895567	-0.14206841163185502	0.0690925186041148
SOX3	0.09344853281493004	0.28372577536880006	-0.12337406054405367	0.09344853281493004	0.28372577536880006	-0.1535391953709635	-0.09320892571714384
SOX4	0.453129447053338	0.449749386884017	0.0766609075010985	0.453129447053338	0.449749386884017	0.20037922745621856	-0.04705741245402156
SOX5	0.01839892098736029	-0.1440598417313037	-0.011601636371904034	0.01839892098736029	-0.1440598417313037	0.006028030756626057	-0.029231303500434125
SOX6	0.10428582415304866	0.07754251285511127	-0.0699763152576599	0.10428582415304866	0.07754251285511127	-0.09638380693095883	-0.04356882358436098
SOX9	0.176857828870856	0.312413930684067	-0.09750915566874252	0.176857828870856	0.312413930684067	-0.07770536233476033	-0.11731294900272471
SP1	0.5021051668532177	0.42807498947064015	-0.013595098115488868	0.5021051668532177	0.42807498947064015	-0.003917628382097416	-0.02327256784888032
SP2	-0.183774437556248	-0.11413832344291377	0.05873613360673921	-0.183774437556248	-0.11413832344291377	0.1632621364800433	-0.04578986926656489
SP3	0.4440737440442698	0.40889383693004466	0.08118338584480608	0.4440737440442698	0.40889383693004466	0.14032454373277586	0.022042227956836302
SP4	-0.09429800084814895	-0.05406538628824699	-0.03744754521451352	-0.09429800084814895	-0.05406538628824699	0.017749903644066145	-0.09264499407309318
SP6	-0.004282408969026624	-0.09732740657943498	0.017111628024575824	-0.004282408969026624	-0.09732740657943498	0.0025047116210117487	0.0317185444281399
SP7	0.1610429355724401	0.0372533455370232	-0.15251451103740965	0.1610429355724401	0.0372533455370232	-0.17497055344540624	-0.13005846862941306
SPDEF	0.6231920142602335	1.0001462254952398	-0.08134031945976694	0.6231920142602335	1.0001462254952398	-0.034361225287723896	-0.12831941363181
SPI1	0.5842315041374078	0.5645779784919036	-0.11848823623077509	0.5842315041374078	0.5645779784919036	-0.17397667154602525	-0.06299980091552493
SPIB	0.0525044259648737	-0.12127856138683701	-0.031744802582396314	0.0525044259648737	-0.12127856138683701	-0.015266282236045647	-0.04822332292874698
SREBF1	1.8397962027807437	1.2004964623179102	-0.6473777296806951	1.8397962027807437	1.2004964623179102	-1.2553284330105856	-0.03942702635080453
SREBF2	1.6143605988631808	0.9807918106777005	-0.49283962549741533	1.6143605988631808	0.9807918106777005	-0.9279463434113169	-0.05773290758351379
SRF	0.18957561501438802	0.7383486277838692	-0.06906164053411357	0.18957561501438802	0.7383486277838692	-0.055104129278521485	-0.08301915178970565
SRSF2	-0.3966524432050589	-0.04925784239875286	0.2651174165418063	-0.3966524432050589	-0.04925784239875286	0.3200229496256721	0.2102118834579405
SRY	-0.17153864048529915	-0.02284686246127981	-0.10363604738109469	-0.17153864048529915	-0.02284686246127981	-0.05299992345072175	-0.15427217131146764
SSRP1	0.26270898299833845	0.2969975830355359	-0.044252607554093715	0.26270898299833845	0.2969975830355359	-0.02074897893232408	-0.06775623617586335
STAT1	0.5374646078460132	0.48272126155804407	0.11398135625222039	0.5374646078460132	0.48272126155804407	0.11701444830123209	0.11094826420320869
STAT2	0.5526182657586404	0.3419090483462778	0.08145569971982411	0.5526182657586404	0.3419090483462778	0.0758384578620867	0.08707294157756151
STAT3	0.15389004699369443	0.18215548535363754	0.08699612945303375	0.15389004699369443	0.18215548535363754	0.13309643747135924	0.04089582143470827
STAT4	-0.07803310381981926	-0.1442468631124691	0.011081559476993186	-0.07803310381981926	-0.1442468631124691	-0.016138210313453805	0.038301329267440176
STAT5A	0.39413767768558405	0.6008763403567673	0.1502332936847381	0.39413767768558405	0.6008763403567673	0.2559465204208389	0.044520066948637305
STAT5B	0.34407856027694983	0.2128759876606221	-0.0013294518285273393	0.34407856027694983	0.2128759876606221	0.048475669398921895	-0.05113457305597657
STAT6	0.3546706719170243	-0.16122253558568445	-0.04159179898367815	0.3546706719170243	-0.16122253558568445	-0.07077699994119335	-0.012406598026162952
STOX1	-0.33137491737463726	0.06938609001180934	0.0990684565171247	-0.33137491737463726	0.06938609001180934	0.1829151913873239	0.015221721646925507
SUPT20H	0.0900932012331559	0.08125621190252919	-0.01952568940813021	0.0900932012331559	0.08125621190252919	-0.01550211570411375	-0.023549263112146668
TADA2A	-0.11841792992872247	0.24733371746631727	-0.02593116330140366	-0.11841792992872247	0.24733371746631727	-0.0023639993520245817	-0.04949832725078274
TAF1	0.07729409220429184	0.6366771079120034	0.141864644839654	0.07729409220429184	0.6366771079120034	0.14352731773945027	0.14020197193985773
TAL1	0.2981850540792701	0.5700282909976162	0.13484998566312284	0.2981850540792701	0.5700282909976162	0.2439394666408612	0.02576050468538449
TBP	-0.12760421252684218	0.3182029926715191	0.17262195548530546	-0.12760421252684218	0.3182029926715191	0.2860463073637818	0.05919760360682913
TBPL1	0.10440665881907152	0.3149237562049928	-0.052009525452615696	0.10440665881907152	0.3149237562049928	-0.044318900977634926	-0.059700149927596466
TBPL2	1.1334972094979456	1.060031040129022	-0.37803408026488117	1.1334972094979456	1.060031040129022	-0.5365308988279636	-0.21953726170179877
TBR1	-0.04073353252474743	-0.11058569520962303	0.0198053190065495	-0.04073353252474743	-0.11058569520962303	0.04254823294231652	-0.002937594929217524
TBX1	0.15168027860450817	0.11849038259558509	-0.03350613304419414	0.15168027860450817	0.11849038259558509	-0.034026744712882695	-0.03298552137550559
TBX15	-0.1131235487695671	-0.09213018469739326	-0.09286146965667275	-0.1131235487695671	-0.09213018469739326	-0.07348484078608852	-0.11223809852725697
TBX2	-0.14298098312334528	-0.07764518361738615	0.13763979122323644	-0.14298098312334528	-0.07764518361738615	0.13800282748376747	0.13727675496270542
TBX21	0.05370983378467664	0.057192591719966046	-0.12192434781067174	0.05370983378467664	0.057192591719966046	-0.1540105698645271	-0.08983812575681638
TBX3	-0.3697079303998759	-0.32495513580508595	0.08091086365814754	-0.3697079303998759	-0.32495513580508595	0.10781303272568102	0.054008694590614054
TBX5	0.19154068677641256	0.10230627564527461	-0.0712222411766526	0.19154068677641256	0.10230627564527461	-0.09176100456939928	-0.05068347778390592
TBXT	-0.019131200907817614	-0.27568778780190284	-0.0077665700936163096	-0.019131200907817614	-0.27568778780190284	-0.01857892807994066	0.0030457878927080406
TCF12	-0.011921669261539009	-0.4118044713172714	0.09348045572724534	-0.011921669261539009	-0.4118044713172714	0.0987085950561486	0.08825231639834208
