gs_name	gene	species
hangauer-2017_DTP-down	AQP12B	human
hangauer-2017_DTP-down	AQP4	human
hangauer-2017_DTP-down	AQP5	human
hangauer-2017_DTP-down	AQP6	human
hangauer-2017_DTP-down	ARG2	human
hangauer-2017_DTP-down	ARHGAP11A	human
hangauer-2017_DTP-down	ARHGAP11B	human
hangauer-2017_DTP-down	ARHGAP15	human
hangauer-2017_DTP-down	ARHGAP19	human
hangauer-2017_DTP-down	ARHGAP22	human
hangauer-2017_DTP-down	ARHGAP40	human
hangauer-2017_DTP-down	ARHGDIB	human
hangauer-2017_DTP-down	ARHGEF19	human
hangauer-2017_DTP-down	ARHGEF39	human
hangauer-2017_DTP-down	ARL11	human
hangauer-2017_DTP-down	ARL4C	human
hangauer-2017_DTP-down	ARL6IP1	human
hangauer-2017_DTP-down	ARMC3	human
hangauer-2017_DTP-down	ARMCX2	human
hangauer-2017_DTP-down	ARPC1A	human
hangauer-2017_DTP-down	ARPC5L	human
hangauer-2017_DTP-down	ARSB	human
hangauer-2017_DTP-down	ARSF	human
hangauer-2017_DTP-down	ARSJ	human
hangauer-2017_DTP-down	ART3	human
hangauer-2017_DTP-down	ASB11	human
hangauer-2017_DTP-down	ASB15	human
hangauer-2017_DTP-down	ASB18	human
hangauer-2017_DTP-down	ASB4	human
hangauer-2017_DTP-down	ASF1B	human
hangauer-2017_DTP-down	ASGR1	human
hangauer-2017_DTP-down	ASIC4	human
hangauer-2017_DTP-down	ASPH	human
hangauer-2017_DTP-down	ASPM	human
hangauer-2017_DTP-down	ASRGL1	human
hangauer-2017_DTP-down	ASS1	human
hangauer-2017_DTP-down	ASXL3	human
hangauer-2017_DTP-down	ASZ1	human
hangauer-2017_DTP-down	ATAD2	human
hangauer-2017_DTP-down	ATAD3A	human
hangauer-2017_DTP-down	ATAD5	human
hangauer-2017_DTP-down	ATP10A	human
hangauer-2017_DTP-down	ATP13A5	human
hangauer-2017_DTP-down	ATP1A2	human
hangauer-2017_DTP-down	ATP1A3	human
hangauer-2017_DTP-down	ATP1A4	human
hangauer-2017_DTP-down	ATP2B3	human
hangauer-2017_DTP-down	ATP4A	human
hangauer-2017_DTP-down	ATP5G3	human
hangauer-2017_DTP-down	ATP5J2	human
hangauer-2017_DTP-down	ATP6V0A4	human
hangauer-2017_DTP-down	ATP6V0D2	human
hangauer-2017_DTP-down	ATP6V0E2	human
hangauer-2017_DTP-down	ATP8B3	human
hangauer-2017_DTP-down	ATRNL1	human
hangauer-2017_DTP-down	AUNIP	human
hangauer-2017_DTP-down	AURKA	human
hangauer-2017_DTP-down	AURKB	human
hangauer-2017_DTP-down	AWAT2	human
hangauer-2017_DTP-down	AZGP1	human
hangauer-2017_DTP-down	B3GALT1	human
hangauer-2017_DTP-down	B3GALT5	human
hangauer-2017_DTP-down	B3GAT1	human
hangauer-2017_DTP-down	B3GNT3	human
hangauer-2017_DTP-down	B4GALNT2	human
hangauer-2017_DTP-down	BAALC	human
hangauer-2017_DTP-down	BAIAP2L1	human
hangauer-2017_DTP-down	BAMBI	human
hangauer-2017_DTP-down	BANK1	human
hangauer-2017_DTP-down	BARD1	human
hangauer-2017_DTP-down	BARX1	human
hangauer-2017_DTP-down	BCAS4	human
hangauer-2017_DTP-down	BCL2L10	human
hangauer-2017_DTP-down	BCL2L12	human
hangauer-2017_DTP-down	BDH1	human
hangauer-2017_DTP-down	BHLHA9	human
hangauer-2017_DTP-down	BIN1	human
hangauer-2017_DTP-down	BIRC5	human
hangauer-2017_DTP-down	BIRC7	human
hangauer-2017_DTP-down	BLM	human
hangauer-2017_DTP-down	BMP7	human
hangauer-2017_DTP-down	BMPR1B	human
hangauer-2017_DTP-down	BNIP1	human
hangauer-2017_DTP-down	BOLA2	human
hangauer-2017_DTP-down	BOLA2B	human
hangauer-2017_DTP-down	BOLA3	human
hangauer-2017_DTP-down	BORA	human
hangauer-2017_DTP-down	BPIFA1	human
hangauer-2017_DTP-down	BPIFA2	human
hangauer-2017_DTP-down	BPIFB2	human
hangauer-2017_DTP-down	BPIFB6	human
hangauer-2017_DTP-down	BRCA1	human
hangauer-2017_DTP-down	BRCA2	human
hangauer-2017_DTP-down	BRI3BP	human
hangauer-2017_DTP-down	BRINP3	human
hangauer-2017_DTP-down	BRIP1	human
hangauer-2017_DTP-down	BRIX1	human
hangauer-2017_DTP-down	BST2	human
hangauer-2017_DTP-down	BTBD17	human
hangauer-2017_DTP-down	BTLA	human
hangauer-2017_DTP-down	BTN1A1	human
hangauer-2017_DTP-down	BUB1	human
hangauer-2017_DTP-down	BUB1B-PAK6	human
hangauer-2017_DTP-down	BZW1	human
hangauer-2017_DTP-down	C10orf105	human
hangauer-2017_DTP-down	C10orf11	human
hangauer-2017_DTP-down	C10orf12	human
hangauer-2017_DTP-down	C10orf131	human
hangauer-2017_DTP-down	C11orf16	human
hangauer-2017_DTP-down	C11orf53	human
hangauer-2017_DTP-down	C12orf45	human
hangauer-2017_DTP-down	C14orf80	human
hangauer-2017_DTP-down	C15orf32	human
hangauer-2017_DTP-down	C15orf48	human
hangauer-2017_DTP-down	C15orf54	human
hangauer-2017_DTP-down	C16orf54	human
hangauer-2017_DTP-down	C16orf59	human
hangauer-2017_DTP-down	C17orf53	human
hangauer-2017_DTP-down	C17orf77	human
hangauer-2017_DTP-down	C17orf96	human
hangauer-2017_DTP-down	C18orf54	human
hangauer-2017_DTP-down	C1QL1	human
hangauer-2017_DTP-down	C1QTNF2	human
hangauer-2017_DTP-down	C1QTNF7	human
hangauer-2017_DTP-down	C1orf100	human
hangauer-2017_DTP-down	C1orf112	human
hangauer-2017_DTP-down	C1orf127	human
hangauer-2017_DTP-down	C1orf186	human
hangauer-2017_DTP-down	C1orf61	human
hangauer-2017_DTP-down	C1orf64	human
hangauer-2017_DTP-down	C2CD4A	human
hangauer-2017_DTP-down	C2CD4B	human
hangauer-2017_DTP-down	C2orf48	human
hangauer-2017_DTP-down	C2orf69	human
hangauer-2017_DTP-down	C2orf83	human
hangauer-2017_DTP-down	C3orf33	human
hangauer-2017_DTP-down	C3orf67	human
hangauer-2017_DTP-down	C3orf70	human
hangauer-2017_DTP-down	C3orf80	human
hangauer-2017_DTP-down	C4orf46	human
hangauer-2017_DTP-down	C5orf34	human
hangauer-2017_DTP-down	C5orf47	human
hangauer-2017_DTP-down	C5orf64	human
hangauer-2017_DTP-down	C6orf222	human
hangauer-2017_DTP-down	C6orf99	human
hangauer-2017_DTP-down	C7orf43	human
hangauer-2017_DTP-down	C8orf34	human
hangauer-2017_DTP-down	C8orf89	human
hangauer-2017_DTP-down	C9orf152	human
hangauer-2017_DTP-down	C9orf40	human
hangauer-2017_DTP-down	CA8	human
hangauer-2017_DTP-down	CA9	human
hangauer-2017_DTP-down	CACNB4	human
hangauer-2017_DTP-down	CADPS2	human
hangauer-2017_DTP-down	CALHM1	human
hangauer-2017_DTP-down	CALM3	human
hangauer-2017_DTP-down	CALML3	human
hangauer-2017_DTP-down	CALML5	human
hangauer-2017_DTP-down	CAMP	human
hangauer-2017_DTP-down	CAPN11	human
hangauer-2017_DTP-down	CAPN5	human
hangauer-2017_DTP-down	CAPNS2	human
hangauer-2017_DTP-down	CARD10	human
hangauer-2017_DTP-down	CASC5	human
hangauer-2017_DTP-down	CASP14	human
hangauer-2017_DTP-down	CASQ1	human
hangauer-2017_DTP-down	CCDC107	human
hangauer-2017_DTP-down	CCDC109B	human
hangauer-2017_DTP-down	CCDC129	human
hangauer-2017_DTP-down	CCDC138	human
hangauer-2017_DTP-down	CCDC144NL	human
hangauer-2017_DTP-down	CCDC15	human
hangauer-2017_DTP-down	CCDC150	human
hangauer-2017_DTP-down	CCDC160	human
hangauer-2017_DTP-down	CCDC167	human
hangauer-2017_DTP-down	CCDC18	human
hangauer-2017_DTP-down	CCDC34	human
hangauer-2017_DTP-down	CCDC38	human
hangauer-2017_DTP-down	CCDC80	human
hangauer-2017_DTP-down	CCDC83	human
hangauer-2017_DTP-down	CCDC86	human
hangauer-2017_DTP-down	CCK	human
hangauer-2017_DTP-down	CCL17	human
hangauer-2017_DTP-down	CCL22	human
hangauer-2017_DTP-down	CCNA2	human
hangauer-2017_DTP-down	CCNB1	human
hangauer-2017_DTP-down	CCNB2	human
hangauer-2017_DTP-down	CCND1	human
hangauer-2017_DTP-down	CCND3	human
hangauer-2017_DTP-down	CCNE1	human
hangauer-2017_DTP-down	CCNE2	human
hangauer-2017_DTP-down	CCNF	human
hangauer-2017_DTP-down	CCNG1	human
hangauer-2017_DTP-down	CCNYL1	human
hangauer-2017_DTP-down	CCR4	human
hangauer-2017_DTP-down	CCR7	human
hangauer-2017_DTP-down	CCR9	human
hangauer-2017_DTP-down	CCRL2	human
hangauer-2017_DTP-down	CCSAP	human
hangauer-2017_DTP-down	CCT5	human
hangauer-2017_DTP-down	CD101	human
hangauer-2017_DTP-down	CD14	human
hangauer-2017_DTP-down	CD200R1L	human
hangauer-2017_DTP-down	CD24	human
hangauer-2017_DTP-down	CD248	human
hangauer-2017_DTP-down	CD300C	human
hangauer-2017_DTP-down	CD300LF	human
hangauer-2017_DTP-down	CD36	human
hangauer-2017_DTP-down	CD3G	human
hangauer-2017_DTP-down	CD63	human
hangauer-2017_DTP-down	CD72	human
hangauer-2017_DTP-down	CDA	human
hangauer-2017_DTP-down	CDC20	human
hangauer-2017_DTP-down	CDC20B	human
hangauer-2017_DTP-down	CDC25A	human
hangauer-2017_DTP-down	CDC25B	human
hangauer-2017_DTP-down	CDC25C	human
hangauer-2017_DTP-down	CDC42EP2	human
hangauer-2017_DTP-down	CDC42EP5	human
hangauer-2017_DTP-down	CDC45	human
hangauer-2017_DTP-down	CDC6	human
hangauer-2017_DTP-down	CDC7	human
hangauer-2017_DTP-down	CDCA2	human
hangauer-2017_DTP-down	CDCA3	human
hangauer-2017_DTP-down	CDCA4	human
hangauer-2017_DTP-down	CDCA5	human
hangauer-2017_DTP-down	CDCA7	human
hangauer-2017_DTP-down	CDCA8	human
hangauer-2017_DTP-down	CDH13	human
hangauer-2017_DTP-down	CDH5	human
hangauer-2017_DTP-down	CDK1	human
hangauer-2017_DTP-down	CDK2	human
hangauer-2017_DTP-down	CDK8	human
hangauer-2017_DTP-down	CDKN2C	human
hangauer-2017_DTP-down	CDKN2D	human
hangauer-2017_DTP-down	CDKN3	human
hangauer-2017_DTP-down	CDT1	human
hangauer-2017_DTP-down	CEACAM1	human
hangauer-2017_DTP-down	CEACAM20	human
hangauer-2017_DTP-down	CEACAM21	human
hangauer-2017_DTP-down	CEACAM3	human
hangauer-2017_DTP-down	CEACAM5	human
hangauer-2017_DTP-down	CEACAM6	human
hangauer-2017_DTP-down	CEACAM7	human
hangauer-2017_DTP-down	CEACAM8	human
hangauer-2017_DTP-down	CENPA	human
hangauer-2017_DTP-down	CENPE	human
hangauer-2017_DTP-down	CENPF	human
hangauer-2017_DTP-down	CENPH	human
hangauer-2017_DTP-down	CENPI	human
hangauer-2017_DTP-down	CENPJ	human
hangauer-2017_DTP-down	CENPK	human
hangauer-2017_DTP-down	CENPL	human
hangauer-2017_DTP-down	CENPM	human
hangauer-2017_DTP-down	CENPN	human
hangauer-2017_DTP-down	CENPO	human
hangauer-2017_DTP-down	CENPQ	human
hangauer-2017_DTP-down	CENPU	human
hangauer-2017_DTP-down	CENPW	human
hangauer-2017_DTP-down	CEP112	human
hangauer-2017_DTP-down	CEP128	human
hangauer-2017_DTP-down	CEP152	human
hangauer-2017_DTP-down	CEP55	human
hangauer-2017_DTP-down	CEP57L1	human
hangauer-2017_DTP-down	CEP70	human
hangauer-2017_DTP-down	CEP78	human
hangauer-2017_DTP-down	CEP85	human
hangauer-2017_DTP-down	CEP97	human
hangauer-2017_DTP-down	CES1	human
hangauer-2017_DTP-down	CFAP161	human
hangauer-2017_DTP-down	CFHR5	human
hangauer-2017_DTP-down	CFL1	human
hangauer-2017_DTP-down	CGNL1	human
hangauer-2017_DTP-down	CHAC2	human
hangauer-2017_DTP-down	CHAF1A	human
hangauer-2017_DTP-down	CHAF1B	human
hangauer-2017_DTP-down	CHCHD2	human
hangauer-2017_DTP-down	CHEK1	human
hangauer-2017_DTP-down	CHEK2	human
hangauer-2017_DTP-down	CHGB	human
hangauer-2017_DTP-down	CHPT1	human
hangauer-2017_DTP-down	CHRNA4	human
hangauer-2017_DTP-down	CHRNA5	human
hangauer-2017_DTP-down	CHST11	human
hangauer-2017_DTP-down	CHUK	human
hangauer-2017_DTP-down	CIB2	human
hangauer-2017_DTP-down	CIB4	human
hangauer-2017_DTP-down	CKAP2L	human
hangauer-2017_DTP-down	CKAP4	human
hangauer-2017_DTP-down	CKLF	human
hangauer-2017_DTP-down	CKS1B	human
hangauer-2017_DTP-down	CKS2	human
hangauer-2017_DTP-down	CLCA2	human
hangauer-2017_DTP-down	CLCN1	human
hangauer-2017_DTP-down	CLDN1	human
hangauer-2017_DTP-down	CLDN10	human
hangauer-2017_DTP-down	CLDN14	human
hangauer-2017_DTP-down	CLDN2	human
hangauer-2017_DTP-down	CLDN34	human
hangauer-2017_DTP-down	CLDN5	human
hangauer-2017_DTP-down	CLGN	human
hangauer-2017_DTP-down	CLIC3	human
hangauer-2017_DTP-down	CLPB	human
hangauer-2017_DTP-down	CLPP	human
hangauer-2017_DTP-down	CLPSL2	human
hangauer-2017_DTP-down	CLSPN	human
hangauer-2017_DTP-down	CLVS1	human
hangauer-2017_DTP-down	CMC2	human
hangauer-2017_DTP-down	CMKLR1	human
hangauer-2017_DTP-down	CNGB1	human
hangauer-2017_DTP-down	CNIH1	human
hangauer-2017_DTP-down	CNIH2	human
hangauer-2017_DTP-down	CNR2	human
hangauer-2017_DTP-down	CNTLN	human
hangauer-2017_DTP-down	CNTNAP2	human
hangauer-2017_DTP-down	COL21A1	human
hangauer-2017_DTP-down	COL22A1	human
hangauer-2017_DTP-down	COL3A1	human
hangauer-2017_DTP-down	COL4A2	human
hangauer-2017_DTP-down	COL4A3BP	human
hangauer-2017_DTP-down	COL4A6	human
hangauer-2017_DTP-down	COLEC10	human
hangauer-2017_DTP-down	COLEC11	human
hangauer-2017_DTP-down	COMTD1	human
hangauer-2017_DTP-down	COPZ2	human
hangauer-2017_DTP-down	COQ2	human
hangauer-2017_DTP-down	COQ3	human
hangauer-2017_DTP-down	CORO1A	human
hangauer-2017_DTP-down	CORO1C	human
hangauer-2017_DTP-down	COTL1	human
hangauer-2017_DTP-down	COX17	human
hangauer-2017_DTP-down	COX20	human
hangauer-2017_DTP-down	COX8A	human
hangauer-2017_DTP-down	CPA4	human
hangauer-2017_DTP-down	CPED1	human
hangauer-2017_DTP-down	CPLX2	human
hangauer-2017_DTP-down	CPLX4	human
hangauer-2017_DTP-down	CPNE4	human
hangauer-2017_DTP-down	CPNE6	human
hangauer-2017_DTP-down	CPSF4L	human
hangauer-2017_DTP-down	CR1	human
hangauer-2017_DTP-down	CRABP1	human
hangauer-2017_DTP-down	CRABP2	human
hangauer-2017_DTP-down	CRACR2A	human
hangauer-2017_DTP-down	CRAT	human
hangauer-2017_DTP-down	CREB3L3	human
hangauer-2017_DTP-down	CREB3L4	human
hangauer-2017_DTP-down	CREM	human
hangauer-2017_DTP-down	CRISP3	human
hangauer-2017_DTP-down	CRLF1	human
hangauer-2017_DTP-down	CRTAC1	human
hangauer-2017_DTP-down	CRYAB	human
hangauer-2017_DTP-down	CRYBA2	human
hangauer-2017_DTP-down	CSDC2	human
hangauer-2017_DTP-down	CSE1L	human
hangauer-2017_DTP-down	CSF3R	human
hangauer-2017_DTP-down	CSPG5	human
hangauer-2017_DTP-down	CST3	human
hangauer-2017_DTP-down	CST4	human
hangauer-2017_DTP-down	CST7	human
hangauer-2017_DTP-down	CSTA	human
hangauer-2017_DTP-down	CT62	human
hangauer-2017_DTP-down	CTF1	human
hangauer-2017_DTP-down	CTNNAL1	human
hangauer-2017_DTP-down	CTPS1	human
hangauer-2017_DTP-down	CTSH	human
hangauer-2017_DTP-down	CTSV	human
hangauer-2017_DTP-down	CTXN1	human
hangauer-2017_DTP-down	CTXN2	human
hangauer-2017_DTP-down	CUEDC1	human
hangauer-2017_DTP-down	CX3CR1	human
hangauer-2017_DTP-down	CXCL17	human
hangauer-2017_DTP-down	CXCL8	human
hangauer-2017_DTP-down	CXCL9	human
hangauer-2017_DTP-down	CXCR1	human
hangauer-2017_DTP-down	CXCR4	human
hangauer-2017_DTP-down	CXCR6	human
hangauer-2017_DTP-down	CYC1	human
hangauer-2017_DTP-down	CYCS	human
hangauer-2017_DTP-down	CYP2C18	human
hangauer-2017_DTP-down	CYP2C19	human
hangauer-2017_DTP-down	CYP2C9	human
hangauer-2017_DTP-down	CYP51A1	human
hangauer-2017_DTP-down	CYR61	human
hangauer-2017_DTP-down	CYS1	human
hangauer-2017_DTP-down	DAPK1	human
hangauer-2017_DTP-down	DARS2	human
hangauer-2017_DTP-down	DBF4	human
hangauer-2017_DTP-down	DBF4B	human
hangauer-2017_DTP-down	DBI	human
hangauer-2017_DTP-down	DCDC1	human
hangauer-2017_DTP-down	DCHS1	human
hangauer-2017_DTP-down	DCHS2	human
hangauer-2017_DTP-down	DCK	human
hangauer-2017_DTP-down	DCLK1	human
hangauer-2017_DTP-down	DCPS	human
hangauer-2017_DTP-down	DCTPP1	human
hangauer-2017_DTP-down	DCXR	human
hangauer-2017_DTP-down	DDC	human
hangauer-2017_DTP-down	DDIAS	human
hangauer-2017_DTP-down	DDN	human
hangauer-2017_DTP-down	DEPDC1	human
hangauer-2017_DTP-down	DEPDC1B	human
hangauer-2017_DTP-down	DEPDC7	human
hangauer-2017_DTP-down	DFNA5	human
hangauer-2017_DTP-down	DGKK	human
hangauer-2017_DTP-down	DHCR24	human
hangauer-2017_DTP-down	DHCR7	human
hangauer-2017_DTP-down	DHFR	human
hangauer-2017_DTP-down	DHRS13	human
hangauer-2017_DTP-down	DHRS9	human
hangauer-2017_DTP-down	DHTKD1	human
hangauer-2017_DTP-down	DIAPH3	human
hangauer-2017_DTP-down	DIO2	human
hangauer-2017_DTP-down	DISP2	human
hangauer-2017_DTP-down	DLAT	human
hangauer-2017_DTP-down	DLEU7	human
hangauer-2017_DTP-down	DLGAP5	human
hangauer-2017_DTP-down	DLK1	human
hangauer-2017_DTP-down	DMBT1	human
hangauer-2017_DTP-down	DMBX1	human
hangauer-2017_DTP-down	DMC1	human
hangauer-2017_DTP-down	DMRT3	human
hangauer-2017_DTP-down	DNAAF3	human
hangauer-2017_DTP-down	DNAH14	human
hangauer-2017_DTP-down	DNAH3	human
hangauer-2017_DTP-down	DNAJA4	human
hangauer-2017_DTP-down	DNAJB5	human
hangauer-2017_DTP-down	DNAJC1	human
hangauer-2017_DTP-down	DNAJC22	human
hangauer-2017_DTP-down	DNAJC9	human
hangauer-2017_DTP-down	DNLZ	human
hangauer-2017_DTP-down	DNMT1	human
hangauer-2017_DTP-down	DNMT3B	human
hangauer-2017_DTP-down	DNMT3L	human
hangauer-2017_DTP-down	DOCK10	human
hangauer-2017_DTP-down	DOK7	human
hangauer-2017_DTP-down	DONSON	human
hangauer-2017_DTP-down	DPAGT1	human
hangauer-2017_DTP-down	DPEP1	human
hangauer-2017_DTP-down	DPF1	human
hangauer-2017_DTP-down	DPP6	human
hangauer-2017_DTP-down	DPYSL4	human
hangauer-2017_DTP-down	DRAP1	human
hangauer-2017_DTP-down	DRP2	human
hangauer-2017_DTP-down	DSCC1	human
hangauer-2017_DTP-down	DTL	human
hangauer-2017_DTP-down	DTX4	human
hangauer-2017_DTP-down	DTYMK	human
hangauer-2017_DTP-down	DUSP13	human
hangauer-2017_DTP-down	DUSP23	human
hangauer-2017_DTP-down	DUSP4	human
hangauer-2017_DTP-down	DUSP5	human
hangauer-2017_DTP-down	DUSP6	human
hangauer-2017_DTP-down	DUSP9	human
hangauer-2017_DTP-down	DUT	human
hangauer-2017_DTP-down	DYNLL1	human
hangauer-2017_DTP-down	DYSF	human
hangauer-2017_DTP-down	E2F1	human
hangauer-2017_DTP-down	E2F2	human
hangauer-2017_DTP-down	E2F7	human
hangauer-2017_DTP-down	E2F8	human
hangauer-2017_DTP-down	EAF2	human
hangauer-2017_DTP-down	EBP	human
hangauer-2017_DTP-down	ECE2	human
hangauer-2017_DTP-down	ECH1	human
hangauer-2017_DTP-down	ECM1	human
hangauer-2017_DTP-down	ECT2	human
hangauer-2017_DTP-down	EEF2KMT	human
hangauer-2017_DTP-down	EFCAB11	human
hangauer-2017_DTP-down	EFNA2	human
hangauer-2017_DTP-down	EFR3B	human
hangauer-2017_DTP-down	EGFL6	human
hangauer-2017_DTP-down	EGLN3	human
hangauer-2017_DTP-down	EGR1	human
hangauer-2017_DTP-down	EGR3	human
hangauer-2017_DTP-down	EIF2B3	human
hangauer-2017_DTP-down	EIF4E	human
hangauer-2017_DTP-down	EIF4EBP1	human
hangauer-2017_DTP-down	ELL2	human
hangauer-2017_DTP-down	ELOVL6	human
hangauer-2017_DTP-down	EME1	human
hangauer-2017_DTP-down	EMP1	human
hangauer-2017_DTP-down	ENDOU	human
hangauer-2017_DTP-down	ENOPH1	human
hangauer-2017_DTP-down	ENPP1	human
hangauer-2017_DTP-down	ENTPD2	human
hangauer-2017_DTP-down	EPB41L2	human
hangauer-2017_DTP-down	EPB41L4B	human
hangauer-2017_DTP-down	EPHA2	human
hangauer-2017_DTP-down	EPHX2	human
hangauer-2017_DTP-down	EPHX3	human
hangauer-2017_DTP-down	ERCC6L	human
hangauer-2017_DTP-down	ERCC8	human
hangauer-2017_DTP-down	ERG	human
hangauer-2017_DTP-down	ERN2	human
hangauer-2017_DTP-down	ERRFI1	human
hangauer-2017_DTP-down	ESCO2	human
hangauer-2017_DTP-down	ESD	human
hangauer-2017_DTP-down	ESPL1	human
hangauer-2017_DTP-down	ESPNL	human
hangauer-2017_DTP-down	ETFA	human
hangauer-2017_DTP-down	ETFB	human
hangauer-2017_DTP-down	ETFDH	human
hangauer-2017_DTP-down	ETNPPL	human
hangauer-2017_DTP-down	ETV1	human
hangauer-2017_DTP-down	ETV4	human
hangauer-2017_DTP-down	ETV5	human
hangauer-2017_DTP-down	EVI2A	human
hangauer-2017_DTP-down	EVI2B	human
hangauer-2017_DTP-down	EVX1	human
hangauer-2017_DTP-down	EXO1	human
hangauer-2017_DTP-down	EXOC3L4	human
hangauer-2017_DTP-down	EXOSC9	human
hangauer-2017_DTP-down	EZH2	human
hangauer-2017_DTP-down	F12	human
hangauer-2017_DTP-down	F13B	human
hangauer-2017_DTP-down	FA2H	human
hangauer-2017_DTP-down	FAAP24	human
hangauer-2017_DTP-down	FABP12	human
hangauer-2017_DTP-down	FABP6	human
hangauer-2017_DTP-down	FADS1	human
hangauer-2017_DTP-down	FADS2	human
hangauer-2017_DTP-down	FAH	human
hangauer-2017_DTP-down	FAIM2	human
hangauer-2017_DTP-down	FAM107A	human
hangauer-2017_DTP-down	FAM109B	human
hangauer-2017_DTP-down	FAM114A1	human
hangauer-2017_DTP-down	FAM124B	human
hangauer-2017_DTP-down	FAM131B	human
hangauer-2017_DTP-down	FAM135B	human
hangauer-2017_DTP-down	FAM166B	human
hangauer-2017_DTP-down	FAM177B	human
hangauer-2017_DTP-down	FAM178B	human
hangauer-2017_DTP-down	FAM19A3	human
hangauer-2017_DTP-down	FAM221B	human
hangauer-2017_DTP-down	FAM222A	human
hangauer-2017_DTP-down	FAM25A	human
hangauer-2017_DTP-down	FAM25G	human
hangauer-2017_DTP-down	FAM26D	human
hangauer-2017_DTP-down	FAM3B	human
hangauer-2017_DTP-down	FAM3D	human
hangauer-2017_DTP-down	FAM46C	human
hangauer-2017_DTP-down	FAM47A	human
hangauer-2017_DTP-down	FAM57B	human
hangauer-2017_DTP-down	FAM64A	human
hangauer-2017_DTP-down	FAM65C	human
hangauer-2017_DTP-down	FAM72A	human
hangauer-2017_DTP-down	FAM72B	human
hangauer-2017_DTP-down	FAM81A	human
hangauer-2017_DTP-down	FAM83A	human
hangauer-2017_DTP-down	FAM83C	human
hangauer-2017_DTP-down	FAM83D	human
hangauer-2017_DTP-down	FAM83F	human
hangauer-2017_DTP-down	FAM84B	human
hangauer-2017_DTP-down	FAM86C1	human
hangauer-2017_DTP-down	FAM98A	human
hangauer-2017_DTP-down	FANCA	human
hangauer-2017_DTP-down	FANCB	human
hangauer-2017_DTP-down	FANCC	human
hangauer-2017_DTP-down	FANCD2	human
hangauer-2017_DTP-down	FANCE	human
hangauer-2017_DTP-down	FANCG	human
hangauer-2017_DTP-down	FANCI	human
hangauer-2017_DTP-down	FANCM	human
hangauer-2017_DTP-down	FASN	human
hangauer-2017_DTP-down	FBLN1	human
hangauer-2017_DTP-down	FBLN5	human
hangauer-2017_DTP-down	FBN3	human
hangauer-2017_DTP-down	FBXO16	human
hangauer-2017_DTP-down	FBXO17	human
hangauer-2017_DTP-down	FBXO27	human
hangauer-2017_DTP-down	FBXO38	human
hangauer-2017_DTP-down	FBXO5	human
hangauer-2017_DTP-down	FCN2	human
hangauer-2017_DTP-down	FDFT1	human
hangauer-2017_DTP-down	FDPS	human
hangauer-2017_DTP-down	FEN1	human
hangauer-2017_DTP-down	FER1L6	human
hangauer-2017_DTP-down	FFAR2	human
hangauer-2017_DTP-down	FFAR4	human
hangauer-2017_DTP-down	FGFR4	human
hangauer-2017_DTP-down	FH	human
hangauer-2017_DTP-down	FHAD1	human
hangauer-2017_DTP-down	FHL2	human
hangauer-2017_DTP-down	FIBCD1	human
hangauer-2017_DTP-down	FIGNL1	human
hangauer-2017_DTP-down	FKBP5	human
hangauer-2017_DTP-down	FLI1	human
hangauer-2017_DTP-down	FLOT1	human
hangauer-2017_DTP-down	FLT4	human
hangauer-2017_DTP-down	FMNL3	human
hangauer-2017_DTP-down	FMO1	human
hangauer-2017_DTP-down	FMOD	human
hangauer-2017_DTP-down	FNDC7	human
hangauer-2017_DTP-down	FOLH1	human
hangauer-2017_DTP-down	FOLH1B	human
hangauer-2017_DTP-down	FOLR1	human
hangauer-2017_DTP-down	FOSL1	human
hangauer-2017_DTP-down	FOXE3	human
hangauer-2017_DTP-down	FOXI1	human
hangauer-2017_DTP-down	FOXL1	human
hangauer-2017_DTP-down	FOXS1	human
hangauer-2017_DTP-down	FRMD1	human
hangauer-2017_DTP-down	FRMD7	human
hangauer-2017_DTP-down	FRMPD4	human
hangauer-2017_DTP-down	FRZB	human
hangauer-2017_DTP-down	FSCN3	human
hangauer-2017_DTP-down	FSHB	human
hangauer-2017_DTP-down	FUT4	human
hangauer-2017_DTP-down	FUT7	human
hangauer-2017_DTP-down	FXYD6	human
hangauer-2017_DTP-down	FYB	human
hangauer-2017_DTP-down	FZD9	human
hangauer-2017_DTP-down	G2E3	human
hangauer-2017_DTP-down	G6PD	human
hangauer-2017_DTP-down	GABPB1	human
hangauer-2017_DTP-down	GABRD	human
hangauer-2017_DTP-down	GAL	human
hangauer-2017_DTP-down	GALE	human
hangauer-2017_DTP-down	GALNT12	human
hangauer-2017_DTP-down	GALNT13	human
hangauer-2017_DTP-down	GALNT14	human
hangauer-2017_DTP-down	GALNT3	human
hangauer-2017_DTP-down	GALNT5	human
hangauer-2017_DTP-down	GALNT6	human
hangauer-2017_DTP-down	GALNT7	human
hangauer-2017_DTP-down	GALNTL6	human
hangauer-2017_DTP-down	GAS2L2	human
hangauer-2017_DTP-down	GAS2L3	human
hangauer-2017_DTP-down	GAST	human
hangauer-2017_DTP-down	GATA5	human
hangauer-2017_DTP-down	GBX2	human
hangauer-2017_DTP-down	GCH1	human
hangauer-2017_DTP-down	GCHFR	human
hangauer-2017_DTP-down	GCM1	human
hangauer-2017_DTP-down	GCNT3	human
hangauer-2017_DTP-down	GDF15	human
hangauer-2017_DTP-down	GEN1	human
hangauer-2017_DTP-down	GFI1B	human
