gs_name	gene	species
zhao-2020_DTP-down_GSE153183	Cklf	mouse
zhao-2020_DTP-down_GSE153183	Cks1b	mouse
zhao-2020_DTP-down_GSE153183	Cks2	mouse
zhao-2020_DTP-down_GSE153183	Clcf1	mouse
zhao-2020_DTP-down_GSE153183	Cln6	mouse
zhao-2020_DTP-down_GSE153183	Clpp	mouse
zhao-2020_DTP-down_GSE153183	Clspn	mouse
zhao-2020_DTP-down_GSE153183	Cltb	mouse
zhao-2020_DTP-down_GSE153183	Cmc2	mouse
zhao-2020_DTP-down_GSE153183	Cmss1	mouse
zhao-2020_DTP-down_GSE153183	Coa7	mouse
zhao-2020_DTP-down_GSE153183	Col4a2	mouse
zhao-2020_DTP-down_GSE153183	Col4a6	mouse
zhao-2020_DTP-down_GSE153183	Commd1	mouse
zhao-2020_DTP-down_GSE153183	Gm28048	mouse
zhao-2020_DTP-down_GSE153183	Coprs	mouse
zhao-2020_DTP-down_GSE153183	Cops3	mouse
zhao-2020_DTP-down_GSE153183	Cops6	mouse
zhao-2020_DTP-down_GSE153183	Coq2	mouse
zhao-2020_DTP-down_GSE153183	Coq3	mouse
zhao-2020_DTP-down_GSE153183	Cotl1	mouse
zhao-2020_DTP-down_GSE153183	Cpa4	mouse
zhao-2020_DTP-down_GSE153183	Cpne2	mouse
zhao-2020_DTP-down_GSE153183	Cpne7	mouse
zhao-2020_DTP-down_GSE153183	Cse1l	mouse
zhao-2020_DTP-down_GSE153183	Csgalnact1	mouse
zhao-2020_DTP-down_GSE153183	Cst6	mouse
zhao-2020_DTP-down_GSE153183	Stfa2	mouse
zhao-2020_DTP-down_GSE153183	Csta1	mouse
zhao-2020_DTP-down_GSE153183	Stfa3	mouse
zhao-2020_DTP-down_GSE153183	Stfa2l1	mouse
zhao-2020_DTP-down_GSE153183	Cstdc5	mouse
zhao-2020_DTP-down_GSE153183	Stfa1	mouse
zhao-2020_DTP-down_GSE153183	Cstdc6	mouse
zhao-2020_DTP-down_GSE153183	Cstdc4	mouse
zhao-2020_DTP-down_GSE153183	Csta3	mouse
zhao-2020_DTP-down_GSE153183	Csta2	mouse
zhao-2020_DTP-down_GSE153183	Cstf2	mouse
zhao-2020_DTP-down_GSE153183	Ctnnal1	mouse
zhao-2020_DTP-down_GSE153183	Ctps	mouse
zhao-2020_DTP-down_GSE153183	Ctsc	mouse
zhao-2020_DTP-down_GSE153183	Ctu2	mouse
zhao-2020_DTP-down_GSE153183	Cuedc1	mouse
zhao-2020_DTP-down_GSE153183	Cuta	mouse
zhao-2020_DTP-down_GSE153183	Cyc1	mouse
zhao-2020_DTP-down_GSE153183	Gm10053	mouse
zhao-2020_DTP-down_GSE153183	Cycs	mouse
zhao-2020_DTP-down_GSE153183	Dars2	mouse
zhao-2020_DTP-down_GSE153183	Dbf4	mouse
zhao-2020_DTP-down_GSE153183	Dcaf13	mouse
zhao-2020_DTP-down_GSE153183	Dcbld2	mouse
zhao-2020_DTP-down_GSE153183	Dclk1	mouse
zhao-2020_DTP-down_GSE153183	Dcps	mouse
zhao-2020_DTP-down_GSE153183	Dctpp1	mouse
zhao-2020_DTP-down_GSE153183	Ddah1	mouse
zhao-2020_DTP-down_GSE153183	Ddias	mouse
zhao-2020_DTP-down_GSE153183	Ddx10	mouse
zhao-2020_DTP-down_GSE153183	Ddx11	mouse
zhao-2020_DTP-down_GSE153183	Ddx21	mouse
zhao-2020_DTP-down_GSE153183	Ddx39	mouse
zhao-2020_DTP-down_GSE153183	Depdc1a	mouse
zhao-2020_DTP-down_GSE153183	Depdc1b	mouse
zhao-2020_DTP-down_GSE153183	Dhfr	mouse
zhao-2020_DTP-down_GSE153183	Dhrs9	mouse
zhao-2020_DTP-down_GSE153183	Dhtkd1	mouse
zhao-2020_DTP-down_GSE153183	Diaph3	mouse
zhao-2020_DTP-down_GSE153183	Dio2	mouse
zhao-2020_DTP-down_GSE153183	Dkc1	mouse
zhao-2020_DTP-down_GSE153183	Dkk1	mouse
zhao-2020_DTP-down_GSE153183	Dlgap5	mouse
zhao-2020_DTP-down_GSE153183	Dlst	mouse
zhao-2020_DTP-down_GSE153183	Dnaaf5	mouse
zhao-2020_DTP-down_GSE153183	Dnajc15	mouse
zhao-2020_DTP-down_GSE153183	Dnajc9	mouse
zhao-2020_DTP-down_GSE153183	Dnmbp	mouse
zhao-2020_DTP-down_GSE153183	Dnmt1	mouse
zhao-2020_DTP-down_GSE153183	Dnph1	mouse
zhao-2020_DTP-down_GSE153183	Dock10	mouse
zhao-2020_DTP-down_GSE153183	Donson	mouse
zhao-2020_DTP-down_GSE153183	Gm17018	mouse
zhao-2020_DTP-down_GSE153183	Dpp9	mouse
zhao-2020_DTP-down_GSE153183	Dpyd	mouse
zhao-2020_DTP-down_GSE153183	Dpysl2	mouse
zhao-2020_DTP-down_GSE153183	Drap1	mouse
zhao-2020_DTP-down_GSE153183	Dscc1	mouse
zhao-2020_DTP-down_GSE153183	Dtd1	mouse
zhao-2020_DTP-down_GSE153183	Dtl	mouse
zhao-2020_DTP-down_GSE153183	Dtymk	mouse
zhao-2020_DTP-down_GSE153183	Dus3l	mouse
zhao-2020_DTP-down_GSE153183	Dusp2	mouse
zhao-2020_DTP-down_GSE153183	Dusp4	mouse
zhao-2020_DTP-down_GSE153183	Dusp6	mouse
zhao-2020_DTP-down_GSE153183	Dusp7	mouse
zhao-2020_DTP-down_GSE153183	E2f8	mouse
zhao-2020_DTP-down_GSE153183	Ebna1bp2	mouse
zhao-2020_DTP-down_GSE153183	Ece2	mouse
zhao-2020_DTP-down_GSE153183	Gm49333	mouse
zhao-2020_DTP-down_GSE153183	Ect2	mouse
zhao-2020_DTP-down_GSE153183	Eef1d	mouse
zhao-2020_DTP-down_GSE153183	Eef1e1	mouse
zhao-2020_DTP-down_GSE153183	Eef2kmt	mouse
zhao-2020_DTP-down_GSE153183	Efcab2	mouse
zhao-2020_DTP-down_GSE153183	Efhd2	mouse
zhao-2020_DTP-down_GSE153183	Efnb2	mouse
zhao-2020_DTP-down_GSE153183	Egr1	mouse
zhao-2020_DTP-down_GSE153183	Eif2b2	mouse
zhao-2020_DTP-down_GSE153183	Eif2b3	mouse
zhao-2020_DTP-down_GSE153183	Eif2s1	mouse
zhao-2020_DTP-down_GSE153183	Eif3b	mouse
zhao-2020_DTP-down_GSE153183	Eif3c	mouse
zhao-2020_DTP-down_GSE153183	Eif3j1	mouse
zhao-2020_DTP-down_GSE153183	Eif3j2	mouse
zhao-2020_DTP-down_GSE153183	Eif4a1	mouse
zhao-2020_DTP-down_GSE153183	Eif4e	mouse
zhao-2020_DTP-down_GSE153183	Eif4ebp1	mouse
zhao-2020_DTP-down_GSE153183	Eif4g2	mouse
zhao-2020_DTP-down_GSE153183	Eif5a	mouse
zhao-2020_DTP-down_GSE153183	Eif5a	mouse
zhao-2020_DTP-down_GSE153183	Elk3	mouse
zhao-2020_DTP-down_GSE153183	Ell2	mouse
zhao-2020_DTP-down_GSE153183	Elovl6	mouse
zhao-2020_DTP-down_GSE153183	Elp4	mouse
zhao-2020_DTP-down_GSE153183	Emc9	mouse
zhao-2020_DTP-down_GSE153183	Eme1	mouse
zhao-2020_DTP-down_GSE153183	Emg1	mouse
zhao-2020_DTP-down_GSE153183	Emp1	mouse
zhao-2020_DTP-down_GSE153183	Emp3	mouse
zhao-2020_DTP-down_GSE153183	Eno1b	mouse
zhao-2020_DTP-down_GSE153183	Eno1	mouse
zhao-2020_DTP-down_GSE153183	Epb41l2	mouse
zhao-2020_DTP-down_GSE153183	Epha2	mouse
zhao-2020_DTP-down_GSE153183	Ephb2	mouse
zhao-2020_DTP-down_GSE153183	Ephb6	mouse
zhao-2020_DTP-down_GSE153183	Ercc6l	mouse
zhao-2020_DTP-down_GSE153183	Ereg	mouse
zhao-2020_DTP-down_GSE153183	Ero1l	mouse
zhao-2020_DTP-down_GSE153183	Errfi1	mouse
zhao-2020_DTP-down_GSE153183	Esco2	mouse
zhao-2020_DTP-down_GSE153183	Espl1	mouse
zhao-2020_DTP-down_GSE153183	Etfb	mouse
zhao-2020_DTP-down_GSE153183	Etfbl	mouse
zhao-2020_DTP-down_GSE153183	Ethe1	mouse
zhao-2020_DTP-down_GSE153183	Etv4	mouse
zhao-2020_DTP-down_GSE153183	Etv5	mouse
zhao-2020_DTP-down_GSE153183	Exo1	mouse
zhao-2020_DTP-down_GSE153183	Exoc6	mouse
zhao-2020_DTP-down_GSE153183	Exosc2	mouse
zhao-2020_DTP-down_GSE153183	Exosc8	mouse
zhao-2020_DTP-down_GSE153183	Exosc9	mouse
zhao-2020_DTP-down_GSE153183	Ezh2	mouse
zhao-2020_DTP-down_GSE153183	F12	mouse
zhao-2020_DTP-down_GSE153183	Faf1	mouse
zhao-2020_DTP-down_GSE153183	Fah	mouse
zhao-2020_DTP-down_GSE153183	Fam207a	mouse
zhao-2020_DTP-down_GSE153183	Fam216a	mouse
zhao-2020_DTP-down_GSE153183	Fam43a	mouse
zhao-2020_DTP-down_GSE153183	Fam72a	mouse
zhao-2020_DTP-down_GSE153183	Fam72a	mouse
zhao-2020_DTP-down_GSE153183	Fam72a	mouse
zhao-2020_DTP-down_GSE153183	Fam81a	mouse
zhao-2020_DTP-down_GSE153183	Fam83a	mouse
zhao-2020_DTP-down_GSE153183	Fam83d	mouse
zhao-2020_DTP-down_GSE153183	Eef2kmt	mouse
zhao-2020_DTP-down_GSE153183	Fanca	mouse
zhao-2020_DTP-down_GSE153183	Fancd2	mouse
zhao-2020_DTP-down_GSE153183	Fanci	mouse
zhao-2020_DTP-down_GSE153183	Farsb	mouse
zhao-2020_DTP-down_GSE153183	Fbl	mouse
zhao-2020_DTP-down_GSE153183	Fbxl6	mouse
zhao-2020_DTP-down_GSE153183	Fbxo5	mouse
zhao-2020_DTP-down_GSE153183	Fen1	mouse
zhao-2020_DTP-down_GSE153183	Fh1	mouse
zhao-2020_DTP-down_GSE153183	Fjx1	mouse
zhao-2020_DTP-down_GSE153183	Fkbp3	mouse
zhao-2020_DTP-down_GSE153183	Fkbp4	mouse
zhao-2020_DTP-down_GSE153183	Fkbp5	mouse
zhao-2020_DTP-down_GSE153183	Flna	mouse
zhao-2020_DTP-down_GSE153183	Focad	mouse
zhao-2020_DTP-down_GSE153183	Fosl1	mouse
zhao-2020_DTP-down_GSE153183	Foxc1	mouse
zhao-2020_DTP-down_GSE153183	Foxf2	mouse
zhao-2020_DTP-down_GSE153183	Foxj1	mouse
zhao-2020_DTP-down_GSE153183	Foxm1	mouse
zhao-2020_DTP-down_GSE153183	Frg1	mouse
zhao-2020_DTP-down_GSE153183	Frmd6	mouse
zhao-2020_DTP-down_GSE153183	G2e3	mouse
zhao-2020_DTP-down_GSE153183	Gabpb1	mouse
zhao-2020_DTP-down_GSE153183	Gadd45gip1	mouse
zhao-2020_DTP-down_GSE153183	Gal	mouse
zhao-2020_DTP-down_GSE153183	Gart	mouse
zhao-2020_DTP-down_GSE153183	Gas2l3	mouse
zhao-2020_DTP-down_GSE153183	Gcat	mouse
zhao-2020_DTP-down_GSE153183	Gemin2	mouse
zhao-2020_DTP-down_GSE153183	Gemin4	mouse
zhao-2020_DTP-down_GSE153183	Gemin6	mouse
zhao-2020_DTP-down_GSE153183	Ggct	mouse
zhao-2020_DTP-down_GSE153183	Gins1	mouse
zhao-2020_DTP-down_GSE153183	Gins2	mouse
zhao-2020_DTP-down_GSE153183	Gins3	mouse
zhao-2020_DTP-down_GSE153183	Gins4	mouse
zhao-2020_DTP-down_GSE153183	Glb1l2	mouse
zhao-2020_DTP-down_GSE153183	Glrx3	mouse
zhao-2020_DTP-down_GSE153183	Gmds	mouse
zhao-2020_DTP-down_GSE153183	Gmnn	mouse
zhao-2020_DTP-down_GSE153183	Gmps	mouse
zhao-2020_DTP-down_GSE153183	Gng4	mouse
zhao-2020_DTP-down_GSE153183	Gnpnat1	mouse
zhao-2020_DTP-down_GSE153183	Gpat2	mouse
zhao-2020_DTP-down_GSE153183	Gpatch4	mouse
zhao-2020_DTP-down_GSE153183	Gphn	mouse
zhao-2020_DTP-down_GSE153183	Gpsm2	mouse
zhao-2020_DTP-down_GSE153183	Gpx2	mouse
zhao-2020_DTP-down_GSE153183	Grwd1	mouse
zhao-2020_DTP-down_GSE153183	Gsto1	mouse
zhao-2020_DTP-down_GSE153183	Gsto2	mouse
zhao-2020_DTP-down_GSE153183	Gtf3c6	mouse
zhao-2020_DTP-down_GSE153183	Gtse1	mouse
zhao-2020_DTP-down_GSE153183	Hacd1	mouse
zhao-2020_DTP-down_GSE153183	Hadh	mouse
zhao-2020_DTP-down_GSE153183	Has3	mouse
zhao-2020_DTP-down_GSE153183	Hat1	mouse
zhao-2020_DTP-down_GSE153183	Haus1	mouse
zhao-2020_DTP-down_GSE153183	Haus7	mouse
zhao-2020_DTP-down_GSE153183	Haus8	mouse
zhao-2020_DTP-down_GSE153183	Hells	mouse
zhao-2020_DTP-down_GSE153183	Hgh1	mouse
zhao-2020_DTP-down_GSE153183	Higd1a	mouse
zhao-2020_DTP-down_GSE153183	Hipk2	mouse
zhao-2020_DTP-down_GSE153183	Hivep3	mouse
zhao-2020_DTP-down_GSE153183	Hjurp	mouse
zhao-2020_DTP-down_GSE153183	Hmbs	mouse
zhao-2020_DTP-down_GSE153183	Hmga1	mouse
zhao-2020_DTP-down_GSE153183	Hmga1b	mouse
zhao-2020_DTP-down_GSE153183	Gm15262	mouse
zhao-2020_DTP-down_GSE153183	Hmgb2	mouse
zhao-2020_DTP-down_GSE153183	Hmgb3	mouse
zhao-2020_DTP-down_GSE153183	Hmgn2	mouse
zhao-2020_DTP-down_GSE153183	Gm10282	mouse
zhao-2020_DTP-down_GSE153183	Hmmr	mouse
zhao-2020_DTP-down_GSE153183	Hnrnpa2b1	mouse
zhao-2020_DTP-down_GSE153183	Hnrnpab	mouse
zhao-2020_DTP-down_GSE153183	Hnrnph1	mouse
zhao-2020_DTP-down_GSE153183	Hnrnph3	mouse
zhao-2020_DTP-down_GSE153183	Hnrnpl	mouse
zhao-2020_DTP-down_GSE153183	Hnrnpm	mouse
zhao-2020_DTP-down_GSE153183	Homer3	mouse
zhao-2020_DTP-down_GSE153183	Hoxc11	mouse
zhao-2020_DTP-down_GSE153183	Hoxc13	mouse
zhao-2020_DTP-down_GSE153183	Hpcal1	mouse
zhao-2020_DTP-down_GSE153183	Hpdl	mouse
zhao-2020_DTP-down_GSE153183	Hpgd	mouse
zhao-2020_DTP-down_GSE153183	Hprt	mouse
zhao-2020_DTP-down_GSE153183	Hs3st1	mouse
zhao-2020_DTP-down_GSE153183	Hs6st2	mouse
zhao-2020_DTP-down_GSE153183	Hsd3b6	mouse
zhao-2020_DTP-down_GSE153183	Hsd3b1	mouse
zhao-2020_DTP-down_GSE153183	Hsd3b5	mouse
zhao-2020_DTP-down_GSE153183	Hsd3b3	mouse
zhao-2020_DTP-down_GSE153183	Hsd3b2	mouse
zhao-2020_DTP-down_GSE153183	Gm4450	mouse
zhao-2020_DTP-down_GSE153183	Hsd3b4	mouse
zhao-2020_DTP-down_GSE153183	Gm10681	mouse
zhao-2020_DTP-down_GSE153183	Hspa8	mouse
zhao-2020_DTP-down_GSE153183	Hspd1	mouse
zhao-2020_DTP-down_GSE153183	Hyls1	mouse
zhao-2020_DTP-down_GSE153183	Hypk	mouse
zhao-2020_DTP-down_GSE153183	Id1	mouse
zhao-2020_DTP-down_GSE153183	Ier5	mouse
zhao-2020_DTP-down_GSE153183	Ier5l	mouse
zhao-2020_DTP-down_GSE153183	Ifrd2	mouse
zhao-2020_DTP-down_GSE153183	Igf2	mouse
zhao-2020_DTP-down_GSE153183	Igfbp2	mouse
zhao-2020_DTP-down_GSE153183	Igfbp4	mouse
zhao-2020_DTP-down_GSE153183	Igfbp6	mouse
zhao-2020_DTP-down_GSE153183	Igfn1	mouse
zhao-2020_DTP-down_GSE153183	Il1r2	mouse
zhao-2020_DTP-down_GSE153183	Ilf2	mouse
zhao-2020_DTP-down_GSE153183	Ilf3	mouse
zhao-2020_DTP-down_GSE153183	Immp1l	mouse
zhao-2020_DTP-down_GSE153183	Imp4	mouse
zhao-2020_DTP-down_GSE153183	Inafm2	mouse
zhao-2020_DTP-down_GSE153183	Incenp	mouse
zhao-2020_DTP-down_GSE153183	Inhba	mouse
zhao-2020_DTP-down_GSE153183	Inpp4b	mouse
zhao-2020_DTP-down_GSE153183	Ipo11	mouse
zhao-2020_DTP-down_GSE153183	Ipo4	mouse
zhao-2020_DTP-down_GSE153183	Ipo5	mouse
zhao-2020_DTP-down_GSE153183	Ipo9	mouse
zhao-2020_DTP-down_GSE153183	Iqgap3	mouse
zhao-2020_DTP-down_GSE153183	Irak1	mouse
zhao-2020_DTP-down_GSE153183	Irs1	mouse
zhao-2020_DTP-down_GSE153183	Itga2	mouse
zhao-2020_DTP-down_GSE153183	Itga3	mouse
zhao-2020_DTP-down_GSE153183	Itga6	mouse
zhao-2020_DTP-down_GSE153183	Itgb3bp	mouse
zhao-2020_DTP-down_GSE153183	Itgb5	mouse
zhao-2020_DTP-down_GSE153183	Itgb6	mouse
zhao-2020_DTP-down_GSE153183	Jag1	mouse
zhao-2020_DTP-down_GSE153183	Kcnk2	mouse
zhao-2020_DTP-down_GSE153183	Kctd1	mouse
zhao-2020_DTP-down_GSE153183	Kdm1a	mouse
zhao-2020_DTP-down_GSE153183	2700049A03Rik	mouse
zhao-2020_DTP-down_GSE153183	Kif11	mouse
zhao-2020_DTP-down_GSE153183	Kif14	mouse
zhao-2020_DTP-down_GSE153183	Kif15	mouse
zhao-2020_DTP-down_GSE153183	Kif18a	mouse
zhao-2020_DTP-down_GSE153183	Kif18b	mouse
zhao-2020_DTP-down_GSE153183	Kif20a	mouse
zhao-2020_DTP-down_GSE153183	Kif20b	mouse
zhao-2020_DTP-down_GSE153183	Kif22	mouse
zhao-2020_DTP-down_GSE153183	Kif23	mouse
zhao-2020_DTP-down_GSE153183	Kif2c	mouse
zhao-2020_DTP-down_GSE153183	Kif4	mouse
zhao-2020_DTP-down_GSE153183	Klc1	mouse
zhao-2020_DTP-down_GSE153183	Klhl2	mouse
zhao-2020_DTP-down_GSE153183	Klk6	mouse
zhao-2020_DTP-down_GSE153183	Klk9	mouse
zhao-2020_DTP-down_GSE153183	Knstrn	mouse
zhao-2020_DTP-down_GSE153183	Kntc1	mouse
zhao-2020_DTP-down_GSE153183	Kpna2	mouse
zhao-2020_DTP-down_GSE153183	Gm10184	mouse
zhao-2020_DTP-down_GSE153183	Kpnb1	mouse
zhao-2020_DTP-down_GSE153183	Kremen2	mouse
zhao-2020_DTP-down_GSE153183	Kri1	mouse
zhao-2020_DTP-down_GSE153183	Krt18	mouse
zhao-2020_DTP-down_GSE153183	Krt6b	mouse
zhao-2020_DTP-down_GSE153183	Krt6a	mouse
zhao-2020_DTP-down_GSE153183	Gm5414	mouse
zhao-2020_DTP-down_GSE153183	Krt6b	mouse
zhao-2020_DTP-down_GSE153183	Krt6a	mouse
zhao-2020_DTP-down_GSE153183	Gm5414	mouse
zhao-2020_DTP-down_GSE153183	Krt7	mouse
zhao-2020_DTP-down_GSE153183	Kynu	mouse
zhao-2020_DTP-down_GSE153183	Lama4	mouse
zhao-2020_DTP-down_GSE153183	Lamc2	mouse
zhao-2020_DTP-down_GSE153183	Las1l	mouse
zhao-2020_DTP-down_GSE153183	Lat2	mouse
zhao-2020_DTP-down_GSE153183	Lbr	mouse
zhao-2020_DTP-down_GSE153183	Ldha	mouse
zhao-2020_DTP-down_GSE153183	Ldhb	mouse
zhao-2020_DTP-down_GSE153183	Ldlr	mouse
zhao-2020_DTP-down_GSE153183	Ldlrad3	mouse
zhao-2020_DTP-down_GSE153183	Letm1	mouse
zhao-2020_DTP-down_GSE153183	Lif	mouse
zhao-2020_DTP-down_GSE153183	Lin9	mouse
zhao-2020_DTP-down_GSE153183	Lipg	mouse
zhao-2020_DTP-down_GSE153183	Lmnb1	mouse
zhao-2020_DTP-down_GSE153183	Lmnb2	mouse
zhao-2020_DTP-down_GSE153183	Lpar1	mouse
zhao-2020_DTP-down_GSE153183	Lpcat2	mouse
zhao-2020_DTP-down_GSE153183	Lrp8	mouse
zhao-2020_DTP-down_GSE153183	Lrr1	mouse
zhao-2020_DTP-down_GSE153183	Lrrc40	mouse
zhao-2020_DTP-down_GSE153183	Lrrc59	mouse
zhao-2020_DTP-down_GSE153183	Lrrc8d	mouse
zhao-2020_DTP-down_GSE153183	Lsm3	mouse
zhao-2020_DTP-down_GSE153183	Lsm6	mouse
zhao-2020_DTP-down_GSE153183	Ltbp2	mouse
zhao-2020_DTP-down_GSE153183	Lyar	mouse
zhao-2020_DTP-down_GSE153183	Lyrm1	mouse
zhao-2020_DTP-down_GSE153183	Mad2l1	mouse
zhao-2020_DTP-down_GSE153183	Maff	mouse
zhao-2020_DTP-down_GSE153183	Mall	mouse
zhao-2020_DTP-down_GSE153183	Mansc4	mouse
zhao-2020_DTP-down_GSE153183	Map3k5	mouse
zhao-2020_DTP-down_GSE153183	Map4k4	mouse
zhao-2020_DTP-down_GSE153183	Map7d3	mouse
zhao-2020_DTP-down_GSE153183	Marcksl1	mouse
zhao-2020_DTP-down_GSE153183	Mat2a	mouse
zhao-2020_DTP-down_GSE153183	Mbnl1	mouse
zhao-2020_DTP-down_GSE153183	Mcm10	mouse
zhao-2020_DTP-down_GSE153183	Mcm2	mouse
zhao-2020_DTP-down_GSE153183	Mcm3	mouse
zhao-2020_DTP-down_GSE153183	Mcm5	mouse
zhao-2020_DTP-down_GSE153183	Mcm6	mouse
zhao-2020_DTP-down_GSE153183	Mcm7	mouse
zhao-2020_DTP-down_GSE153183	Mcm8	mouse
zhao-2020_DTP-down_GSE153183	Me2	mouse
zhao-2020_DTP-down_GSE153183	Me3	mouse
zhao-2020_DTP-down_GSE153183	Meis2	mouse
zhao-2020_DTP-down_GSE153183	Melk	mouse
zhao-2020_DTP-down_GSE153183	Memo1	mouse
zhao-2020_DTP-down_GSE153183	Mest	mouse
zhao-2020_DTP-down_GSE153183	Met	mouse
zhao-2020_DTP-down_GSE153183	Metap1d	mouse
zhao-2020_DTP-down_GSE153183	Metrn	mouse
zhao-2020_DTP-down_GSE153183	Mfsd2a	mouse
zhao-2020_DTP-down_GSE153183	Mgam	mouse
zhao-2020_DTP-down_GSE153183	Mical2	mouse
zhao-2020_DTP-down_GSE153183	Mis18a	mouse
zhao-2020_DTP-down_GSE153183	Mki67	mouse
zhao-2020_DTP-down_GSE153183	Mlkl	mouse
zhao-2020_DTP-down_GSE153183	Mmd	mouse
zhao-2020_DTP-down_GSE153183	Mnat1	mouse
zhao-2020_DTP-down_GSE153183	Mnd1	mouse
zhao-2020_DTP-down_GSE153183	Mns1	mouse
zhao-2020_DTP-down_GSE153183	Mocos	mouse
zhao-2020_DTP-down_GSE153183	Mok	mouse
zhao-2020_DTP-down_GSE153183	Mon1a	mouse
zhao-2020_DTP-down_GSE153183	Morn2	mouse
zhao-2020_DTP-down_GSE153183	Morn4	mouse
zhao-2020_DTP-down_GSE153183	Mphosph6	mouse
zhao-2020_DTP-down_GSE153183	Mrpl1	mouse
zhao-2020_DTP-down_GSE153183	Mrpl11	mouse
zhao-2020_DTP-down_GSE153183	Mrpl12	mouse
zhao-2020_DTP-down_GSE153183	Mrpl18	mouse
zhao-2020_DTP-down_GSE153183	Mrpl20	mouse
zhao-2020_DTP-down_GSE153183	Mrpl21	mouse
zhao-2020_DTP-down_GSE153183	Mrpl24	mouse
zhao-2020_DTP-down_GSE153183	Mrpl3	mouse
zhao-2020_DTP-down_GSE153183	Mrpl37	mouse
zhao-2020_DTP-down_GSE153183	Mrpl38	mouse
zhao-2020_DTP-down_GSE153183	Mrpl39	mouse
zhao-2020_DTP-down_GSE153183	Mrpl4	mouse
zhao-2020_DTP-down_GSE153183	Mrpl40	mouse
zhao-2020_DTP-down_GSE153183	Mrpl42	mouse
zhao-2020_DTP-down_GSE153183	Mrpl47	mouse
zhao-2020_DTP-down_GSE153183	Mrpl50	mouse
zhao-2020_DTP-down_GSE153183	Mrps10	mouse
zhao-2020_DTP-down_GSE153183	Mrps17	mouse
zhao-2020_DTP-down_GSE153183	Mrps23	mouse
zhao-2020_DTP-down_GSE153183	Mrps34	mouse
zhao-2020_DTP-down_GSE153183	Mrto4	mouse
zhao-2020_DTP-down_GSE153183	Msantd3	mouse
zhao-2020_DTP-down_GSE153183	Mst1r	mouse
zhao-2020_DTP-down_GSE153183	Mtfp1	mouse
zhao-2020_DTP-down_GSE153183	Mtfr2	mouse
zhao-2020_DTP-down_GSE153183	Mthfd1	mouse
zhao-2020_DTP-down_GSE153183	Mthfd1l	mouse
zhao-2020_DTP-down_GSE153183	Mthfd2	mouse
zhao-2020_DTP-down_GSE153183	Mybl2	mouse
zhao-2020_DTP-down_GSE153183	Myo18a	mouse
zhao-2020_DTP-down_GSE153183	Mzt1	mouse
zhao-2020_DTP-down_GSE153183	Mzt2	mouse
zhao-2020_DTP-down_GSE153183	Naa10	mouse
zhao-2020_DTP-down_GSE153183	Naa15	mouse
zhao-2020_DTP-down_GSE153183	Naa20	mouse
zhao-2020_DTP-down_GSE153183	Naa50	mouse
zhao-2020_DTP-down_GSE153183	Nasp	mouse
zhao-2020_DTP-down_GSE153183	Ncapd2	mouse
zhao-2020_DTP-down_GSE153183	Ncapd3	mouse
zhao-2020_DTP-down_GSE153183	Ncapg	mouse
zhao-2020_DTP-down_GSE153183	Ncapg2	mouse
zhao-2020_DTP-down_GSE153183	Ncaph	mouse
zhao-2020_DTP-down_GSE153183	Ncaph2	mouse
zhao-2020_DTP-down_GSE153183	Nceh1	mouse
zhao-2020_DTP-down_GSE153183	Ncl	mouse
zhao-2020_DTP-down_GSE153183	Ndc1	mouse
zhao-2020_DTP-down_GSE153183	Ndc80	mouse
zhao-2020_DTP-down_GSE153183	Ndufa12	mouse
zhao-2020_DTP-down_GSE153183	Ndufaf2	mouse
zhao-2020_DTP-down_GSE153183	Ndufaf4	mouse
zhao-2020_DTP-down_GSE153183	Ndufb1-ps	mouse
zhao-2020_DTP-down_GSE153183	Ndufb3	mouse
zhao-2020_DTP-down_GSE153183	Ndufc1	mouse
zhao-2020_DTP-down_GSE153183	Ndufs6	mouse
zhao-2020_DTP-down_GSE153183	Neil3	mouse
zhao-2020_DTP-down_GSE153183	Nek2	mouse
zhao-2020_DTP-down_GSE153183	Neto2	mouse
zhao-2020_DTP-down_GSE153183	Nf2	mouse
zhao-2020_DTP-down_GSE153183	Ngf	mouse
zhao-2020_DTP-down_GSE153183	Ninj2	mouse
zhao-2020_DTP-down_GSE153183	Nmb	mouse
zhao-2020_DTP-down_GSE153183	Nme1	mouse
zhao-2020_DTP-down_GSE153183	Noc2l	mouse
zhao-2020_DTP-down_GSE153183	Noc3l	mouse
zhao-2020_DTP-down_GSE153183	Nog	mouse
zhao-2020_DTP-down_GSE153183	Nol11	mouse
zhao-2020_DTP-down_GSE153183	Nolc1	mouse
zhao-2020_DTP-down_GSE153183	Nop10	mouse
zhao-2020_DTP-down_GSE153183	Nop56	mouse
zhao-2020_DTP-down_GSE153183	Nop58	mouse
zhao-2020_DTP-down_GSE153183	Npm3	mouse
zhao-2020_DTP-down_GSE153183	Nr0b1	mouse
zhao-2020_DTP-down_GSE153183	Nrarp	mouse
zhao-2020_DTP-down_GSE153183	Nrgn	mouse
zhao-2020_DTP-down_GSE153183	Nrp1	mouse
zhao-2020_DTP-down_GSE153183	Nrp2	mouse
zhao-2020_DTP-down_GSE153183	Nsmce1	mouse
zhao-2020_DTP-down_GSE153183	Ntan1	mouse
zhao-2020_DTP-down_GSE153183	Nthl1	mouse
zhao-2020_DTP-down_GSE153183	Ntmt1	mouse
