Regulator	BCa_MCF7_first	BCa_MCF7_resistant	BCa_MCF7_second	BCa_MCF7_ERmutant	PCa_LNCaP_first	PCa_LNCaP_resistant	PCa_LNCaP_second	BCa_NEO_new	BCa_NEO_new_LASSO	BCa_NEO_new_RF	Perv_NEO	Perv_DTP	BCa_NEO_new_ML	Selection_1	Selection_2	Selection_3
POU2F1	-0.6436408946425224	-0.4366805609398503	-0.36003238137006055	-0.46892407269032454	-0.05014021708416061	0.41921091018153633	0.172430300217214	0.015678861783507626	0	0	0.3454406513890975	0.5174237749691379	FALSE	FALSE	FALSE	FALSE
POU2F2	-0.3924908649000373	-0.216509405002802	-0.2049673886858123	-0.03586744927670407	0.02449120586017705	0.2044600431165652	0.0782299894246351	5.441928540127951	0	0	0	0	FALSE	FALSE	FALSE	FALSE
POU3F1	-0.1993048645794624	0.03576644924862306	0.09798340186730586	-0.23142023040672485	-0.07734775696244839	-0.24199475731752285	-0.18734465888235077	2.123891926698882	0	8.333333333333326e-4	0	0	TRUE	FALSE	FALSE	TRUE
POU4F1	-0.425834470157244	-0.467528643260464	0.1268410026141891	-0.07410144788360146	0.3735798327840665	-0.14231891555852116	0.14125969790101278	1.3192766742092747	0	0	0	0	FALSE	FALSE	FALSE	FALSE
POU4F2	-0.30423326257776717	-0.5458879747653128	0.02367753265179089	0.5743034777477163	0.5513960338156902	0.10734607495306724	0.05793654922093116	-0.44193894094580266	0	0	0.8909018383513851	5.124167414174349	FALSE	FALSE	FALSE	FALSE
POU5F1	-0.6908952845084171	-0.6175103024100241	-0.3910445547646764	-0.598622508135748	-0.10071927566459205	0.08761633673977676	-0.14978734490747525	-0.020191293611743526	0	0	1.075207504758029	1.9278494266832666	FALSE	FALSE	FALSE	FALSE
PPARA	-0.9436589849681212	-0.2213044473137618	-0.14870867820164854	-0.23319699092657556	0.05181141737003503	0.22314969091440784	-0.27867299476471596	3.761724332007494	0	0.00174242424242424	0.558441934057392	0.3051629369015658	TRUE	FALSE	FALSE	TRUE
PPARD	0.260333052128787	-0.1690168797576358	0.21189396151315715	0.25209274359429934	0.05667020261516664	0.256932298359392	0.1371533430692573	14.662795602298537	0	0.00403846153846153	0.368577269947578	5.136776533492137	TRUE	FALSE	FALSE	TRUE
PPARG	0.08490774479540913	0.4495108399011152	-0.03638967403500288	-0.12466688529950598	0.07871237071056508	0.02508366585675325	-0.3398380608250813	2.832478602854103	0	0	4.971739601748935	2.892451518947534	FALSE	FALSE	FALSE	FALSE
PPARGC1A	-0.24252995159221488	-0.0836800282499332	-0.23447438286773525	0.0518413986847419	-0.4310632963272729	-0.5763232442135073	-0.10630619491328086	0.020490489990654646	0	0	0	0	FALSE	FALSE	FALSE	FALSE
PRDM1	-0.1433455331434186	-0.28168691252336603	-0.04029663990289752	0.03428313122086857	0.19622294447076136	0.5295059035989668	0.05124574349297983	0.003164557755194815	0	0	2.47772139078609	6.437630915246141	FALSE	FALSE	FALSE	FALSE
PURA	0.21011274104152783	-0.4414724870912893	0.07110073988142075	-0.1779141613666318	-0.10018827285724524	-0.02025053026315459	0.07247756587126528	0.9868818399323656	0	0	0	0	FALSE	FALSE	FALSE	FALSE
RARA	0.8639738747632485	0.42918844042361015	0.7578968352039797	0.3568673530085685	0.6912352755322173	0.3315688796312921	-0.19843164529365695	3.3688582762428094	0	0	0.07533613151738305	3.6258489488144185	FALSE	FALSE	FALSE	FALSE
RARB	0.21348902445242424	0.07463373182832723	0.11487170498733656	-0.10818247035453192	0.207938491510658	0.5222387959713135	-0.00404615605698782	0.20737798540652888	0	0	1.5398766378050233	2.495672195846535	FALSE	FALSE	FALSE	FALSE
RARG	0.12014502595803032	-0.17266118149341145	0.27601313976734443	0.3659492161976673	0.207709907224082	0.03471421938834207	-0.1389908843392771	0.07209493732372474	0	0	-0.8537234331058027	5.715202372546819	FALSE	FALSE	FALSE	FALSE
RB1	0.21820249653418913	0.2223191135604617	-0.07904560050661302	0.2722537288832114	0.2885627231035892	0.5614448326144251	-0.3783219432855134	0.045961040489713105	0	0	0	0	FALSE	FALSE	FALSE	FALSE
RBPJ	0.07798902594079965	-0.1049041306950073	0.3389558579864289	0.28793679654903764	0.09374545249894473	-0.05799761143479731	0.2741329251147009	19.604006942754708	0	0	0.8150517213680138	0.27488164451450375	FALSE	FALSE	FALSE	FALSE
REL	1.3845830995855388	0.8259860745260751	0.44132803293348055	1.9620239869243976	0.5976790681269649	0.6538022458536006	0.20141862189171472	14.82731593419021	0	0	0	0	FALSE	TRUE	FALSE	FALSE
RELA	0.4571543555389397	-0.5245179976494942	0.6994640549432525	1.4717341219372393	0.5490255010453153	0.2742887004606418	0.22920394138180789	194.34985563850714	0	-0.00237179487179487	9.130051011201772	10.449398290456276	TRUE	FALSE	TRUE	TRUE
RELB	0.02613186377835807	-0.26167617077165356	0.22729671376403107	-0.7337156748612794	0.3344939706466048	0.14138600806799717	0.15137974334386084	4.632849805154152	0	0	0	0	FALSE	FALSE	FALSE	FALSE
REST	-0.45967157139777326	-0.44898551011000926	-0.3278560171130071	-0.47323367647480896	-0.4286916427498402	-0.4754104806372963	0.2461102857102515	-7.484919460727394e-4	0	0	0	0	FALSE	FALSE	FALSE	FALSE
RFX1	0.7993544266596575	0.7357853430448501	0.18047593401197137	0.345135356305779	0.49528217044569056	0.09782670474741706	-0.19213052927864935	0.09352000085265585	0	0	-0	1.448794921656804	FALSE	FALSE	FALSE	FALSE
RFX5	0.31022328026344553	0.08211172724442055	0.04613261143429049	0.22860673718835603	0.1228117261959184	-0.08192427979718542	-0.09716765808718776	2.442294841936889	0	0	5.291280094818872	3.7762470422888397	FALSE	FALSE	TRUE	FALSE
RORA	-1.1307440268152915	-0.6209738783657152	-0.37308245068625473	-0.8772454546677704	0.27181141721867624	0.18816580041402187	-0.20111295555769385	-0.017511325547974185	0	0	0	0	FALSE	FALSE	FALSE	FALSE
RUNX1	0.6347780687349269	0.11576138303131003	0.3406931007313642	0.1842155871787828	0.43131668250979793	0.4334870360451577	-0.08204619408404756	92.3604870360236	0	0.00120192307692307	-0.3611068288723515	0.5882324682410673	TRUE	FALSE	TRUE	TRUE
RUNX2	0.11867266617748295	0.03649422095736299	0.03876342341362254	-2.0737292530118214	-0.01087985886855458	0.2975156085420002	0.08603160851944613	0.1483065650054087	0	0	1.2635611499201729	3.3056728345664657	FALSE	FALSE	FALSE	FALSE
RUNX3	0.90550063000586	0.3189161434425335	0.10831877139557568	0.7164574604689918	0.3020456516046842	0.3416846186989942	-0.1735857725236643	0.697000887136182	0	0	0	0	FALSE	FALSE	FALSE	FALSE
RXRA	0.03952035376438095	-0.02597977654438906	0.05219345778535917	-0.3693970370058472	-0.06924946571701907	-0.1987809658252744	-0.30047663741789465	0.007007428219433067	0	0	0	0	FALSE	FALSE	FALSE	FALSE
SATB1	0.5276548232464578	0.549328426804515	-0.26584815092675795	-2.009166979475388	0.190473451398388	0.13310000065831157	-0.03864027006695025	0.16437949816177908	0	0	0.04023321121479387	8.449074790950018	FALSE	FALSE	FALSE	FALSE
SATB2	0.19979334341406055	0.15994586456810678	0.14248053344857817	-0.1550822945856162	0.04532282067822701	-0.09249241070887548	-0.05326142863835081	-0.004261523325825323	0	0	0	0	FALSE	FALSE	FALSE	FALSE
SFPQ	0.16800711084121062	-0.01925557830689141	-0.05689468122820403	-0.05886246408095603	-0.17930858552263684	0.5183627033634113	0.1546494822924167	3.595165843220219	0	0	0	0	FALSE	FALSE	FALSE	FALSE
SIRT1	0.14140557152893013	0.21856476191653296	0.03552989531269738	-0.5957865680173815	-0.05376909729580831	-0.3786922256718272	-0.189273329021875	0.6396115017048541	0	0	0	0	FALSE	FALSE	FALSE	FALSE
SKIL	-0.4626194006853048	-0.2025161616206673	-0.14077091188130067	-0.2222633752266732	-0.0091132814648106	0.0670542923914117	-0.0274178076672813	0.01732749914646419	0	0	0	0	FALSE	FALSE	FALSE	FALSE
SMAD1	1.058737548419693	1.2773681363741969	0.8104657662090419	0.7971391746775248	0.06322739923647025	0.2260839342798764	0.6338172193062912	7.47100050950966	0	0.0045	-0	2.7380928808037166	TRUE	FALSE	FALSE	TRUE
SMAD2	0.35754143014992285	0.8725318527418618	0.4450620503301419	-0.14192199115296922	0.3149616460388338	0.4138827168531436	-0.048821504358602	40.23232684744294	0	0.01236613386613386	0	0	TRUE	FALSE	FALSE	TRUE
SMAD3	0.804963744469051	0.4308805234359882	0.5071602647185491	0.2737212926073417	0.6859186930809692	0.7008859674356092	0.14992114588029626	75.8189022077824	0	7.692307692307699e-4	7.740051419646702	3.968547635514405	TRUE	FALSE	TRUE	TRUE
SMAD4	0.5517232645466557	0.7617198533689434	0.47221293614134136	0.4702152663407999	0.4801562433492568	0.2506446444331947	0.35949878432826154	14.417039897682654	0	0	2.541431122139749	3.55617406042293	FALSE	FALSE	FALSE	FALSE
SMAD5	0.9044857541669926	1.0161992475347514	0.42222968083417783	0.90954711436950475	0.30490216414756754	0.5082640389787308	0.8173040763499633	1.3203546135156865	0	0	0	0	FALSE	FALSE	FALSE	FALSE
SMAD6	-0.3920415257136874	-0.7576597196192736	-0.2356942074394843	-0.22626186090184464	0.08749281240642806	0.08627085976436238	-0.00398890584600452	0.9797610248310024	0	0	0	0	FALSE	FALSE	FALSE	FALSE
SMAD7	-0.199855668913299	-0.1821549958041451	-0.03449061753106845	0.15354114266072388	-0.01795061391187225	-0.10447606670805232	-0.04874377349649961	0.0011918533667346035	0	0	0	0	FALSE	FALSE	FALSE	FALSE
SMARCA1	-0.6171088752789952	-1.1233373490536638	-0.38442306872124593	-0.9017104439166708	-0.3619954745522728	-0.4187778677491853	0.2042788584032802	0.07579217768021833	0	0	0	0	FALSE	FALSE	FALSE	FALSE
SNAI1	0.5042191933979361	0.8470815698221682	0.2798001218810073	0.7608731265154257	0.35263060235197585	0.05276553448427679	0.02761750431677323	8.04232508268535	0	0.00883533133533133	-0	1.3806921185100995	TRUE	FALSE	FALSE	TRUE
SNAI2	0.6048306661135371	0.9771100085733458	-0.45277638131842446	0.9354103179884754	-0.3224375504776147	-0.3274959593445317	-0.13305082103198584	7.704797638458651	0	0.0023076923076923	0.8366164583019241	-0.6042360222759859	TRUE	FALSE	FALSE	TRUE
SOX10	0.3364927245041225	0.3806891179152839	0.20053591965548123	0.28428710758977405	0.2678961012816734	0.38568851956621264	-0.17913597632702005	4.902041580725433	0	0	0.4781702982044217	-0	FALSE	FALSE	FALSE	FALSE
SOX17	-0.25061326305586895	-0.4105532478863881	-0.2944223362867516	-0.36974415468123073	0.01156187064182012	0.1583622510776237	-0.18829355464963293	0.027422118748298047	0	0	0	0	FALSE	FALSE	FALSE	FALSE
SOX2	0.3141672151484867	0.3614358429992822	0.24550001376549743	0.3172270326955543	0.10365708275523522	0.475156254895567	-0.14206841163185502	0.40732244720277194	0	0	0	0	FALSE	FALSE	FALSE	FALSE
SOX4	0.524116269107901	0.8434328686325098	0.23987960849045412	0.04659465948727265	0.453129447053338	0.449749386884017	0.20037922745621856	2.9330602796417296	0	0	0	0	FALSE	FALSE	FALSE	FALSE
SOX5	0.04752752756800032	0.08103598835826882	0.15574883993669655	-0.0256658302807691	0.01839892098736029	-0.1440598417313037	0.00602803075662605	0.7145618104235885	0	0	0	0	FALSE	FALSE	FALSE	FALSE
SOX6	0.5921875556676943	0.5403598925835337	0.02595834199292083	0.3068592851862141	0.10428582415304866	0.07754251285511127	-0.09638380693095884	8.771778161302803	-0.73865345374232	0.01387001594896331	-0	-0.1272783725440818	TRUE	FALSE	FALSE	TRUE
SOX9	-0.08878508699126238	0.14529382195998208	0.11307917052148687	-0.01724658731906456	0.176857828870856	0.312413930684067	-0.07770536233476033	2.5349989223310034	0	0	0	0	FALSE	FALSE	FALSE	FALSE
SP1	-0.7570473300279214	-1.1581942865605133	0.1803738413113165	1.291802256526285	0.5021051668532177	0.42807498947064015	-0.00391762838209741	52.00163287848788	0	0	8.210567045020317	7.522855717744948	FALSE	FALSE	TRUE	FALSE
SP2	-0.27025681617045844	-0.28218776932650463	0.18792940984187131	-0.0749430555677973	-0.183774437556248	-0.11413832344291376	0.1632621364800433	-4.9001247879851e-4	0	0	0	0	FALSE	FALSE	FALSE	FALSE
SP3	-0.2782668224873096	-0.5545931622275295	0.00646788449555002	0.1852889210620613	0.4440737440442698	0.40889383693004466	0.14032454373277586	15.751994623021103	0	0	3.3419195706725016	3.4504091409413524	FALSE	FALSE	FALSE	FALSE
SP4	-0.682018059488826	-0.6929763979163777	-0.13533716436603171	-0.876772822120603	-0.09429800084814896	-0.05406538628824699	0.01774990364406614	-0.9318593760852366	0	0	-0.03744616115371521	0.996751156392153	FALSE	FALSE	FALSE	FALSE
SP7	0.4035676056812747	0.4599596895477507	0.22142974128589477	0.13532927174631623	0.1610429355724401	0.0372533455370232	-0.17497055344540624	2.5375062297280286	0	0	0	0	FALSE	FALSE	FALSE	FALSE
SPDEF	0.3611552050403406	0.5509496527146137	0.20907185251136168	0.6335893964115332	0.6231920142602335	1.0001462254952398	-0.03436122528772389	-1.0739965556797688	0	7.14285714285715e-4	0	0	TRUE	TRUE	FALSE	TRUE
SPI1	0.8301902373931703	0.19856166932391411	0.4401462318616494	0.7743254531323065	0.5842315041374078	0.5645779784919036	-0.17397667154602525	194.72676963586613	0	7.14285714285715e-4	8.867320427017958	3.2877571684034144	TRUE	FALSE	TRUE	TRUE
SREBF1	-0.2159365557004313	0.569196028707488	-0.5461046876457454	0.20413337712186064	1.8397962027807435	1.2004964623179102	-1.2553284330105856	14.571335906338646	0	0	-0	-1.9986667207078708	FALSE	TRUE	FALSE	FALSE
SREBF2	-0.2002856946580244	0.49164892993578285	-0.4847539493683018	0.13376432007077058	1.6143605988631808	0.9807918106777004	-0.9279463434113168	-0.45913970230401013	0	0	-0	-2.724688353661296	FALSE	TRUE	FALSE	FALSE
SRF	0.3549024516168591	0.3031139797228285	0.5971400221966365	-0.06658212825948846	0.189575615014388	0.7383486277838692	-0.05510412927852148	36.51442773149122	0	0	0	0	FALSE	FALSE	FALSE	FALSE
SRY	0.07812473720325819	0.14842826811364818	0.1168128365820439	-0.08809707315978105	-0.17153864048529915	-0.02284686246127981	-0.05299992345072175	-0.4328934926167369	0	0	0	0	FALSE	FALSE	FALSE	FALSE
SSRP1	0.34580165879869607	-0.26297157568010193	0.31089478371902474	-0.16073600072163702	0.26270898299833845	0.2969975830355359	-0.02074897893232408	12.667600991620718	0	0	0	0	FALSE	FALSE	FALSE	FALSE
STAT1	1.528382425400188	0.7417178218883418	0.5846987009666542	6.900490071592775	0.5374646078460132	0.48272126155804407	0.11701444830123207	52.174609166076785	0	0	2.254934009525715	15.453268589527125	FALSE	TRUE	TRUE	FALSE
STAT2	1.0920688522819684	0.3347906904456393	0.3776463158679644	1.8040114319622012	0.5526182657586404	0.3419090483462778	0.0758384578620867	10.75685112060513	0	0	-0	1.911259566858134	FALSE	FALSE	FALSE	FALSE
STAT3	0.14892628657945378	-0.07248774932950458	0.550040462406842	0.6558174573968624	0.15389004699369443	0.18215548535363751	0.13309643747135924	53.884751784080926	0	0.00447293447293447	4.447880350271411	9.753648388778423	TRUE	FALSE	TRUE	TRUE
STAT4	0.3860610726940117	-0.01696680569184023	0.2025006491173207	9.151743530388408e-4	-0.07803310381981926	-0.1442468631124691	-0.0161382103134538	6.917732712892543	0	0	0	0	FALSE	FALSE	FALSE	FALSE
STAT5A	0.37861394641335266	0.11531064731426026	0.3088086801604422	0.23124294709368748	0.39413767768558405	0.6008763403567673	0.2559465204208389	33.58700883089547	0	0.00222222222222222	-0.7136656596674893	4.047760489489294	TRUE	FALSE	FALSE	TRUE
STAT5B	-0.21686919660913173	-0.3641050856027114	0.09113713978765564	-0.09526383391707012	0.34407856027694983	0.2128759876606221	0.04847566939892189	1.1745865515666167	0	0	0	0	FALSE	FALSE	FALSE	FALSE
STAT6	0.00674368387624909	-0.4532333977342371	1.0997577614212226	-1.0394615817182964	0.3546706719170243	-0.16122253558568445	-0.07077699994119335	56.75246362640809	0	0.00289230769230769	0	0	TRUE	FALSE	TRUE	TRUE
TAF1	0.0622919717911825	-0.2526329592426423	0.17216303393074478	0.18709145750546524	0.07729409220429184	0.6366771079120034	0.14352731773945027	-0.0016921418166404296	0	0	0	0	FALSE	FALSE	FALSE	FALSE
TAL1	-0.08581995184278916	-0.2352441302759413	0.09363888120742694	-0.01251651495652153	0.2981850540792701	0.5700282909976162	0.2439394666408612	0.2842322697348119	0	0	0	0	FALSE	FALSE	FALSE	FALSE
TBP	-0.12837875381584538	-0.5313863913745988	-0.00279973598847168	-0.6598638955080758	-0.12760421252684218	0.3182029926715191	0.2860463073637818	8.043004397738985	0	0	0.22493264030467502	3.9046833008283497	FALSE	FALSE	FALSE	FALSE
TBPL1	0.17501529557285814	0.36319021346312014	0.04024702886789866	0.3135025280415916	0.10440665881907152	0.3149237562049928	-0.04431890097763492	0.004261963790651708	0	0	0	0	FALSE	FALSE	FALSE	FALSE
TBX15	-0.08245846638136287	-0.05138865427571433	-0.00379916138207097	-0.02957531621995846	-0.1131235487695671	-0.09213018469739326	-0.07348484078608852	0.3673355232993206	0	0	0	0	FALSE	FALSE	FALSE	FALSE
TBX2	-0.2560066516004459	-0.12992159556418623	0.104972252494927	-4.917525871231399e-4	-0.14298098312334528	-0.07764518361738615	0.1380028274837675	-1.920426878206257	0	0	0	0	FALSE	FALSE	FALSE	FALSE
TBX21	0.387895928047648	0.1870618450967201	0.07398882837478878	0.07885051316065045	0.05370983378467664	0.05719259171996604	-0.1540105698645271	15.066861661972235	0	0	3.542097927319745	0.4683473313567787	FALSE	FALSE	FALSE	FALSE
TBX5	-0.06572318036453875	-0.04857959778106564	0.05984796619130202	0.06102914740749619	0.19154068677641256	0.1023062756452746	-0.09176100456939928	2.2066338561623198	0	0	0	0	FALSE	FALSE	FALSE	FALSE
TCF12	-0.00127894090389637	0.04187503390735619	0.0085291953997307	-0.10389111635773796	-0.011921669261539	-0.4118044713172714	0.0987085950561486	0.33087540807256394	0	0	3.408168639421695	2.7434971316520467	FALSE	FALSE	FALSE	FALSE
TCF3	0.04697974008521844	0.15567240459149043	0.2696802895277362	-0.21398120575244492	0.07728829277174265	0.11965717197516756	0.4337550857466388	8.709115241429235	0	0	0	0	FALSE	FALSE	FALSE	FALSE
TCF4	0.03302572085238271	-0.07707903074615394	0.2316086593999268	-0.2096322781180324	0.2407519381040963	0.2919908160946477	-0.14872823223684092	0.6923761622945337	0	0	4.439661390857233	4.9100900857896885	FALSE	FALSE	FALSE	FALSE
TCF7	-0.6362501166212902	-0.335358047888812	0.14101884516504787	-0.426237794709562	-0.09179689825965508	0.03629854870250915	0.09554603186012114	-0.546618994283619	0	0	2.1805959919076874	4.425162710629539	FALSE	FALSE	FALSE	FALSE
TCF7L2	-0.05860514994535405	0.46034774897179154	0.23716014526772952	-0.01421145578205602	-0.14659669103259454	-0.14512767157144946	0.16388681318198184	0.510336798897373	0	-9.090909090909094e-4	-0	3.725580467119304	TRUE	FALSE	FALSE	TRUE
TEAD1	-0.19934164322340756	-0.4795939901950508	0.1101546880530782	0.22791126377741533	0.24753788845378297	0.30447915632368516	0.06090973256815535	0.037328912111526065	0	0	6.4599284767836	39.92599132057725	FALSE	FALSE	TRUE	FALSE
TFAP2A	0.4437290979326509	0.24366629095982428	0.2816697844391836	0.35858399372128325	0.377618218771022	0.2638727802320976	0.10988538682644056	40.69765438172327	0	0.00803196803196803	1.426079529103005	3.324032093024981	TRUE	FALSE	FALSE	TRUE
TFAP2B	0.1231620814132382	-0.21947606913837933	-0.01004133838871537	-0.01337275379519641	0.06211765536434643	0.01114829123463734	-0.10881298390536032	4.752171615578167	0	0	0	0	FALSE	FALSE	FALSE	FALSE
TFAP2C	-2.6392962442746675	-2.040195274205032	-0.4886791251664463	3.635828126883724	0.17902882394459207	-0.12344780304957714	-0.12015880576282334	-6.7838366284604605	0	0	-2.474516791172006	1.426966057603791	FALSE	FALSE	FALSE	FALSE
TFAP4	0.8493432386078187	0.26062280671439686	0.44174617960852114	-0.02810909846898268	0.08792942626685499	0.285725115359268	0.08045882593537523	0.32703474708793523	0	0	-1.4651728445539642	2.86585898150659	FALSE	FALSE	FALSE	FALSE
TFCP2	0.453486787063192	0.24431461526167	0.2913985931781944	0.21632628399319165	0.4207021087036654	0.3534421360059973	0.4465657695313584	4.8483594424801115	0	0	0	0	FALSE	FALSE	FALSE	FALSE
TFDP1	-1.204045647472174	-0.6401478543458382	-0.45115190472200745	-0.6538551280282128	-0.723936154378633	-0.22910822715364543	0.28205154832333734	-0.949825582424716	0	0	0	0	FALSE	TRUE	FALSE	FALSE
THRA	-0.03560327894264631	0.23302715252674353	0.05229835213680446	2.6544616287850196	0.5181983916970637	-0.15447885226868174	-0.3367523913087231	1.0113948656397287	0	0	0	0	FALSE	FALSE	FALSE	FALSE
THRB	0.00532166686268272	0.25088363350624	-0.07764613175684404	-0.08214852397334846	0.1451980024489099	-0.2739293561346794	-0.11343779665172105	1.3541098230422188	0	0	0	0	FALSE	FALSE	FALSE	FALSE
TP53	2.0288530571056653	1.1782768483299793	0.8203886532374145	1.838819743536067	0.5293886653923412	0.238718891947324	-0.01819407691113905	89.56313833993639	0	0	-2.6767930294538935	4.9439780572558885	FALSE	FALSE	TRUE	FALSE
TP63	0.9396656349031164	0.29782618872841704	0.24134151059562445	0.22817949377947075	0.17669566834048175	0.6068862821434816	0.297990388773841	0.007037127698006308	0	0	-0	0.5350584481371617	FALSE	FALSE	FALSE	FALSE
TP73	1.1857784826197266	0.7796823653747162	0.3881684014533958	0.38338669089704613	0.6303884343177864	0.1748208938061906	-0.0752790205716728	3.978875569412754	0	0	0.2757692759929305	3.6739148896927736	FALSE	FALSE	FALSE	FALSE
TTF1	0.18439157772893316	0.34476367946222586	0.15807505483965337	0.40552113228870496	0.18419065225655704	0.3525909098466228	-0.11743923097258492	-0.2041828337620529	0	0	0	0	FALSE	FALSE	FALSE	FALSE
TWIST1	0.32836502042935006	0.551928947651953	0.30513218921932067	-0.06881943573105581	-0.10679256680416872	-0.05430422128778456	0.04376735155064915	0.6748685616398381	0	0	-0	3.779288277708337	FALSE	FALSE	FALSE	FALSE
TWIST2	1.383227782131743	0.7354657631712067	0.4515378482811653	0.5149856458858426	0.09341492364970556	-0.14739416137036454	-0.04384190951343592	6.686134887075397	0	0	2.644274790309755	4.989346255482418	FALSE	FALSE	FALSE	FALSE
USF1	-0.7372379560035748	-0.729036280951115	-0.04500887414856697	2.0822044576914727	0.7902279050702159	0.74178152109214	-0.00132782825303046	23.631714919705207	0	0.00222222222222222	4.976628200621688	1.2734281833299768	TRUE	TRUE	TRUE	TRUE
USF2	0.23776464591155183	0.2827585762032454	0.15448306554848013	0.5002862081653464	0.6012329345064427	0.5106977726383	-0.02695745949938977	6.596328348874749	0	0	3.6248068012115664	1.2820045626939365	FALSE	TRUE	FALSE	FALSE
VDR	0.5580589570790592	0.3748849589963635	0.25273652761369464	4.076803756083444	0.12538106612419608	-0.2846239867840348	-0.17079742462692127	2.258936591587514	0	0	-0	3.539798240922334	FALSE	FALSE	FALSE	FALSE
VHL	-0.511971713396624	-0.670478382307975	0.15005486285710068	-0.8178868297009315	0.12601796149508704	0.7152006606494543	0.08148645257968101	-0.7987747561491692	0	0	0	0	FALSE	FALSE	FALSE	FALSE
WT1	-0.01948402514211149	-0.27874614197213804	0.4404965551267667	0.8507881383466623	-0.02015833585087012	-0.34417933687406255	0.14804605922844305	0.24655270976453056	0	0	0.5629750916259186	3.1200593325751003	FALSE	FALSE	FALSE	FALSE
XBP1	-0.14341038664000633	-0.1335917728645145	0.03764311892295623	-0.13418664810261138	0.02532974232525942	0.40738583749730406	-0.4354264216455576	3.028621032264015	0	0	0	0	FALSE	FALSE	FALSE	FALSE
YBX1	1.3742515415556191	1.0131024365857395	0.3538023332644886	0.7377900237055439	0.31252567109964224	0.39470133947648134	-0.03155868473542345	5.724011182799625	0	0	-1.546374570331956	-2.831379875849544	FALSE	FALSE	FALSE	FALSE
YY1	0.5156399384564976	0.4634542797971068	0.05854588985473143	0.44113730486565744	0.24147630017946264	0.24493186070701123	0.41658838288554567	0.004271702257812368	0	0	0.06826071463649823	-1.745392601345441	FALSE	FALSE	FALSE	FALSE
ZBTB16	0.39525805648069784	0.4354677350544287	0.05695285649537401	0.6780874903414135	0.24467948450336757	0.31147498056494766	2.133884956880827e-4	2.897367162396471	0	-7.692307692307699e-4	0	0	TRUE	FALSE	FALSE	TRUE
ZBTB17	2.37984810467152	2.0756141332462685	0.6402617680994198	-4.637206049950823	-0.07180396658321186	0.7372274014524571	-0.2495842246513571	6.956079196484641	0	0	0	0	FALSE	FALSE	FALSE	FALSE
ZBTB7A	0.24742059674608535	0.39469468454078094	-0.0387530101143004	0.10217396856143415	0.6357967791863871	0.3291826726497105	-0.04463563686476657	0.0065847490796421965	0	0	-0.08351104686943125	0.5786987503789774	FALSE	FALSE	FALSE	FALSE
ZEB1	-0.39400550218087393	-0.35567351363737015	-0.0202030140578619	-0.14517927158991956	-0.13784236314311354	-0.3009646903840748	-0.11460148619092037	11.908349097640986	0	0	-0	0.5490931712869667	FALSE	FALSE	FALSE	FALSE
ZEB2	0.3259054199435335	0.5103726302472072	-0.09768525277596124	0.1552346378496851	-0.04817337822804246	-0.3174578830989342	0.07508444918707913	-0.0066655834217154465	0	0	8.660172698292792	1.5302487198475951	FALSE	FALSE	TRUE	FALSE
ZNF148	0.13659661933389666	0.06990604096982664	0.08354675433985068	0.6374656071675628	-0.2549058657838063	0.00468898876017015	0.14657735744432815	1.1304241964375283	0	0	0	0	FALSE	FALSE	FALSE	FALSE
ZNF331	0.659246387731571	0.25713409325842235	0.24981629558374097	0.766515991946997	0.19136499946710028	-0.23297515695515705	-0.1658105532143348	0.19402932344380674	0	0	0	0	FALSE	FALSE	FALSE	FALSE
ZNF354C	0.57772959502028	0.3091026658807587	0.2948841999125222	0.05551590568129494	0.38739033128855194	0.24590266691924256	-0.01224395262772182	17.976677000605935	0	0	0	0	FALSE	FALSE	FALSE	FALSE
ZNF699	-0.08168987059814166	0.12598151437490274	-0.10532425579218772	0.18516179095921348	-0.12600948568516235	-0.1838003594052202	-0.01079470683432477	0.1180068385746846	0	0	0	0	FALSE	FALSE	FALSE	FALSE
ZNF91	0.5298565778592905	0.23594119452196133	0.33728937801966213	0.3819881991078464	0.2531577428530135	0.4534170150174156	-0.03531875020611186	8.742441761358718	0	0	0	0	FALSE	FALSE	FALSE	FALSE
