target_id	num_aggregated_transcripts	sum_mean_obs_counts	pval	qval	b	pa_up	pa_down
RSU1	4	20.134340063073033	4.2525821484798427e-4	0.0013483913775811502	0.36041412532440587	FALSE	FALSE
FBXO45	2	12.440144092322075	4.252969315411834e-4	0.0013483913775811502	-0.4202395204041462	FALSE	FALSE
C12orf57	6	28.476345755556665	4.254961726799567e-4	0.0013487862703927221	-0.016044546772826046	FALSE	TRUE
SNRNP40	6	21.364080378852677	4.263954606303433e-4	0.0013513997233280748	-0.15131064210391013	FALSE	TRUE
IZUMO4	8	21.41984012733103	4.2751681126554673e-4	0.001354715931680033	-0.29513430894313325	FALSE	FALSE
P3H4	6	23.816946693976142	4.2880038084865704e-4	0.001358544925920333	-0.0741883820286651	FALSE	FALSE
SMARCA4	35	122.65595647219422	4.2901932292825255e-4	0.001359000167121788	-0.1377769212477442	FALSE	FALSE
ZSCAN12	2	10.470914617401085	4.298460989912888e-4	0.0013609384843239444	0.38685969310094825	FALSE	FALSE
SHC3	1	5.630839082417305	4.29802697740617e-4	0.0013609384843239444	0.4929545393460682	FALSE	FALSE
DNAJC17	10	36.56553580924818	4.2985730741368724e-4	0.0013609384843239444	0.1585358314733624	FALSE	FALSE
IPO9	3	17.355786670573075	4.300032952921968e-4	0.0013611620525296726	-0.12229006160905903	FALSE	FALSE
DYNLT3	2	10.427582554643877	4.3016291826622884e-4	0.0013614286962793246	-0.12380620306995731	FALSE	FALSE
CDH5	5	25.833821921342015	4.3132686703437376e-4	0.0013648732945109087	0.39091950677598547	FALSE	FALSE
HAUS7	7	22.218877501871447	4.3157255738354114e-4	0.0013654114950577031	0.1782473408122719	FALSE	FALSE
ACYP1	5	18.177989319885818	4.317468826976008e-4	0.0013655425145621275	-0.23361615872975755	FALSE	FALSE
ACY3	1	2.6710649184222692	4.317652006284815e-4	0.0013655425145621275	1.045568189607414	FALSE	FALSE
ARL2	5	19.775390828225824	4.321143398288647e-4	0.0013664074352949514	0.045038709057168766	FALSE	FALSE
AGPAT3	9	38.99132890363143	4.3361172480222137e-4	0.0013704224953103457	-0.10495982189450792	FALSE	FALSE
HMGXB4	5	21.395806350554153	4.335878160162108e-4	0.0013704224953103457	-0.1625521262639433	FALSE	FALSE
TSG101	6	18.94823732480038	4.335608899704869e-4	0.0013704224953103457	0.021970539283209814	FALSE	FALSE
HDAC10	20	69.57955812030116	4.339799469530976e-4	0.0013713462575723515	-0.10517572832853586	FALSE	FALSE
CD72	3	7.818899046499002	4.342260270035949e-4	0.0013718838036490414	0.6140355696916576	FALSE	FALSE
PHF3	7	29.05847748338448	4.34693959422985e-4	0.0013727091254390983	0.07955772768127176	FALSE	FALSE
IGKC	1	10.371831413181368	4.345747431276729e-4	0.0013727091254390983	1.5636181095166728	FALSE	FALSE
PDCL3	2	8.58964508153643	4.347152936699819e-4	0.0013727091254390983	-0.44186215064841367	FALSE	FALSE
AKR7A2	4	7.102490908566271	4.351161947606474e-4	0.0013737348533535893	-0.29233896537911636	FALSE	TRUE
AP000553.5	1	3.8109065520664624	4.353985254161135e-4	0.0013743859413545873	-0.6110540720648269	FALSE	FALSE
IFT88	6	18.71886702425928	4.357241443296636e-4	0.0013747835115537402	-0.21979030730480698	FALSE	FALSE
PLEKHG5	2	9.56339365809417	4.3575285564724563e-4	0.0013747835115537402	0.7015736845177227	FALSE	FALSE
EMX1	1	2.2853563655031732	4.357187582570587e-4	0.0013747835115537402	-1.121915470867937	FALSE	FALSE
LAMB1	2	12.06268655919476	4.365894282357163e-4	0.0013771822680364717	0.4520174695436733	FALSE	FALSE
LEO1	2	9.243242123990012	4.3695164340931767e-4	0.0013780841299910701	-0.19530414419991526	FALSE	FALSE
HCN3	3	13.560000738490869	4.381359843820485e-4	0.0013809670370918885	-0.4661110003629437	FALSE	FALSE
TP53I13	10	37.95731365742306	4.3817161097162193e-4	0.0013809670370918885	0.07985148151829564	FALSE	FALSE
LYZ	2	4.864149958146132	4.380078572973123e-4	0.0013809670370918885	0.610435674755947	FALSE	FALSE
KLHL12	2	13.31906980030616	4.3812496286413307e-4	0.0013809670370918885	-0.19555758393071065	FALSE	FALSE
CCL19	1	5.3589294505985015	4.3847503027108866e-4	0.0013815578123593068	1.4112582183606948	FALSE	FALSE
FAM47E	5	19.542717524254293	4.3851206492294956e-4	0.0013815578123593068	-0.3215443661966437	FALSE	FALSE
NKX3-1	1	5.8308343543516	4.388401247553982e-4	0.0013823502202961338	-0.7797025691686537	FALSE	FALSE
ZNF682	6	18.628245895122618	4.3923656233452174e-4	0.0013833577047783622	-0.3725695397871874	FALSE	FALSE
AC010522.1	3	8.071934117590207	4.4035762729453234e-4	0.001386646624465904	-0.3946287777468051	FALSE	FALSE
EMSY	11	36.059644232160935	4.4048106567946593e-4	0.0013867935085609268	-0.05999562145561839	FALSE	FALSE
ADAM32	4	14.566747374175995	4.407990721316674e-4	0.0013875528052337079	0.29992110438627134	FALSE	FALSE
GPX7	2	8.5291172822564	4.4194005279264063e-4	0.00139090195423184	0.3639141054049462	FALSE	FALSE
A2ML1	3	6.339949317362427	4.4227467720014604e-4	0.0013917125623902139	0.7859541561887643	FALSE	FALSE
PRR14L	5	16.931316773837533	4.4257235396768987e-4	0.0013924066446520055	-0.1432416916609243	FALSE	FALSE
LETM2	6	15.32600893208648	4.437682651294449e-4	0.0013959259884989803	-0.43397082500197537	FALSE	FALSE
CPT2	6	25.0336610061255	4.441804647050594e-4	0.0013969792776225474	-0.3733437250008241	FALSE	FALSE
PDCD10	9	30.57831466178238	4.446078556891767e-4	0.001398079969683239	-0.24131678181191701	FALSE	FALSE
PTGES3	6	35.461608769328954	4.451970707305761e-4	0.001399689049499212	-0.15308868709912532	FALSE	TRUE
TRIB1	4	15.85532486126136	4.461398369882841e-4	0.0014024089323187855	0.6060915692666763	FALSE	FALSE
FUBP3	6	25.728858067488964	4.4629894733384584e-4	0.001402664930369287	-0.008451434191986103	FALSE	FALSE
ARAF	4	19.50327823692518	4.474352118210788e-4	0.0014058331564244598	-0.017131374605063292	FALSE	FALSE
CD180	1	5.954809717036165	4.4746270464188464e-4	0.0014058331564244598	0.5807510589282263	FALSE	FALSE
ALKBH2	8	29.006423604067933	4.4810090366209355e-4	0.001407593358711732	-0.2754885060431357	FALSE	FALSE
BUD31	6	26.74516150780493	4.486686852835092e-4	0.001409131789136503	-0.028451875988705376	FALSE	FALSE
NOP14	3	12.98351191813438	4.491021451911334e-4	0.0014102478942804172	0.16446428934453597	FALSE	FALSE
FAM200B	10	30.66322189359199	4.501542059091008e-4	0.0014133057726899254	0.2388172530090922	FALSE	FALSE
PRRT1	8	15.933761549108496	4.50727882663988e-4	0.0014146150213814666	-0.32733906418980313	FALSE	FALSE
TENM1	2	5.2471320154685746	4.5066204873897103e-4	0.0014146150213814666	0.6547744504549864	FALSE	FALSE
CFAP20DC	4	9.575851875487965	4.518541947997788e-4	0.0014179035454194972	-0.512981781885176	FALSE	FALSE
RBM12B	5	20.233344162189212	4.5194022176426246e-4	0.0014179271134191827	-0.30939731047333663	FALSE	FALSE
ELK1	4	17.071525181134632	4.5282777085843795e-4	0.0014204649494411205	-0.15974562154130362	FALSE	FALSE
SELENOT	6	26.61469216075909	4.531719081056423e-4	0.0014212975839666196	-0.22880943301725473	FALSE	FALSE
POU6F1	9	30.27573299021759	4.536276427926498e-4	0.0014224251499455078	0.3418871772847228	FALSE	FALSE
CCNK	6	25.107871063185954	4.536889564032407e-4	0.0014224251499455078	0.0862487622325538	FALSE	FALSE
FAM241A	1	7.854751269826617	4.538916793385732e-4	0.0014228137193499902	-0.3308693327847172	FALSE	FALSE
NUPR1	2	11.978923299458856	4.5409285834670243e-4	0.0014229503607293247	0.29844542822837894	FALSE	FALSE
DNM1L	13	49.76650429687771	4.5403573872383973e-4	0.0014229503607293247	-0.017799451042239508	FALSE	FALSE
CD274	2	7.799717183777683	4.544850401735053e-4	0.0014235938915753072	0.5734189275660722	FALSE	FALSE
MRPS2	7	25.664380015021603	4.5458743457185767e-4	0.0014235938915753072	-0.0698452146192976	FALSE	TRUE
ITPRIPL1	2	6.387812633747516	4.5438719688674855e-4	0.0014235938915753072	0.6257843667157221	FALSE	FALSE
ZNF354B	4	18.540342011946056	4.546135429821583e-4	0.0014235938915753072	0.19427758816314797	FALSE	FALSE
PEX7	2	7.805037272726384	4.5469498382225604e-4	0.0014236020653339324	0.001576149708340635	FALSE	FALSE
TUBD1	8	20.71206432522761	4.552420087563214e-4	0.0014250676783030697	0.08935860547181361	FALSE	TRUE
TBC1D31	8	23.900541292045332	4.5596848217763897e-4	0.0014270944228155949	-0.15047521622856788	FALSE	FALSE
TTC38	6	18.828852372143995	4.562951459178595e-4	0.0014278693536875107	0.23184426374148234	FALSE	FALSE
ZFYVE26	8	29.4707904263989	4.5653011901946114e-4	0.0014281097210068333	-0.09284406945614092	FALSE	FALSE
LTO1	9	31.309025559545383	4.565092465065425e-4	0.0014281097210068333	-0.08682659022724845	FALSE	FALSE
CD47	4	22.909873784615364	4.5690601787135027e-4	0.0014290380631691573	0.11231725936109765	FALSE	TRUE
ACO1	3	15.661883045263274	4.5808409538237977e-4	0.0014324745763654367	-0.08417553763519521	FALSE	FALSE
METAP2	8	30.671255923528083	4.5820519277814056e-4	0.0014326051898165583	-0.06262685371395979	FALSE	TRUE
EMC4	8	34.76284723887437	4.584050846084973e-4	0.0014327340641995243	0.01803790209913121	FALSE	TRUE
RNF13	7	27.111891766648743	4.58385831225606e-4	0.0014327340641995243	0.30600143958121	FALSE	FALSE
LCA5L	6	15.242426010902719	4.5865638549318056e-4	0.0014329803898004134	-0.48984198550945185	FALSE	FALSE
DYRK4	9	34.00060192834192	4.586265895647036e-4	0.0014329803898004134	0.16683469901839518	FALSE	FALSE
CLPX	5	23.47247698757902	4.5872194658819367e-4	0.0014329803898004134	-0.038498565685524726	FALSE	FALSE
GPC6	1	6.407584870047024	4.590888907674957e-4	0.0014338786368679013	0.6705873436038883	FALSE	FALSE
ELOB	4	21.078517244368708	4.602567614147804e-4	0.0014367807872756298	-0.05535673507278391	FALSE	FALSE
HS1BP3	7	25.324238297859377	4.602397906506526e-4	0.0014367807872756298	0.1042661578896969	FALSE	FALSE
ANKRD49P2	1	1.9138240081028257	4.6024077124468405e-4	0.0014367807872756298	-0.8274215416021831	FALSE	FALSE
SRARP	1	6.112677681066265	4.608658708535194e-4	0.0014384335917289506	-0.7642742954864642	FALSE	FALSE
MPV17L	4	16.250977045210387	4.609464129978027e-4	0.0014384363698509276	-0.4402867677093521	FALSE	FALSE
DDX23	13	43.35717470439464	4.6393872207893105e-4	0.0014475240812065334	0.09100786728142513	FALSE	FALSE
CSPG4P10	3	10.451490245854153	4.642082105096803e-4	0.0014481147130064461	0.15651482088629473	FALSE	FALSE
PACRG	1	2.2903549671265515	4.646848750054617e-4	0.001449351322577484	0.992046218184727	FALSE	FALSE
BPI	1	2.065520851249623	4.651273284905083e-4	0.0014502303910929023	1.20183079649192	FALSE	FALSE
CWF19L2	2	8.619110582014326	4.6506669408325065e-4	0.0014502303910929023	0.6733815278922666	FALSE	FALSE
PYM1	6	24.765894347036724	4.6554431227627973e-4	0.0014512799474188391	-0.04966640603316623	FALSE	FALSE
GVINP1	1	5.723958662686442	4.660675339504427e-4	0.0014521743504134176	0.6332657872150287	FALSE	FALSE
SLC1A3	6	16.585633185638336	4.661290942593454e-4	0.0014521743504134176	0.6457850911275353	FALSE	FALSE
LZIC	4	20.120095779591264	4.660526951587413e-4	0.0014521743504134176	-0.1445117925705518	FALSE	FALSE
FIBP	7	24.78696250841131	4.6615287166213977e-4	0.0014521743504134176	-0.13699066892068051	FALSE	FALSE
TMX4	2	11.634673527396775	4.664843375810439e-4	0.0014529563043077045	0.101647617525944	FALSE	FALSE
CYSRT1	1	3.996245062550328	4.6701015068018314e-4	0.0014543432162671887	-0.8278920787238636	FALSE	FALSE
FAM187A	2	7.64666360986517	4.6866272353809435e-4	0.0014591006608728728	-0.6023873125957523	FALSE	FALSE
CEP350	7	26.67132679453064	4.686994259772709e-4	0.0014591006608728728	-0.04071533326362385	FALSE	FALSE
EIF4B	11	40.047677881569776	4.6911221663370603e-4	0.0014599464341244627	-0.23760642261580034	TRUE	FALSE
PRR12	3	16.363458304610234	4.6913279568216716e-4	0.0014599464341244627	-0.08428383928341626	FALSE	FALSE
GPSM3	18	55.07041378296897	4.6988404353656287e-4	0.0014618601896311887	0.32594924335023034	FALSE	FALSE
PRKG1	4	12.813942141954005	4.6994569521445354e-4	0.0014618601896311887	0.4589274282471387	FALSE	FALSE
CR2	2	5.475037055200691	4.699906008637622e-4	0.0014618601896311887	0.8670835426526415	FALSE	FALSE
AC136616.2	1	2.5384880636258687	4.7040696738052495e-4	0.0014629032932538145	1.571072035426589	FALSE	FALSE
ZNF250	5	14.620746454221745	4.7099846564121393e-4	0.001464490580408864	0.18854991270928906	FALSE	FALSE
ZDHHC11	6	20.29488584213736	4.7113801351639245e-4	0.0014646722992068396	-0.40365620728106777	FALSE	FALSE
GCC2	7	27.959336928211126	4.712318511693274e-4	0.0014647118761216668	0.03358471547862364	FALSE	FALSE
NRXN1	1	1.6685619971200234	4.715269824129046e-4	0.001465377004886361	1.492912154095685	FALSE	FALSE
MAPK7	8	28.223208506907895	4.7203014258202135e-4	0.0014666882905864976	0.30684090595266134	FALSE	FALSE
FAM98C	8	28.929980486731864	4.722208398986658e-4	0.0014670284100688122	0.16439864661804623	FALSE	FALSE
FBXO10	3	11.453305631183039	4.72614779514798e-4	0.0014679997081626654	0.2640432772003138	FALSE	FALSE
NAALAD2	2	7.762018278494106	4.740833073651275e-4	0.001472307901583291	0.5469690357208574	FALSE	FALSE
BRD3OS	3	15.620585182729364	4.743513829808772e-4	0.001472887143268855	-0.4152223066552169	FALSE	FALSE
CFAP92	4	12.222695724981131	4.744977125347296e-4	0.001473088222565701	-0.43811534483160147	FALSE	FALSE
ZFP90	5	22.002969802904996	4.7476163045299073e-4	0.0014736542255673014	0.1943746175297579	FALSE	FALSE
CFL2	4	13.49568231671707	4.7540860633327517e-4	0.001475408836874483	0.435858396498814	FALSE	FALSE
METTL21A	7	26.745545453624132	4.759309428801889e-4	0.001476776099222222	0.07179130767477303	FALSE	FALSE
SRD5A1	4	16.371922888692907	4.763336222147965e-4	0.0014777716687127658	0.35504396460611914	FALSE	FALSE
TSEN34	14	46.88159567975131	4.7746249107574073e-4	0.0014810154210510376	0.0077442115913331664	FALSE	TRUE
FLT1	4	20.036759606704234	4.776649946802466e-4	0.0014810154210510376	0.3087808448255207	FALSE	FALSE
SPATA33	5	16.659059377568152	4.7761921803129574e-4	0.0014810154210510376	-0.5190745767335884	FALSE	FALSE
POLD1	9	25.90998764677469	4.777072278433077e-4	0.0014810154210510376	-0.08149428165126935	FALSE	FALSE
ILVBL	8	30.865790957904096	4.781160777770745e-4	0.001481774197456013	0.1556528213999196	FALSE	FALSE
MAP1LC3B	5	11.505150615609098	4.780532491846143e-4	0.001481774197456013	0.4500887760005782	TRUE	FALSE
PRDX6	3	20.148473407128883	4.783244605870817e-4	0.001482165654382654	0.04478138052966059	FALSE	TRUE
COA6	3	14.332404518808579	4.795019414497928e-4	0.0014855593687839782	-0.2382998882920372	FALSE	TRUE
EIF2A	10	49.62207687564248	4.7967574572980944e-4	0.0014858429317555109	-0.1798679456863577	FALSE	FALSE
ARRDC1	9	37.230514677249595	4.8118467462332135e-4	0.0014902613683797908	-0.2270532693938664	FALSE	FALSE
PAXBP1	8	37.81956296948304	4.820798384237458e-4	0.0014927304436435074	0.07992715648616597	FALSE	FALSE
HLA-C	17	52.94922800036177	4.821472217604839e-4	0.0014927304436435074	0.26133162474868316	TRUE	FALSE
ANKRD28	10	40.87575933377693	4.833076914266649e-4	0.0014960667808491842	-0.19521773145945176	FALSE	FALSE
RAB3GAP2	5	19.700787164051455	4.840331693488639e-4	0.0014980556992752584	-0.04912440117031563	FALSE	FALSE
LMAN1	5	19.6369036824253	4.8446442277189615e-4	0.0014991334836939123	0.08614929080746199	FALSE	FALSE
TSSK5P	1	3.8878413538452703	4.861981089985592e-4	0.0015040834691188783	-0.6219709992651652	FALSE	FALSE
NSD1	4	21.53081151566065	4.862306491342827e-4	0.0015040834691188783	-0.20846373447555502	FALSE	FALSE
AC087721.2	1	6.345771943293193	4.8699555069001393e-4	0.0015061915824475015	-0.43770455737020236	FALSE	FALSE
TRPA1	3	11.440797968607352	4.875268056089484e-4	0.0015073183671446668	0.37003075173440314	FALSE	FALSE
IGKV2D-29	1	3.996429179925065	4.875006158981063e-4	0.0015073183671446668	1.7266271057710425	FALSE	FALSE
BMP5	1	2.7257002806969783	4.8781694982909674e-4	0.001507957257268685	1.1838973285651577	FALSE	FALSE
POLE3	4	18.833874953742857	4.880417734690604e-4	0.0015083940419438236	-0.18581682577573969	FALSE	TRUE
DGLUCY	18	58.60065562213881	4.8824861426958294e-4	0.0015087751069634493	0.004047013715345995	FALSE	FALSE
BLZF1	4	17.722817715330276	4.885472481558277e-4	0.0015094396500335487	-0.149235013245921	FALSE	FALSE
HERC2P2	7	30.440214118819746	4.891948237759753e-4	0.0015110475612720676	0.38293317763098744	FALSE	FALSE
MTMR3	6	25.424766379072782	4.892350125011229e-4	0.0015110475612720676	0.18590441462865587	FALSE	FALSE
PCDH9	2	7.049297867083318	4.89529174480252e-4	0.00151145095664535	0.600841986996399	FALSE	FALSE
GATAD1	5	23.198131341732108	4.895330109872448e-4	0.00151145095664535	0.06423756214130676	FALSE	FALSE
PTPRG	5	20.326325333765016	4.902527973650088e-4	0.0015134145756606314	-0.32494740299059904	FALSE	FALSE
BARD1	3	9.813637421374278	4.908248320860872e-4	0.0015149214907951886	-0.458464961167898	FALSE	TRUE
S100A3	2	6.102740144550465	0.00049105446971668275	0.0015153712694144863	0.5931645496242526	FALSE	FALSE
ATPSCKMT	5	19.2641883285209	4.916510851435225e-4	0.0015169531772777846	-0.25927918698742397	FALSE	FALSE
GFM2	8	25.676905002768358	4.92138671098568e-4	0.0015181981997555586	-0.12780598539763074	FALSE	FALSE
SPATS2	8	25.27744504033208	4.93469035807875e-4	0.0015220422404191997	-0.1455314723386498	FALSE	FALSE
CENPH	3	11.400375881260423	4.94672045757009e-4	0.0015254922258070057	-0.286142811392082	FALSE	TRUE
PGAM5	4	18.753958036275904	4.95498205951536e-4	0.0015277790850740634	-0.22145032290835043	FALSE	FALSE
ATG2B	6	20.0959348543931	4.963709319515944e-4	0.0015302087163048556	0.05447435353419982	FALSE	FALSE
ZC3H7A	14	44.222360989506164	4.972675792885356e-4	0.0015321882297170558	0.14272244387481398	FALSE	FALSE
PRXL2C	4	15.1861018936153	4.971315787196804e-4	0.0015321882297170558	0.43802109090824076	FALSE	FALSE
GPX2	3	4.893886534119791	4.97223877603169e-4	0.0015321882297170558	0.5997121290136461	FALSE	FALSE
TNNT2	2	4.2887361217971165	4.98116827255677e-4	0.0015345431223831919	0.5144326869829976	FALSE	FALSE
STXBP1	8	21.896306089665778	4.98538617203094e-4	0.0015355805710507717	0.3255645315648967	FALSE	FALSE
FAH	9	32.44799255781493	4.991394077617843e-4	0.001536906831162841	-0.24462156209447553	FALSE	FALSE
SNX11	5	15.027136302023766	4.991139844816499e-4	0.001536906831162841	-0.30512238987463486	FALSE	FALSE
USP11	8	30.585599443526135	4.993801147680616e-4	0.0015371238269296786	0.287104214141201	FALSE	FALSE
FARP2	8	30.984952795155536	4.99324574830921e-4	0.0015371238269296786	-0.2130846824094304	FALSE	FALSE
CZIB	7	29.87098145940423	4.996257591657667e-4	0.0015376178569827164	0.1520745553387237	FALSE	FALSE
